Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
7211aae55542b03196112a10d825447f6565930a32d373ff16b331d3c9a1a1ee,2014-10,City of London Police,City of London Police,-0.097053,51.518262,On or near Aldersgate Street,E01000001,City of London 001A,Burglary,Offender given suspended prison sentence
dde79953842dae366161bdaad9574caa3669dca98c7c03f2319e8a2d581750ac,2014-10,City of London Police,City of London Police,-0.092297,51.518949,On or near Park/Open Space,E01000002,City of London 001B,Burglary,Defendant found not guilty
a93af4f137daa90538b1475f171a00df1f613b400badc528e3ae04ba8744b9af,2014-10,City of London Police,City of London Police,-0.09586,51.52166,On or near Fann Street,E01000003,City of London 001C,Burglary,Court result unavailable
2b3217126a388f7ca970e5633841858423370070630a7ced59106a9dd543672c,2014-10,City of London Police,City of London Police,-0.077451,51.515523,On or near White Kennett Street,E01000005,City of London 001E,Burglary,Offender sent to prison
cd9e51228e69a6bdfad0b177649473af2f5be6aeb1cee755ddb5ce962e8836c5,2014-10,City of London Police,City of London Police,-0.078994,51.514137,On or near Heneage Place,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
9714c56e9acb518b597903f456b51a3e0790a01ed4139956dd429b8adc6aaab2,2014-10,City of London Police,City of London Police,-0.085149,51.517196,On or near Blomfield Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
748571f3567b31161678da8b750e8fecd34d5667932465538dbe108af845f396,2014-10,City of London Police,City of London Police,-0.093916,51.511583,On or near Garlick Hill,E01032739,City of London 001F,Burglary,Offender sent to prison
98005ee9857db277f4f3a9f82bde6f9e3998f1032f2d0c6e87c5eae9af549683,2014-10,City of London Police,City of London Police,-0.092321,51.513194,On or near Pancras Lane,E01032739,City of London 001F,Burglary,Status update unavailable
381af30658c615c5b9f408e0dbb509b688a4aa3dc236f20455f37fb87187ea6c,2014-10,City of London Police,City of London Police,-0.094758,51.512829,On or near Nightclub,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
daa82e9f568cb178e8a1d9ed39a3dbc871fd6ccce23bcebb9656a29d04a3e552,2014-10,City of London Police,City of London Police,-0.09204,51.515087,On or near Gresham Street,E01032739,City of London 001F,Burglary,Court result unavailable
381af30658c615c5b9f408e0dbb509b688a4aa3dc236f20455f37fb87187ea6c,2014-10,City of London Police,City of London Police,-0.093341,51.511889,On or near Great St Thomas Apostle,E01032739,City of London 001F,Burglary,Status update unavailable
cd9e51228e69a6bdfad0b177649473af2f5be6aeb1cee755ddb5ce962e8836c5,2014-10,City of London Police,City of London Police,-0.078994,51.514137,On or near Heneage Place,E01032739,City of London 001F,Burglary,Status update unavailable
f34212120e914b7492f0a1f3bbc0844fef61bc123472dbda5beb4ba7af6f447b,2014-10,City of London Police,City of London Police,-0.104281,51.516032,On or near Bear Alley,E01032740,City of London 001G,Burglary,Investigation complete; no suspect identified
5573deff42cedf14100b837c9221da574d9b3c02e0b88945a009fc1647ca49dc,2014-10,City of London Police,City of London Police,-0.106214,51.513905,On or near Salisbury Court,E01032740,City of London 001G,Burglary,Court result unavailable
661c0109034598bb8c25fe50a3804c112fa7f95bbf9984554b69af47eb9b410a,2014-10,City of London Police,City of London Police,-0.104134,51.514699,On or near Old Seacoal Lane,E01032740,City of London 001G,Burglary,Investigation complete; no suspect identified
7a37c45d2af60a95975237de82532bd1b540fcb42381b12f03fa7f191e97e226,2014-10,City of London Police,City of London Police,-0.106214,51.513905,On or near Salisbury Court,E01032740,City of London 001G,Burglary,Court result unavailable
e0d480f1e7aabf3d3f52df8ceb76a8df310cfc6b399c505b9e02b5a8635ecebe,2014-10,City of London Police,City of London Police,-0.104281,51.516032,On or near Bear Alley,E01032740,City of London 001G,Burglary,Investigation complete; no suspect identified
a23f2943e9fda214a76179399c2f907773386257b8f66b546eea3d65e932c069,2014-10,City of London Police,City of London Police,-0.109647,51.514887,On or near Fetter Lane,E01032740,City of London 001G,Burglary,Court result unavailable
6f2add3acd14f65f39cffbbab2c1407d829beb94feb6c149ad44c4c5d2f12f29,2014-10,City of London Police,City of London Police,-0.11071,51.513914,On or near Fleet Street,E01032740,City of London 001G,Burglary,Investigation complete; no suspect identified
3d99bc0d5f1cd861ab5c78b5c4318d4d5fd6762948da23b7537907a18a882827,2014-10,City of London Police,City of London Police,-0.099933,51.51972,On or near Lindsey Street,E01032740,City of London 001G,Burglary,Court result unavailable
65dbd2384f5bec7e16085cb473be7b85b24e13d21f98f45b07f1ef571d9e4332,2014-10,City of London Police,City of London Police,-0.094959,51.522868,On or near Golden Lane,E01002706,Islington 023E,Burglary,Court result unavailable
eae2404988720e7709fd391e6be88fa187ec72101021f4d28efa6e6bf8d557fb,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.141143,51.590873,On or near Furze Farm Close,E01000027,Barking and Dagenham 001A,Burglary,Investigation complete; no suspect identified
2d282f374c6665b41f56954b257c9f26a920cb108d0f7f7e0594ee7cc40d2a2e,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.145888,51.593835,On or near Providence Place,E01000027,Barking and Dagenham 001A,Burglary,Offender sent to prison
ee611ac7d7768559005a2af96794238e51c66f6b05d2cf7f8ec96d0c2a06e7c2,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.128927,51.584656,On or near Nash Road,E01000028,Barking and Dagenham 001B,Burglary,Status update unavailable
1c8d6ec95a551d91ad28b9f2bc94416d3a7a3a0d5dbd8663c4c4d9c7cb047ace,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.138399,51.579169,On or near Adelaide Gardens,E01000029,Barking and Dagenham 001C,Burglary,Court result unavailable
726e63a069782baedd1011408b7c78f7243209408d8b0ac4cbabad7bd4b20d9f,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.131173,51.582376,On or near Lake Road,E01000029,Barking and Dagenham 001C,Burglary,Status update unavailable
543c3410d4688055161f60212b24e40ce0001a60fc2b499728d4c207387c4c99,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.139479,51.579743,On or near Yew Tree Gardens,E01000029,Barking and Dagenham 001C,Burglary,Court result unavailable
8baf65dcd270785cb869574c2b6679a4b497ef37dd4e3595116b81678bc70135,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.133591,51.583762,On or near Longhayes Avenue,E01000030,Barking and Dagenham 001D,Burglary,Investigation complete; no suspect identified
dc4821b8fb6dd686a5957bf7eabeedd2f745bfd6e5f9e78dac2c44abc7cc9ffd,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.139269,51.577112,On or near Lansbury Avenue,E01000031,Barking and Dagenham 002A,Burglary,Status update unavailable
8f9a8d92c3f7a3e2c60d1b62cb2281666d958b56eed3a823bef5b2ff84d99c3d,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.138114,51.577115,On or near Morley Road,E01000031,Barking and Dagenham 002A,Burglary,Offender given community sentence
df01bb63f51e97f5b963c5418034ad4bc06dd59bdc9921c5753326d71ded5681,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.139443,51.575904,On or near Beresford Gardens,E01000031,Barking and Dagenham 002A,Burglary,Court result unavailable
4166633cc52ee4b669828da22e6a7bf2d88861bdf45d4e71052fb705d468dfc0,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.136853,51.573289,On or near Eagle Avenue,E01000032,Barking and Dagenham 002B,Burglary,Status update unavailable
081afd3c0aad546c27420f7777e9bb6298610f252b2aef2c01c0dadc58f90d0c,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.135435,51.576606,On or near North Road,E01000032,Barking and Dagenham 002B,Burglary,Status update unavailable
5177073d5ea9b3dc2cfe5d38367b3248fe287048c367f594300e9d878ffbe20f,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.1449,51.574105,On or near Albany Road,E01000110,Barking and Dagenham 002C,Burglary,Investigation complete; no suspect identified
9c6a75485dc8becf93395e14aff1204aec276561f6906a49b32a02498667e575,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.14499,51.572934,On or near Petrol Station,E01000110,Barking and Dagenham 002C,Burglary,Status update unavailable
4793c3acf8017c15d7fbb277f92a82c5880347a876994032afd6088a9a0f03fd,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.145899,51.565579,On or near Whalebone Lane South,E01000111,Barking and Dagenham 002D,Burglary,Defendant found not guilty
d368e4125c68053c7489a69a3f40321ddb39754ccaeb073a9662d726509ce29a,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.140847,51.569529,On or near Burlington Gardens,E01000111,Barking and Dagenham 002D,Burglary,Status update unavailable
29d9aa272c45c22a2c8f7f35dd474439c5f09f2220afc3b129f7ad24c2cf1859,2014-10,Metropolitan Police Service,Metropolitan Police Service,0.140847,51.569529,On or near Burlington Gardens,E01000111,Barking and Dagenham 002D,Burglary,Defendant found not guilty
