Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
409eb4d21e52855dd3a8cf77f6c4e2d9f39d2ae744acb03f542b5d62da6cbcfb,2022-12,City of London Police,City of London Police,-0.098519,51.517332,On or near Little Britain,E01000001,City of London 001A,Burglary,Investigation complete; no suspect identified
ddfc1f6c9d1522327c225aa808141b419dc3edced7b733aebf8c831c7f9fc861,2022-12,City of London Police,City of London Police,-0.094759,51.521435,On or near Brackley Street,E01000003,City of London 001C,Burglary,Unable to prosecute suspect
cd912f4be7e0154e6ba0b1ed0aedeaa555b0d489b16ef7564a5c78c16b57168e,2022-12,City of London Police,City of London Police,-0.076716,51.515178,On or near Gravel Lane,E01000005,City of London 001E,Burglary,Unable to prosecute suspect
078cbe8ba7028837b02d1e1c93ddac4a0c2e1ef999aa73287d5271cccb7dc27f,2022-12,City of London Police,City of London Police,-0.075401,51.511164,On or near ,E01000005,City of London 001E,Burglary,Unable to prosecute suspect
145300ff72c5320231d96fd317b0ea69e5975d32babd0b785f7464d5a5d740de,2022-12,City of London Police,City of London Police,-0.076716,51.515178,On or near Gravel Lane,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
b07a8e580da781c81c67ff844d3e46f35d51aa9eb4e74dcbce03440e751a2460,2022-12,City of London Police,City of London Police,-0.101589,51.513515,On or near Ludgate Square,E01032739,City of London 001F,Burglary,Status update unavailable
b2f7a340d9f915c3984474a12e2411dec2c1a7488ef8d286c5101ff58e420a2d,2022-12,City of London Police,City of London Police,-0.087772,51.510665,On or near Martin Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
0c1f417ed013fffd43a0afffb4ca17d24973206eada96b68451f0c3b1236042b,2022-12,City of London Police,City of London Police,-0.101589,51.513515,On or near Ludgate Square,E01032739,City of London 001F,Burglary,Court result unavailable
5bdd270b90060c665c714ee3dbe2cf10b3015a68e45bf9bcc472ec25753015cb,2022-12,City of London Police,City of London Police,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
c43c8284f621ecb09b549ad8815b9a276e384d389eb67e9eb5d9210702bd117c,2022-12,City of London Police,City of London Police,-0.100201,51.513286,On or near Dean'S Court,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
0a1b6cf81e839fe27967a7dde06a13723f43fdab0c1f4ef3d3b9a8ae7e99fb48,2022-12,City of London Police,City of London Police,-0.083349,51.51483,On or near ,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
44e9a8f2543384cdba568b54015f07b422e2832643f8d43cb0e0d87bd83d6418,2022-12,City of London Police,City of London Police,-0.084844,51.5097,On or near Monument Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
