Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
017109a6ec86c03a41fb571fb08f0e641fadbd41436b5fe84ca9bac3b3b57b24,2024-02,City of London Police,City of London Police,-0.096984,51.522426,On or near Sports/Recreation Area,E01000003,City of London 001C,Burglary,Investigation complete; no suspect identified
9fdeeac5f731f0219b3eaae8d99b7a4a9a359bdef55542fef3533a0996be061c,2024-02,City of London Police,City of London Police,-0.076716,51.515178,On or near Gravel Lane,E01000005,City of London 001E,Burglary,Awaiting court outcome
47c8b3010d4cbfcec6e0f688e0ae0a3efd334700aff0b7f06ffab401fe5c8b24,2024-02,City of London Police,City of London Police,-0.076038,51.511759,On or near Hospital,E01000005,City of London 001E,Burglary,Unable to prosecute suspect
facbcbf5e780e49a44e3ab0774098569b631603b772d60181407b4b3a9cd2d65,2024-02,City of London Police,City of London Police,-0.079521,51.511196,On or near New London Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
c4ab7d7ade2c3f83390ffadfbc5f62d18153acd52571bd3e6b3c7b9e56a277af,2024-02,City of London Police,City of London Police,-0.102732,51.513426,On or near Ludgate Broadway,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
ec595153caeb89a07d7080110b7bd3f61dbaba98084a5da963a5645b73c32462,2024-02,City of London Police,City of London Police,-0.089479,51.510864,On or near Gophir Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
1fa784abd06dc5ae9113ad159a33decd4164f5457fe5f419768c3e88c5423667,2024-02,City of London Police,City of London Police,-0.08491,51.512588,On or near Bell Inn Yard,E01032739,City of London 001F,Burglary,Awaiting court outcome
1a4924aa449aa78f6eaca01c8acfb3e7adf1d1e5f72a0459eba7772a00f7a0d6,2024-02,City of London Police,City of London Police,-0.079127,51.509607,On or near Byward Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
06c9ab3156e7b167ae39b86c1dd3f53ca0e4aa57ce686c45ffade6a1804107a4,2024-02,City of London Police,City of London Police,-0.084559,51.510316,On or near Botolph Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
6d7c33811c56dafc1631dcc59ac9d2c810617ad5bb82c1436bac29206b098204,2024-02,City of London Police,City of London Police,-0.09446,51.512024,On or near Great Trinity Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
59a0ebadef70c307c35cf4f2f026797cd4ef30cee4a99cd34c8269f34724a77a,2024-02,City of London Police,City of London Police,-0.101393,51.512685,On or near St Andrew'S Hill,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
41775bf970155af80ab53f38c7ad84e57a7b81eb23777c494478d313c4288c7d,2024-02,City of London Police,City of London Police,-0.101589,51.513515,On or near Ludgate Square,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
e07ea715893c3e3b4e425dc1b9fc36dffcc9d5ac92c80897c4ac6ff0e68849b0,2024-02,City of London Police,City of London Police,-0.102732,51.513426,On or near Ludgate Broadway,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
2e1579edb01a40e326fbb2b1af685a4ea44d19ab0c2332dc3e14f620dd040c3a,2024-02,City of London Police,City of London Police,-0.102732,51.513426,On or near Ludgate Broadway,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
fdb581861bd37370b99703fe5355a23e83c52c807b00a450f6b7ad6edff48a7e,2024-02,City of London Police,City of London Police,-0.102732,51.513426,On or near Ludgate Broadway,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
