Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person and Vehicle search,2019-07-07T05:43:13+00:00,51.516351,-0.082965,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-07-07 05:43:13+00:00
Person search,2019-07-07T06:08:55+00:00,51.514158,-0.100179,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-07-07 06:08:55+00:00
Person search,2019-07-07T08:13:18+00:00,51.517576,-0.079786,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-07-07 08:13:18+00:00
Person and Vehicle search,2019-07-08T03:00:57+00:00,51.51539,-0.070437,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-08 03:00:57+00:00
Person search,2019-07-08T03:16:33+00:00,51.517431,-0.082458,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-07-08 03:16:33+00:00
Person search,2019-07-09T02:57:34+00:00,51.508587,-0.078924,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-07-09 02:57:34+00:00
Person and Vehicle search,2019-07-09T07:29:06+00:00,51.514501,-0.089716,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,True,False,2019-07-09 07:29:06+00:00
Person and Vehicle search,2019-07-09T08:09:43+00:00,51.514109,-0.10328,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-09 08:09:43+00:00
Person search,2019-07-09T08:29:12+00:00,51.507377,-0.11575,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-07-09 08:29:12+00:00
Person search,2019-07-09T09:12:27+00:00,51.507377,-0.11575,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-07-09 09:12:27+00:00
Person search,2019-07-09T09:20:30+00:00,51.514463,-0.093465,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2019-07-09 09:20:30+00:00
Person search,2019-07-10T06:58:47+00:00,51.513051,-0.104001,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-10 06:58:47+00:00
Person search,2019-07-10T07:00:12+00:00,51.513051,-0.104001,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-10 07:00:12+00:00
Person search,2019-07-12T02:51:26+00:00,51.51144,-0.083993,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-07-12 02:51:26+00:00
Person and Vehicle search,2019-07-12T04:21:49+00:00,51.515307,-0.097277,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-07-12 04:21:49+00:00
Person search,2019-07-13T02:21:11+00:00,51.519783,-0.086655,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-13 02:21:11+00:00
Person search,2019-07-13T02:40:31+00:00,51.519783,-0.086655,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-13 02:40:31+00:00
Person and Vehicle search,2019-07-13T03:23:10+00:00,51.519783,-0.086655,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-13 03:23:10+00:00
Person search,2019-07-13T04:03:55+00:00,51.515075,-0.077513,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-13 04:03:55+00:00
Person search,2019-07-13T08:05:39+00:00,51.510828,-0.086166,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-07-13 08:05:39+00:00
Person search,2019-07-13T09:26:01+00:00,51.510828,-0.086166,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-07-13 09:26:01+00:00
Person search,2019-07-14T01:26:24+00:00,51.510828,-0.086166,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-07-14 01:26:24+00:00
Person and Vehicle search,2019-07-14T04:42:07+00:00,51.517032,-0.089451,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-07-14 04:42:07+00:00
Person search,2019-07-14T09:48:24+00:00,51.515047,-0.10791,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Community resolution,False,False,2019-07-14 09:48:24+00:00
Person search,2019-07-16T01:13:09+00:00,51.508956,-0.018931,Male,,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,False,False,2019-07-16 01:13:09+00:00
Person and Vehicle search,2019-07-16T04:05:07+00:00,51.515196,-0.071772,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-16 04:05:07+00:00
Person search,2019-07-16T08:01:48+00:00,51.51265,-0.101452,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-07-16 08:01:48+00:00
Person and Vehicle search,2019-07-16T08:25:04+00:00,51.513869,-0.105134,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2019-07-16 08:25:04+00:00
Person search,2019-07-17T01:30:07+00:00,51.510795,-0.077578,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-07-17 01:30:07+00:00
Person search,2019-07-17T02:34:34+00:00,51.517288,-0.083618,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-07-17 02:34:34+00:00
Person search,2019-07-18T03:12:45+00:00,51.50932,-0.084701,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-07-18 03:12:45+00:00
Person and Vehicle search,2019-07-18T04:05:53+00:00,51.516767,-0.098572,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-18 04:05:53+00:00
Person search,2019-07-19T03:19:08+00:00,51.511625,-0.081549,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False,2019-07-19 03:19:08+00:00
Person and Vehicle search,2019-07-19T07:50:39+00:00,51.513377,-0.096363,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False,2019-07-19 07:50:39+00:00
Person search,2019-07-20T06:44:32+00:00,51.515606,-0.094094,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-20 06:44:32+00:00
Person search,2019-07-20T07:47:53+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-07-20 07:47:53+00:00
Person and Vehicle search,2019-07-20T08:06:05+00:00,51.517588,-0.076686,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-20 08:06:05+00:00
Person search,2019-07-20T08:07:03+00:00,51.513885,-0.102741,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-07-20 08:07:03+00:00
Person search,2019-07-20T10:12:42+00:00,51.513952,-0.085833,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False,2019-07-20 10:12:42+00:00
Person search,2019-07-20T10:21:42+00:00,51.515037,-0.102794,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2019-07-20 10:21:42+00:00
Person search,2019-07-21T11:05:41+00:00,51.516733,-0.104252,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-07-21 11:05:41+00:00
Person and Vehicle search,2019-07-22T01:46:13+00:00,51.513377,-0.096363,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-22 01:46:13+00:00
Person and Vehicle search,2019-07-22T02:47:06+00:00,51.525655,-0.090517,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-22 02:47:06+00:00
Person search,2019-07-22T05:41:31+00:00,51.525655,-0.090517,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-22 05:41:31+00:00
Person search,2019-07-22T11:20:22+00:00,51.514917,-0.090419,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-22 11:20:22+00:00
Person search,2019-07-23T01:47:58+00:00,51.514501,-0.089716,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-23 01:47:58+00:00
Person and Vehicle search,2019-07-23T02:02:39+00:00,51.512652,-0.092719,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-23 02:02:39+00:00
Person and Vehicle search,2019-07-23T02:08:36+00:00,51.512652,-0.092719,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-07-23 02:08:36+00:00
Person search,2019-07-23T09:02:09+00:00,51.514804,-0.080782,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-07-23 09:02:09+00:00
Person search,2019-07-24T02:39:54+00:00,51.516165,-0.102502,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-07-24 02:39:54+00:00
Person search,2019-07-24T05:47:40+00:00,51.541608,0.003845,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-07-24 05:47:40+00:00
Person and Vehicle search,2019-07-24T08:07:29+00:00,51.541608,0.003845,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-24 08:07:29+00:00
Person and Vehicle search,2019-07-24T08:55:47+00:00,51.519312,-0.103597,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-24 08:55:47+00:00
Person search,2019-07-25T06:31:15+00:00,51.520985,-0.078749,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-25 06:31:15+00:00
Person and Vehicle search,2019-07-25T08:23:49+00:00,51.517058,-0.083296,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-25 08:23:49+00:00
Person and Vehicle search,2019-07-25T08:39:49+00:00,51.51283,-0.108175,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-25 08:39:49+00:00
Person and Vehicle search,2019-07-25T11:28:44+00:00,51.541608,0.003845,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-07-25 11:28:44+00:00
Person and Vehicle search,2019-07-25T11:43:17+00:00,51.541608,0.003845,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-25 11:43:17+00:00
Person search,2019-07-26T10:49:48+00:00,51.51768,-0.078484,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-07-26 10:49:48+00:00
Person search,2019-07-26T11:55:44+00:00,51.520227,-0.035177,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-26 11:55:44+00:00
Person search,2019-07-26T11:55:44+00:00,51.520227,-0.035177,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-26 11:55:44+00:00
Person search,2019-07-27T03:09:18+00:00,51.513952,-0.085833,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-07-27 03:09:18+00:00
Person search,2019-07-27T03:19:37+00:00,51.51265,-0.101452,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-27 03:19:37+00:00
Person search,2019-07-27T03:25:24+00:00,51.510421,-0.093215,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,False,False,2019-07-27 03:25:24+00:00
Person and Vehicle search,2019-07-27T06:01:42+00:00,51.51265,-0.101452,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-27 06:01:42+00:00
Person search,2019-07-27T07:17:02+00:00,51.517912,-0.104909,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-07-27 07:17:02+00:00
Person and Vehicle search,2019-07-27T08:45:14+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-27 08:45:14+00:00
Person and Vehicle search,2019-07-28T04:06:48+00:00,51.514463,-0.093465,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-07-28 04:06:48+00:00
Person and Vehicle search,2019-07-28T04:16:18+00:00,51.514463,-0.093465,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-07-28 04:16:18+00:00
Person and Vehicle search,2019-07-28T04:21:03+00:00,51.514463,-0.093465,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-07-28 04:21:03+00:00
Person search,2019-07-28T07:19:51+00:00,51.517032,-0.089451,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-28 07:19:51+00:00
Person and Vehicle search,2019-07-28T07:34:10+00:00,51.517032,-0.089451,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-28 07:34:10+00:00
Person and Vehicle search,2019-07-28T10:53:07+00:00,51.517032,-0.089451,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-07-28 10:53:07+00:00
Person and Vehicle search,2019-07-29T01:40:18+00:00,51.518864,-0.097562,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False,2019-07-29 01:40:18+00:00
Person and Vehicle search,2019-07-29T02:06:55+00:00,51.515033,-0.07825,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-29 02:06:55+00:00
Person search,2019-07-29T03:41:29+00:00,51.522165,-0.018315,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,False,2019-07-29 03:41:29+00:00
Person search,2019-07-29T07:11:01+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-07-29 07:11:01+00:00
Person and Vehicle search,2019-07-29T07:58:21+00:00,51.506255,-0.074901,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False,2019-07-29 07:58:21+00:00
Person search,2019-07-29T08:34:33+00:00,51.516347,-0.104887,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-07-29 08:34:33+00:00
Person search,2019-07-30T00:19:58+00:00,51.510421,-0.093215,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,False,False,2019-07-30 00:19:58+00:00
Person and Vehicle search,2019-07-30T02:11:43+00:00,51.514457,-0.073849,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-30 02:11:43+00:00
Person and Vehicle search,2019-07-30T03:37:49+00:00,51.516966,-0.1059,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2019-07-30 03:37:49+00:00
Person search,2019-07-30T03:43:04+00:00,51.513928,-0.108231,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-07-30 03:43:04+00:00
Person search,2019-07-30T03:45:38+00:00,51.518226,-0.111497,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-30 03:45:38+00:00
Person search,2019-07-30T03:50:30+00:00,51.513928,-0.108231,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2019-07-30 03:50:30+00:00
Person and Vehicle search,2019-07-30T03:56:58+00:00,51.516351,-0.082965,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,True,False,2019-07-30 03:56:58+00:00
Person search,2019-07-30T04:26:37+00:00,51.522863,-0.068262,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2019-07-30 04:26:37+00:00
Person search,2019-07-30T10:08:58+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-07-30 10:08:58+00:00
Person and Vehicle search,2019-07-31T05:23:44+00:00,51.51322,-0.095015,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-07-31 05:23:44+00:00
Person search,2019-07-31T09:58:41+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-07-31 09:58:41+00:00
Person search,2019-07-01T00:03:00+00:00,51.531119,-0.461726,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-07-01 00:03:00+00:00
Person and Vehicle search,2019-07-01T00:10:00+00:00,51.564585,-0.105566,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,2019-07-01 00:10:00+00:00
Person and Vehicle search,2019-07-01T00:20:00+00:00,51.427571,-0.101457,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,2019-07-01 00:20:00+00:00
Person search,2019-07-01T00:21:00+00:00,51.360184,-0.185171,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,2019-07-01 00:21:00+00:00
Person and Vehicle search,2019-07-01T00:28:00+00:00,51.573473,-0.017599,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,2019-07-01 00:28:00+00:00
Person search,2019-07-01T00:30:00+00:00,51.357522,-0.191552,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,2019-07-01 00:30:00+00:00
Person search,2019-07-01T00:30:00+00:00,51.542323,-0.028789,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-07-01 00:30:00+00:00
Person and Vehicle search,2019-07-01T00:30:00+00:00,51.573473,-0.017599,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,2019-07-01 00:30:00+00:00
Person search,2019-07-01T00:40:00+00:00,51.406461,-0.295403,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,2019-07-01 00:40:00+00:00
Person search,2019-07-01T00:40:00+00:00,51.553554,-0.070943,Male,10-17,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,2019-07-01 00:40:00+00:00
Person search,2019-07-01T00:45:00+00:00,51.411994,-0.173183,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-07-01 00:45:00+00:00
Person search,2019-07-01T00:45:00+00:00,51.411994,-0.173183,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-07-01 00:45:00+00:00
Person search,2019-07-01T00:47:00+00:00,51.411994,-0.173183,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-07-01 00:47:00+00:00
Person search,2019-07-01T00:47:00+00:00,51.411994,-0.173183,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-07-01 00:47:00+00:00
Person search,2019-07-01T00:50:00+00:00,51.584919,-0.17431,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,2019-07-01 00:50:00+00:00
Person search,2019-07-01T00:50:00+00:00,51.44759,-0.011514,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,2019-07-01 00:50:00+00:00
Person search,2019-07-01T00:52:00+00:00,51.538093,-0.071337,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-07-01 00:52:00+00:00
Person search,2019-07-01T01:00:00+00:00,51.553673,-0.073289,Male,10-17,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,2019-07-01 01:00:00+00:00
Person search,2019-07-01T01:03:00+00:00,51.439057,-0.053382,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,2019-07-01 01:03:00+00:00
Person search,2019-07-01T01:05:00+00:00,51.450549,-0.011026,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,2019-07-01 01:05:00+00:00
Person and Vehicle search,2019-07-01T01:20:00+00:00,51.492281,-0.136166,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,2019-07-01 01:20:00+00:00
Person and Vehicle search,2019-07-01T01:25:00+00:00,51.582047,-0.033868,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,2019-07-01 01:25:00+00:00
Person search,2019-07-01T01:27:00+00:00,51.412176,-0.303775,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,2019-07-01 01:27:00+00:00
Person search,2019-07-01T01:33:00+00:00,51.51133,-0.028513,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,2019-07-01 01:33:00+00:00
Person search,2019-07-01T01:40:00+00:00,51.487483,0.031446,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,2019-07-01 01:40:00+00:00
Person and Vehicle search,2019-07-01T01:40:00+00:00,51.411343,-0.067602,Male,25-34,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,Arrest,,,2019-07-01 01:40:00+00:00
Person search,2019-07-01T01:50:00+00:00,51.489926,0.098019,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-07-01 01:50:00+00:00
Person search,2019-07-01T01:58:00+00:00,51.489926,0.098019,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-07-01 01:58:00+00:00
Person search,2019-07-01T02:00:00+00:00,51.52377,0.026155,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-07-01 02:00:00+00:00
Person search,2019-07-01T02:03:00+00:00,51.551561,0.115611,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-07-01 02:03:00+00:00
Person search,2019-07-01T02:05:00+00:00,51.492246,0.062039,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,2019-07-01 02:05:00+00:00
Person search,2019-07-01T02:10:00+00:00,51.518341,0.024415,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-07-01 02:10:00+00:00
Person search,2019-07-01T02:22:00+00:00,51.423696,-0.13004,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,,2019-07-01 02:22:00+00:00
Person search,2019-07-01T02:32:00+00:00,51.559375,-0.102537,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-07-01 02:32:00+00:00
