Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2021-02-01T01:06:25+00:00,51.515142,-0.097645,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-02-01 01:06:25+00:00
Person search,2021-02-02T04:21:13+00:00,51.517244,-0.080376,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2021-02-02 04:21:13+00:00
Person search,2021-02-02T07:48:41+00:00,51.510182,-0.092865,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-02-02 07:48:41+00:00
Person search,2021-02-02T07:54:46+00:00,51.510182,-0.092865,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-02 07:54:46+00:00
Person and Vehicle search,2021-02-02T08:35:26+00:00,51.51121,-0.094206,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-02-02 08:35:26+00:00
Person search,2021-02-02T09:19:06+00:00,51.510182,-0.092865,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-02 09:19:06+00:00
Person search,2021-02-03T09:33:00+00:00,51.514763,-0.075508,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-03 09:33:00+00:00
Person search,2021-02-03T09:44:01+00:00,51.514367,-0.076592,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-03 09:44:01+00:00
Person search,2021-02-04T05:47:43+00:00,51.510182,-0.092865,Female,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-02-04 05:47:43+00:00
Person search,2021-02-04T07:16:59+00:00,51.511554,-0.079448,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2021-02-04 07:16:59+00:00
Person search,2021-02-04T08:46:43+00:00,51.511554,-0.079448,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2021-02-04 08:46:43+00:00
Person search,2021-02-05T01:58:08+00:00,51.518511,-0.08531,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-05 01:58:08+00:00
Person search,2021-02-05T01:59:27+00:00,51.518511,-0.08531,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-05 01:59:27+00:00
Person search,2021-02-05T02:00:46+00:00,51.518511,-0.08531,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-05 02:00:46+00:00
Person search,2021-02-05T04:21:06+00:00,51.518511,-0.08531,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-02-05 04:21:06+00:00
Person search,2021-02-05T06:47:54+00:00,51.513199,-0.087118,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-05 06:47:54+00:00
Person search,2021-02-05T07:43:51+00:00,51.525268,-0.088804,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2021-02-05 07:43:51+00:00
Person search,2021-02-05T09:23:48+00:00,51.509532,-0.088843,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-02-05 09:23:48+00:00
Person search,2021-02-06T09:52:05+00:00,51.516814,-0.08162,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-06 09:52:05+00:00
Person search,2021-02-06T10:01:15+00:00,51.513581,-0.108418,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2021-02-06 10:01:15+00:00
Person search,2021-02-06T10:31:31+00:00,51.510494,-0.084983,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2021-02-06 10:31:31+00:00
Person search,2021-02-08T06:03:24+00:00,51.513114,-0.086272,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-08 06:03:24+00:00
Person search,2021-02-08T10:31:20+00:00,51.520699,-0.097601,Female,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-08 10:31:20+00:00
Person search,2021-02-08T10:41:07+00:00,51.520699,-0.097601,Female,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-08 10:41:07+00:00
Person search,2021-02-08T11:03:14+00:00,51.520699,-0.097601,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-02-08 11:03:14+00:00
Person search,2021-02-08T11:14:27+00:00,51.520699,-0.097601,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-08 11:14:27+00:00
Person search,2021-02-08T11:21:28+00:00,51.520699,-0.097601,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-08 11:21:28+00:00
Person search,2021-02-09T02:08:45+00:00,51.520699,-0.097601,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-09 02:08:45+00:00
Person search,2021-02-09T03:07:13+00:00,51.520699,-0.097601,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-09 03:07:13+00:00
Person search,2021-02-09T03:16:52+00:00,51.520699,-0.097601,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-02-09 03:16:52+00:00
Person search,2021-02-09T05:42:06+00:00,51.517431,-0.082458,Male,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-02-09 05:42:06+00:00
Person search,2021-02-11T07:40:53+00:00,51.513928,-0.108231,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-02-11 07:40:53+00:00
