Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2019-05-01T04:06:20+00:00,51.513051,-0.104001,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Community resolution,False,False,2019-05-01 04:06:20+00:00
Person search,2019-05-01T04:15:14+00:00,51.513051,-0.104001,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,False,False,2019-05-01 04:15:14+00:00
Person search,2019-05-01T04:20:18+00:00,51.513051,-0.104001,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,False,False,2019-05-01 04:20:18+00:00
Person search,2019-05-01T04:25:45+00:00,51.513051,-0.104001,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,False,False,2019-05-01 04:25:45+00:00
Person search,2019-05-01T04:30:26+00:00,51.513051,-0.104001,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,False,False,2019-05-01 04:30:26+00:00
Person search,2019-05-02T01:46:25+00:00,51.510828,-0.086166,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-05-02 01:46:25+00:00
Person search,2019-05-02T01:51:33+00:00,51.510828,-0.086166,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-05-02 01:51:33+00:00
Person search,2019-05-02T01:55:29+00:00,51.510671,-0.084284,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-05-02 01:55:29+00:00
Person and Vehicle search,2019-05-02T05:44:58+00:00,51.515606,-0.094094,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-05-02 05:44:58+00:00
Person search,2019-05-02T06:17:48+00:00,51.509614,-0.079011,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-05-02 06:17:48+00:00
Person search,2019-05-02T06:23:14+00:00,51.509614,-0.079011,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-05-02 06:23:14+00:00
Person search,2019-05-02T10:00:39+00:00,51.509614,-0.079011,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-05-02 10:00:39+00:00
Person search,2019-05-03T04:26:58+00:00,51.512856,-0.073254,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2019-05-03 04:26:58+00:00
Person and Vehicle search,2019-05-04T00:56:57+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-05-04 00:56:57+00:00
Person and Vehicle search,2019-05-04T07:38:54+00:00,51.506255,-0.074901,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2019-05-04 07:38:54+00:00
Person search,2019-05-05T01:00:27+00:00,51.514796,-0.068747,Male,18-24,Firearms Act 1968 (section 47),Firearms,A no further action disposal,False,False,2019-05-05 01:00:27+00:00
Person and Vehicle search,2019-05-06T04:20:50+00:00,51.508066,-0.08778,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,A no further action disposal,False,True,2019-05-06 04:20:50+00:00
Person search,2019-05-07T05:25:31+00:00,51.516122,-0.077224,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-07 05:25:31+00:00
Person search,2019-05-08T00:28:53+00:00,51.516351,-0.082965,Male,25-34,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,A no further action disposal,False,False,2019-05-08 00:28:53+00:00
Person and Vehicle search,2019-05-08T01:16:08+00:00,51.546371,-0.076007,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-05-08 01:16:08+00:00
Person search,2019-05-08T02:34:13+00:00,51.517244,-0.080376,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2019-05-08 02:34:13+00:00
Person and Vehicle search,2019-05-09T02:01:45+00:00,51.509313,-0.07385,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-09 02:01:45+00:00
Person and Vehicle search,2019-05-11T05:36:13+00:00,51.516966,-0.1059,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-11 05:36:13+00:00
Person and Vehicle search,2019-05-11T05:48:55+00:00,51.516966,-0.1059,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-05-11 05:48:55+00:00
Person search,2019-05-13T04:21:50+00:00,51.51768,-0.078484,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-13 04:21:50+00:00
Person and Vehicle search,2019-05-14T09:00:26+00:00,51.516393,-0.087763,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-14 09:00:26+00:00
Person search,2019-05-14T10:19:00+00:00,51.514204,-0.106922,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Community resolution,True,False,2019-05-14 10:19:00+00:00
Person search,2019-05-15T04:24:19+00:00,51.51792,-0.092628,Female,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-15 04:24:19+00:00
Person search,2019-05-15T04:28:26+00:00,51.51792,-0.092628,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-15 04:28:26+00:00
Person search,2019-05-15T04:30:41+00:00,51.517244,-0.080376,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-05-15 04:30:41+00:00
Person search,2019-05-15T04:41:20+00:00,51.504674,-0.086006,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-05-15 04:41:20+00:00
Person search,2019-05-15T04:48:00+00:00,51.517244,-0.080376,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-05-15 04:48:00+00:00
Person search,2019-05-15T05:12:10+00:00,51.504674,-0.086006,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-05-15 05:12:10+00:00
Person search,2019-05-16T01:33:37+00:00,51.504674,-0.086006,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-05-16 01:33:37+00:00
Person search,2019-05-16T02:25:37+00:00,51.512147,-0.092077,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-05-16 02:25:37+00:00
Person search,2019-05-16T02:29:16+00:00,51.512147,-0.092077,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-05-16 02:29:16+00:00
Person search,2019-05-16T02:39:05+00:00,51.512147,-0.092077,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-05-16 02:39:05+00:00
Person search,2019-05-16T02:41:06+00:00,51.512147,-0.092077,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-05-16 02:41:06+00:00
Person and Vehicle search,2019-05-16T05:23:14+00:00,51.515606,-0.094094,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2019-05-16 05:23:14+00:00
Person and Vehicle search,2019-05-16T10:01:01+00:00,51.518017,-0.075991,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-05-16 10:01:01+00:00
Person search,2019-05-16T10:57:25+00:00,51.504674,-0.086006,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-05-16 10:57:25+00:00
Person search,2019-05-17T03:46:30+00:00,51.512147,-0.092077,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2019-05-17 03:46:30+00:00
Person and Vehicle search,2019-05-17T04:26:18+00:00,51.516814,-0.08162,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-17 04:26:18+00:00
Person search,2019-05-17T04:33:19+00:00,51.516814,-0.08162,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-17 04:33:19+00:00
Person search,2019-05-17T05:24:17+00:00,51.510893,-0.120231,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-05-17 05:24:17+00:00
Person search,2019-05-17T08:19:16+00:00,51.515037,-0.102794,Male,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-05-17 08:19:16+00:00
Person and Vehicle search,2019-05-17T08:45:19+00:00,51.51768,-0.078484,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-05-17 08:45:19+00:00
Person and Vehicle search,2019-05-17T10:33:04+00:00,51.517058,-0.083296,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-05-17 10:33:04+00:00
Person and Vehicle search,2019-05-17T10:34:34+00:00,51.517058,-0.083296,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-05-17 10:34:34+00:00
Person and Vehicle search,2019-05-18T00:04:22+00:00,51.517058,-0.083296,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-18 00:04:22+00:00
Person search,2019-05-18T03:21:31+00:00,51.518709,-0.101345,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-18 03:21:31+00:00
Person search,2019-05-18T04:19:01+00:00,51.518709,-0.101345,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-18 04:19:01+00:00
Person search,2019-05-18T04:50:22+00:00,51.518709,-0.101345,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-05-18 04:50:22+00:00
Person search,2019-05-18T08:02:08+00:00,51.517576,-0.079786,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-05-18 08:02:08+00:00
Person search,2019-05-18T08:25:28+00:00,51.513454,-0.09172,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-05-18 08:25:28+00:00
Person and Vehicle search,2019-05-19T03:06:16+00:00,51.515033,-0.07825,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-05-19 03:06:16+00:00
Person and Vehicle search,2019-05-19T05:58:08+00:00,51.513377,-0.096363,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-05-19 05:58:08+00:00
Person search,2019-05-20T03:31:28+00:00,51.514151,-0.074958,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-20 03:31:28+00:00
Person search,2019-05-20T05:02:57+00:00,51.510828,-0.086166,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-05-20 05:02:57+00:00
Person and Vehicle search,2019-05-20T06:07:34+00:00,51.52029,-0.078591,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,True,False,2019-05-20 06:07:34+00:00
Person and Vehicle search,2019-05-20T11:39:24+00:00,51.514151,-0.074958,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-20 11:39:24+00:00
Person and Vehicle search,2019-05-21T02:37:35+00:00,51.517431,-0.082458,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-21 02:37:35+00:00
Person and Vehicle search,2019-05-21T03:58:17+00:00,51.517032,-0.089451,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-05-21 03:58:17+00:00
Person search,2019-05-22T02:11:01+00:00,51.517231,-0.079613,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-05-22 02:11:01+00:00
Person search,2019-05-22T03:39:09+00:00,51.511625,-0.081549,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-05-22 03:39:09+00:00
Person search,2019-05-22T06:03:19+00:00,51.510795,-0.077578,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,False,False,2019-05-22 06:03:19+00:00
Person and Vehicle search,2019-05-23T02:56:58+00:00,51.51333,-0.105157,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-05-23 02:56:58+00:00
Person and Vehicle search,2019-05-23T03:50:16+00:00,51.516062,-0.110592,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,False,False,2019-05-23 03:50:16+00:00
Person and Vehicle search,2019-05-23T09:44:37+00:00,51.516497,-0.094115,Male,18-24,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,A no further action disposal,False,False,2019-05-23 09:44:37+00:00
Person search,2019-05-24T01:20:27+00:00,51.517149,-0.08776,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-05-24 01:20:27+00:00
Person search,2019-05-24T05:40:33+00:00,51.52029,-0.078591,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-05-24 05:40:33+00:00
Person search,2019-05-25T01:59:22+00:00,51.512598,-0.084967,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,False,False,2019-05-25 01:59:22+00:00
Person and Vehicle search,2019-05-25T03:00:01+00:00,51.514457,-0.073849,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-25 03:00:01+00:00
Person search,2019-05-25T03:35:13+00:00,51.517058,-0.083296,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-05-25 03:35:13+00:00
Person and Vehicle search,2019-05-25T03:35:33+00:00,51.514457,-0.073849,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-05-25 03:35:33+00:00
Person and Vehicle search,2019-05-25T04:42:30+00:00,51.508066,-0.08778,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-05-25 04:42:30+00:00
Person search,2019-05-25T07:56:24+00:00,51.517058,-0.083296,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-05-25 07:56:24+00:00
