Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person and Vehicle search,2019-04-02T01:06:01+00:00,51.51121,-0.094206,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,True,False,2019-04-02 01:06:01+00:00
Person and Vehicle search,2019-04-02T01:45:11+00:00,51.516122,-0.077224,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-04-02 01:45:11+00:00
Person search,2019-04-02T08:02:41+00:00,51.512598,-0.084967,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,False,False,2019-04-02 08:02:41+00:00
Person and Vehicle search,2019-04-03T01:04:06+00:00,51.511794,-0.088042,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-04-03 01:04:06+00:00
Person search,2019-04-03T03:56:55+00:00,51.512598,-0.084967,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-04-03 03:56:55+00:00
Person and Vehicle search,2019-04-04T00:29:08+00:00,51.515033,-0.07825,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-04-04 00:29:08+00:00
Person and Vehicle search,2019-04-04T00:34:54+00:00,51.515033,-0.07825,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-04-04 00:34:54+00:00
Person and Vehicle search,2019-04-04T03:08:26+00:00,51.51265,-0.101452,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-04-04 03:08:26+00:00
Person and Vehicle search,2019-04-04T03:16:59+00:00,51.518864,-0.097562,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-04-04 03:16:59+00:00
Person search,2019-04-04T03:17:09+00:00,51.51265,-0.101452,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-04-04 03:17:09+00:00
Person search,2019-04-04T03:35:31+00:00,51.517431,-0.082458,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False,2019-04-04 03:35:31+00:00
Person and Vehicle search,2019-04-04T11:15:33+00:00,51.507469,-0.068308,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-04-04 11:15:33+00:00
