Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person and Vehicle search,2023-12-01T19:06:43+00:00,51.514202,-0.10845,Male,25-34,,Controlled drugs,Arrest,True,True,2023-12-01 19:06:43+00:00
Person and Vehicle search,2023-12-01T22:34:06+00:00,51.511794,-0.101906,Male,over 34,,Controlled drugs,A no further action disposal,True,False,2023-12-01 22:34:06+00:00
Person search,2023-12-02T00:05:08+00:00,51.512685,-0.101393,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-12-02 00:05:08+00:00
Person and Vehicle search,2023-12-03T03:23:57+00:00,51.51908,-0.103679,Male,25-34,,Controlled drugs,Arrest,True,False,2023-12-03 03:23:57+00:00
Person search,2023-12-03T03:48:18+00:00,51.509797,-0.0836,Male,18-24,,Controlled drugs,A no further action disposal,True,False,2023-12-03 03:48:18+00:00
Person and Vehicle search,2023-12-03T03:49:11+00:00,51.509797,-0.0836,Male,18-24,,Controlled drugs,A no further action disposal,False,False,2023-12-03 03:49:11+00:00
Person search,2023-12-03T06:38:15+00:00,51.515534,-0.107443,Male,18-24,,Controlled drugs,A no further action disposal,False,True,2023-12-03 06:38:15+00:00
Person search,2023-12-04T01:16:18+00:00,51.513666,-0.078278,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-12-04 01:16:18+00:00
Person and Vehicle search,2023-12-04T07:48:55+00:00,51.509797,-0.0836,Male,over 34,,Controlled drugs,A no further action disposal,True,False,2023-12-04 07:48:55+00:00
Person search,2023-12-04T22:54:34+00:00,51.5187,-0.101359,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2023-12-04 22:54:34+00:00
Person and Vehicle search,2023-12-05T10:12:58+00:00,51.511794,-0.101906,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2023-12-05 10:12:58+00:00
