Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person and Vehicle search,2020-11-01T09:42:19+00:00,51.515606,-0.094094,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-11-01 09:42:19+00:00
Person search,2020-11-02T01:12:44+00:00,51.517149,-0.08776,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-11-02 01:12:44+00:00
Person search,2020-11-02T04:24:37+00:00,51.516371,-0.088614,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-11-02 04:24:37+00:00
Person search,2020-11-02T09:31:06+00:00,51.514203,-0.094628,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2020-11-02 09:31:06+00:00
Person search,2020-11-03T01:52:40+00:00,51.512526,-0.098777,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-11-03 01:52:40+00:00
Person search,2020-11-03T03:47:45+00:00,51.511625,-0.081549,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-11-03 03:47:45+00:00
Person search,2020-11-03T03:57:09+00:00,51.50932,-0.084701,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-11-03 03:57:09+00:00
Person search,2020-11-03T04:14:48+00:00,51.50932,-0.084701,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-11-03 04:14:48+00:00
Person search,2020-11-03T09:11:14+00:00,51.517431,-0.082458,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-11-03 09:11:14+00:00
Person search,2020-11-03T09:24:17+00:00,51.517431,-0.082458,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-11-03 09:24:17+00:00
Person and Vehicle search,2020-11-03T10:01:12+00:00,51.513171,-0.077694,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-11-03 10:01:12+00:00
Person search,2020-11-04T03:18:07+00:00,51.513928,-0.108231,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-11-04 03:18:07+00:00
Person and Vehicle search,2020-11-04T05:10:42+00:00,51.519573,-0.109726,Male,25-34,Firearms Act 1968 (section 47),Firearms,A no further action disposal,False,False,2020-11-04 05:10:42+00:00
Person search,2020-11-04T11:28:38+00:00,51.51392,-0.093257,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2020-11-04 11:28:38+00:00
Person search,2020-11-05T02:06:35+00:00,51.51868,-0.085173,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-11-05 02:06:35+00:00
Person search,2020-11-05T03:24:15+00:00,51.517678,-0.107672,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2020-11-05 03:24:15+00:00
Person search,2020-11-05T04:02:59+00:00,51.510469,-0.044806,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2020-11-05 04:02:59+00:00
Person search,2020-11-05T04:05:17+00:00,51.510469,-0.044806,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2020-11-05 04:05:17+00:00
Person and Vehicle search,2020-11-05T05:51:13+00:00,51.516351,-0.082965,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-11-05 05:51:13+00:00
Person search,2020-11-05T06:02:59+00:00,51.519901,-0.099436,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-11-05 06:02:59+00:00
Person search,2020-11-05T06:15:49+00:00,51.519901,-0.099436,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-11-05 06:15:49+00:00
Person and Vehicle search,2020-11-05T10:17:59+00:00,51.517149,-0.08776,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-11-05 10:17:59+00:00
Person and Vehicle search,2020-11-06T02:28:23+00:00,51.509848,-0.104494,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-11-06 02:28:23+00:00
Person search,2020-11-06T02:38:42+00:00,51.516347,-0.104887,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-11-06 02:38:42+00:00
Person and Vehicle search,2020-11-06T02:52:02+00:00,51.515033,-0.07825,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-11-06 02:52:02+00:00
Person and Vehicle search,2020-11-06T04:34:22+00:00,51.510182,-0.092865,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-11-06 04:34:22+00:00
Person and Vehicle search,2020-11-06T06:10:57+00:00,51.514151,-0.074958,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-11-06 06:10:57+00:00
Person and Vehicle search,2020-11-06T06:25:20+00:00,51.518864,-0.097562,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-11-06 06:25:20+00:00
Person and Vehicle search,2020-11-06T06:30:44+00:00,51.518864,-0.097562,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-11-06 06:30:44+00:00
Person and Vehicle search,2020-11-06T07:53:42+00:00,51.515033,-0.07825,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-11-06 07:53:42+00:00
Person search,2020-11-06T08:06:32+00:00,51.512598,-0.084967,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2020-11-06 08:06:32+00:00
Person search,2020-11-06T08:51:57+00:00,51.51265,-0.101452,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-11-06 08:51:57+00:00
Person and Vehicle search,2020-11-06T10:07:14+00:00,51.51768,-0.078484,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2020-11-06 10:07:14+00:00
Person search,2020-11-06T10:36:27+00:00,51.51265,-0.101452,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2020-11-06 10:36:27+00:00
