Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person and Vehicle search,2020-07-09T08:07:41+00:00,51.513928,-0.108231,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False,2020-07-09 08:07:41+00:00
Person search,2020-07-09T10:00:11+00:00,51.515307,-0.097277,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-07-09 10:00:11+00:00
Person search,2020-07-09T11:11:43+00:00,51.516877,-0.08767,Male,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-07-09 11:11:43+00:00
Person search,2020-07-09T11:26:21+00:00,51.515142,-0.097645,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-07-09 11:26:21+00:00
Person search,2020-07-10T00:44:06+00:00,51.509757,-0.083386,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-10 00:44:06+00:00
Person search,2020-07-10T00:45:22+00:00,51.509757,-0.083386,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-10 00:45:22+00:00
Person search,2020-07-10T01:33:03+00:00,51.514158,-0.100179,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2020-07-10 01:33:03+00:00
Person search,2020-07-10T02:23:39+00:00,51.513051,-0.104001,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-07-10 02:23:39+00:00
Person and Vehicle search,2020-07-10T03:47:21+00:00,51.51121,-0.094206,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-07-10 03:47:21+00:00
Person search,2020-07-10T06:24:11+00:00,51.516814,-0.08162,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2020-07-10 06:24:11+00:00
Person search,2020-07-10T06:47:54+00:00,51.517576,-0.079786,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-10 06:47:54+00:00
Person search,2020-07-10T10:18:32+00:00,51.51442,-0.09472,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-10 10:18:32+00:00
Person and Vehicle search,2020-07-11T02:26:19+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Caution (simple or conditional),True,False,2020-07-11 02:26:19+00:00
Person search,2020-07-11T02:27:53+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-11 02:27:53+00:00
Person and Vehicle search,2020-07-11T03:23:58+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-11 03:23:58+00:00
Person search,2020-07-11T05:48:48+00:00,51.51868,-0.085173,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-11 05:48:48+00:00
Person search,2020-07-11T08:15:45+00:00,51.51868,-0.085173,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-07-11 08:15:45+00:00
Person search,2020-07-12T03:42:12+00:00,51.513377,-0.096363,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2020-07-12 03:42:12+00:00
Person search,2020-07-13T03:34:06+00:00,51.51768,-0.078484,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-07-13 03:34:06+00:00
Person search,2020-07-13T03:42:20+00:00,51.508587,-0.078924,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-07-13 03:42:20+00:00
Person search,2020-07-13T03:56:35+00:00,51.51768,-0.078484,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-13 03:56:35+00:00
Person search,2020-07-13T04:09:18+00:00,51.510913,-0.101395,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-13 04:09:18+00:00
Person search,2020-07-13T04:42:33+00:00,51.508587,-0.078924,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-07-13 04:42:33+00:00
Person search,2020-07-13T09:36:33+00:00,51.514151,-0.074958,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-13 09:36:33+00:00
Person search,2020-07-13T10:50:11+00:00,51.516508,-0.079398,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False,2020-07-13 10:50:11+00:00
Person search,2020-07-14T01:03:17+00:00,51.51265,-0.101452,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2020-07-14 01:03:17+00:00
Person search,2020-07-14T02:25:20+00:00,51.513952,-0.085833,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2020-07-14 02:25:20+00:00
Person search,2020-07-14T03:59:35+00:00,51.513129,-0.094933,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-14 03:59:35+00:00
Person search,2020-07-14T04:18:08+00:00,51.511916,-0.076853,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-07-14 04:18:08+00:00
Person search,2020-07-14T07:59:07+00:00,51.509547,-0.076031,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-14 07:59:07+00:00
Person search,2020-07-14T08:00:39+00:00,51.509547,-0.076031,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-14 08:00:39+00:00
Person search,2020-07-14T08:04:47+00:00,51.509547,-0.076031,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-14 08:04:47+00:00
Person search,2020-07-14T09:11:03+00:00,51.511386,-0.092296,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-14 09:11:03+00:00
Person search,2020-07-14T09:58:31+00:00,51.511386,-0.092296,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,True,False,2020-07-14 09:58:31+00:00
Person search,2020-07-15T07:16:58+00:00,51.520985,-0.078749,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-15 07:16:58+00:00
Person and Vehicle search,2020-07-15T07:21:27+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-15 07:21:27+00:00
Person search,2020-07-15T08:29:50+00:00,51.511625,-0.081549,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2020-07-15 08:29:50+00:00
Person search,2020-07-15T08:30:46+00:00,51.514753,-0.082571,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2020-07-15 08:30:46+00:00
Person search,2020-07-15T08:55:16+00:00,51.51265,-0.101452,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-07-15 08:55:16+00:00
Person search,2020-07-16T01:02:14+00:00,51.517916,-0.075318,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-16 01:02:14+00:00
Person search,2020-07-16T02:44:03+00:00,51.513377,-0.096363,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-16 02:44:03+00:00
Person search,2020-07-16T03:02:18+00:00,51.5169,-0.084095,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2020-07-16 03:02:18+00:00
Person search,2020-07-16T03:08:47+00:00,51.513377,-0.096363,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-16 03:08:47+00:00
Person search,2020-07-16T03:11:17+00:00,51.518462,-0.093845,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-07-16 03:11:17+00:00
Person search,2020-07-16T03:15:54+00:00,51.518462,-0.093845,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-16 03:15:54+00:00
Person and Vehicle search,2020-07-16T04:22:38+00:00,51.513377,-0.096363,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-07-16 04:22:38+00:00
Person search,2020-07-16T04:23:49+00:00,51.513377,-0.096363,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-16 04:23:49+00:00
Person search,2020-07-16T05:48:21+00:00,51.518462,-0.093845,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-16 05:48:21+00:00
Person search,2020-07-16T05:55:02+00:00,51.518462,-0.093845,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-16 05:55:02+00:00
Person search,2020-07-16T06:44:42+00:00,51.517032,-0.089451,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,True,False,2020-07-16 06:44:42+00:00
Person search,2020-07-16T07:32:14+00:00,51.514753,-0.082571,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-07-16 07:32:14+00:00
Person and Vehicle search,2020-07-16T10:15:13+00:00,51.510786,-0.068816,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-07-16 10:15:13+00:00
Person search,2020-07-16T11:37:43+00:00,51.513377,-0.096363,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-16 11:37:43+00:00
Person search,2020-07-17T00:36:14+00:00,51.508066,-0.08778,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-07-17 00:36:14+00:00
Person search,2020-07-17T00:48:08+00:00,51.511812,-0.089698,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-17 00:48:08+00:00
Person and Vehicle search,2020-07-17T00:53:54+00:00,51.519703,-0.101649,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-17 00:53:54+00:00
Person search,2020-07-17T00:59:09+00:00,51.519703,-0.101649,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-17 00:59:09+00:00
Person and Vehicle search,2020-07-17T01:04:39+00:00,51.518262,-0.088203,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-17 01:04:39+00:00
Person search,2020-07-17T01:47:14+00:00,51.514501,-0.089716,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2020-07-17 01:47:14+00:00
Person and Vehicle search,2020-07-17T03:56:52+00:00,51.515033,-0.07825,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-07-17 03:56:52+00:00
Person search,2020-07-17T04:55:53+00:00,51.518262,-0.088203,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-17 04:55:53+00:00
Person search,2020-07-17T05:01:07+00:00,51.518262,-0.088203,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-17 05:01:07+00:00
Person and Vehicle search,2020-07-17T05:11:21+00:00,51.514151,-0.074958,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-17 05:11:21+00:00
Person search,2020-07-17T06:02:29+00:00,51.511625,-0.081549,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-07-17 06:02:29+00:00
Person search,2020-07-18T00:47:22+00:00,51.511794,-0.088042,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-18 00:47:22+00:00
Person search,2020-07-18T01:45:32+00:00,51.510671,-0.084284,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-07-18 01:45:32+00:00
Person and Vehicle search,2020-07-18T03:25:29+00:00,51.51768,-0.078484,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-18 03:25:29+00:00
Person and Vehicle search,2020-07-18T03:27:56+00:00,51.511812,-0.089698,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-18 03:27:56+00:00
Person search,2020-07-18T05:28:07+00:00,51.515307,-0.097277,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-18 05:28:07+00:00
Person search,2020-07-18T05:38:43+00:00,51.515033,-0.07825,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-07-18 05:38:43+00:00
Person search,2020-07-18T08:06:10+00:00,51.51868,-0.085173,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-18 08:06:10+00:00
Person search,2020-07-19T01:01:44+00:00,51.516233,-0.077392,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2020-07-19 01:01:44+00:00
Person and Vehicle search,2020-07-19T01:05:10+00:00,51.516966,-0.1059,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-19 01:05:10+00:00
Person and Vehicle search,2020-07-19T05:22:24+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-19 05:22:24+00:00
Person search,2020-07-19T07:10:59+00:00,51.516067,-0.089838,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-07-19 07:10:59+00:00
Person search,2020-07-20T06:42:59+00:00,51.509848,-0.104494,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-07-20 06:42:59+00:00
Person search,2020-07-20T07:52:09+00:00,51.513377,-0.096363,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-07-20 07:52:09+00:00
Person search,2020-07-20T09:35:16+00:00,51.514203,-0.094628,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2020-07-20 09:35:16+00:00
Person search,2020-07-21T00:12:46+00:00,51.520846,-0.100593,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-07-21 00:12:46+00:00
Person search,2020-07-21T00:38:57+00:00,51.519312,-0.103597,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-07-21 00:38:57+00:00
Person search,2020-07-21T02:04:57+00:00,51.519312,-0.103597,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-07-21 02:04:57+00:00
Person search,2020-07-21T02:22:53+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-07-21 02:22:53+00:00
Person search,2020-07-21T02:58:27+00:00,51.509775,-0.085014,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2020-07-21 02:58:27+00:00
Person and Vehicle search,2020-07-21T03:38:38+00:00,51.509848,-0.104494,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-07-21 03:38:38+00:00
Person and Vehicle search,2020-07-21T06:32:00+00:00,51.511053,-0.075722,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-07-21 06:32:00+00:00
Person search,2020-07-22T02:40:00+00:00,51.520985,-0.078749,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,True,2020-07-22 02:40:00+00:00
Person and Vehicle search,2020-07-22T02:41:41+00:00,51.506255,-0.074901,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-07-22 02:41:41+00:00
Person search,2020-07-22T04:48:01+00:00,51.514203,-0.094628,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-07-22 04:48:01+00:00
Person and Vehicle search,2020-07-22T05:00:16+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-07-22 05:00:16+00:00
