Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person and Vehicle search,2023-11-18T19:42:14+00:00,51.515383,-0.078783,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2023-11-18 19:42:14+00:00
Person and Vehicle search,2023-11-19T11:10:41+00:00,51.517239,-0.106076,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-11-19 11:10:41+00:00
Person and Vehicle search,2023-11-20T13:01:27+00:00,51.518281,-0.111596,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2023-11-20 13:01:27+00:00
Person search,2023-11-20T15:40:46+00:00,51.517786,-0.107682,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2023-11-20 15:40:46+00:00
Person and Vehicle search,2023-11-21T05:54:11+00:00,51.517461,-0.089808,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-11-21 05:54:11+00:00
Person and Vehicle search,2023-11-21T05:58:01+00:00,51.517461,-0.089808,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-11-21 05:58:01+00:00
Person search,2023-11-21T15:41:27+00:00,51.517007,-0.086815,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-11-21 15:41:27+00:00
Person search,2023-11-21T17:41:56+00:00,51.517296,-0.081902,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2023-11-21 17:41:56+00:00
Person search,2023-11-21T20:38:27+00:00,51.512882,-0.084754,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2023-11-21 20:38:27+00:00
Person search,2023-11-21T21:02:32+00:00,51.51483,-0.083349,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2023-11-21 21:02:32+00:00
Person and Vehicle search,2023-11-22T08:11:16+00:00,51.520455,-0.082648,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-11-22 08:11:16+00:00
Person and Vehicle search,2023-11-22T09:52:48+00:00,51.520455,-0.082648,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-11-22 09:52:48+00:00
Person search,2023-11-22T16:29:58+00:00,51.520001,-0.090105,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2023-11-22 16:29:58+00:00
Person search,2023-11-23T00:14:57+00:00,51.516869,-0.081113,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2023-11-23 00:14:57+00:00
Person search,2023-11-23T01:33:27+00:00,51.517326,-0.079883,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2023-11-23 01:33:27+00:00
Person search,2023-11-23T14:26:28+00:00,51.513188,-0.091947,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,A no further action disposal,False,False,2023-11-23 14:26:28+00:00
Person search,2023-11-23T22:52:06+00:00,51.512624,-0.087157,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2023-11-23 22:52:06+00:00
Person search,2023-11-24T00:33:00+00:00,51.512624,-0.087157,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-11-24 00:33:00+00:00
Person search,2023-11-24T01:37:38+00:00,51.516869,-0.081113,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-11-24 01:37:38+00:00
Person search,2023-11-24T04:25:45+00:00,51.517326,-0.079883,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2023-11-24 04:25:45+00:00
Person search,2023-11-24T06:00:05+00:00,51.511965,-0.075453,Female,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-11-24 06:00:05+00:00
Person search,2023-11-24T18:45:03+00:00,51.518692,-0.081512,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2023-11-24 18:45:03+00:00
Person and Vehicle search,2023-11-24T19:20:15+00:00,51.517461,-0.089808,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2023-11-24 19:20:15+00:00
Person and Vehicle search,2023-11-24T19:46:58+00:00,51.517461,-0.089808,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2023-11-24 19:46:58+00:00
Person search,2023-11-24T22:09:39+00:00,51.512882,-0.084754,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-11-24 22:09:39+00:00
Person search,2023-11-24T22:19:07+00:00,51.512882,-0.084754,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-11-24 22:19:07+00:00
Person search,2023-11-24T22:23:10+00:00,51.512882,-0.084754,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-11-24 22:23:10+00:00
Person search,2023-11-24T23:16:28+00:00,51.509797,-0.0836,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-11-24 23:16:28+00:00
Person search,2023-11-25T01:05:58+00:00,51.513188,-0.091947,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-11-25 01:05:58+00:00
Person search,2023-11-25T12:01:54+00:00,51.516869,-0.081113,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-11-25 12:01:54+00:00
Person and Vehicle search,2023-11-25T17:36:53+00:00,51.511896,-0.09154,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2023-11-25 17:36:53+00:00
Person search,2023-11-25T18:27:32+00:00,51.512882,-0.084754,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-11-25 18:27:32+00:00
Person search,2023-11-25T19:15:16+00:00,51.512882,-0.084754,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2023-11-25 19:15:16+00:00
Person search,2023-11-25T19:31:42+00:00,51.516869,-0.081113,Female,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-11-25 19:31:42+00:00
Person search,2023-11-25T19:32:31+00:00,51.516869,-0.081113,Female,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-11-25 19:32:31+00:00
Person search,2023-11-25T19:34:01+00:00,51.516869,-0.081113,Female,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-11-25 19:34:01+00:00
Person search,2023-11-25T19:35:49+00:00,51.516869,-0.081113,Female,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-11-25 19:35:49+00:00
Person search,2023-11-25T19:40:50+00:00,51.516869,-0.081113,Female,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-11-25 19:40:50+00:00
Person search,2023-11-25T19:42:19+00:00,51.516869,-0.081113,Female,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-11-25 19:42:19+00:00
Person search,2023-11-25T21:14:10+00:00,51.516869,-0.081113,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2023-11-25 21:14:10+00:00
Person search,2023-11-25T21:17:25+00:00,51.516869,-0.081113,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-11-25 21:17:25+00:00
Person search,2023-11-26T00:49:59+00:00,51.503196,-0.127032,Male,25-34,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,A no further action disposal,False,False,2023-11-26 00:49:59+00:00
Person search,2023-11-26T01:09:48+00:00,51.513647,-0.07433,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2023-11-26 01:09:48+00:00
Person search,2023-11-26T02:13:43+00:00,51.517326,-0.079883,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2023-11-26 02:13:43+00:00
Person and Vehicle search,2023-11-26T04:17:25+00:00,51.514267,-0.079838,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-11-26 04:17:25+00:00
Person and Vehicle search,2023-11-26T09:42:29+00:00,51.512882,-0.084754,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-11-26 09:42:29+00:00
Person search,2023-11-26T15:09:13+00:00,51.517461,-0.089808,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2023-11-26 15:09:13+00:00
