Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2023-07-01T12:10:39+00:00,51.517326,-0.079883,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-07-01 12:10:39+00:00
Person search,2023-07-01T17:33:07+00:00,51.51277,-0.118367,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-07-01 17:33:07+00:00
Person search,2023-07-01T18:11:23+00:00,51.508588,-0.074039,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2023-07-01 18:11:23+00:00
Person and Vehicle search,2023-07-01T20:05:19+00:00,51.513813,-0.073531,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2023-07-01 20:05:19+00:00
Person and Vehicle search,2023-07-02T02:34:02+00:00,51.511884,-0.108027,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-07-02 02:34:02+00:00
Person and Vehicle search,2023-07-02T03:47:47+00:00,51.511884,-0.108027,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2023-07-02 03:47:47+00:00
Person and Vehicle search,2023-07-02T03:59:33+00:00,51.511884,-0.108027,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2023-07-02 03:59:33+00:00
Person and Vehicle search,2023-07-02T04:13:00+00:00,51.511884,-0.108027,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2023-07-02 04:13:00+00:00
Person search,2023-07-02T04:13:56+00:00,51.511884,-0.108027,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-07-02 04:13:56+00:00
Person search,2023-07-02T05:16:17+00:00,51.512105,-0.085089,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2023-07-02 05:16:17+00:00
Person search,2023-07-02T05:41:30+00:00,51.511884,-0.108027,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-07-02 05:41:30+00:00
Person and Vehicle search,2023-07-02T06:10:41+00:00,51.517786,-0.107682,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-07-02 06:10:41+00:00
Person and Vehicle search,2023-07-02T18:03:04+00:00,51.518145,-0.091495,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-07-02 18:03:04+00:00
Person search,2023-07-03T03:24:48+00:00,51.510761,-0.101963,Female,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-07-03 03:24:48+00:00
Person search,2023-07-03T15:39:26+00:00,51.517656,-0.077563,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-07-03 15:39:26+00:00
Person search,2023-07-03T15:44:31+00:00,51.517656,-0.077563,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-07-03 15:44:31+00:00
Person search,2023-07-03T18:37:33+00:00,51.513286,-0.100201,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-07-03 18:37:33+00:00
Person search,2023-07-03T21:51:17+00:00,51.546794,-0.04935,Male,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2023-07-03 21:51:17+00:00
Person search,2023-07-03T22:41:16+00:00,51.513286,-0.100201,Male,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-07-03 22:41:16+00:00
