Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2019-02-01T02:26:00+00:00,51.510671,-0.084284,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False,2019-02-01 02:26:00+00:00
Person search,2019-02-01T10:22:00+00:00,51.517576,-0.079786,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-02-01 10:22:00+00:00
Person search,2019-02-01T10:31:00+00:00,51.513606,-0.083959,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-02-01 10:31:00+00:00
Person search,2019-02-01T11:39:00+00:00,51.516814,-0.08162,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-02-01 11:39:00+00:00
Person search,2019-02-01T11:46:00+00:00,51.516814,-0.08162,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-02-01 11:46:00+00:00
Person search,2019-02-02T06:53:00+00:00,51.504245,-0.07624,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-02-02 06:53:00+00:00
Person search,2019-02-02T08:03:00+00:00,51.512206,-0.073152,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-02-02 08:03:00+00:00
Person and Vehicle search,2019-02-02T08:32:00+00:00,51.514457,-0.073849,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-02-02 08:32:00+00:00
Person search,2019-02-03T03:38:00+00:00,51.509757,-0.083386,Male,18-24,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,A no further action disposal,False,False,2019-02-03 03:38:00+00:00
Person and Vehicle search,2019-02-04T01:49:00+00:00,51.516814,-0.109826,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-02-04 01:49:00+00:00
Person search,2019-02-04T03:48:00+00:00,51.509532,-0.088843,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-02-04 03:48:00+00:00
Person and Vehicle search,2019-02-04T04:08:00+00:00,51.509532,-0.088843,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-02-04 04:08:00+00:00
Person search,2019-02-04T10:57:00+00:00,51.512462,-0.076095,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-02-04 10:57:00+00:00
Person search,2019-02-04T12:51:00+00:00,51.516814,-0.109826,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,False,False,2019-02-04 12:51:00+00:00
Person and Vehicle search,2019-02-05T01:34:00+00:00,51.516966,-0.1059,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-02-05 01:34:00+00:00
Person search,2019-02-05T01:53:00+00:00,51.510795,-0.077578,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-02-05 01:53:00+00:00
Person search,2019-02-05T02:47:00+00:00,51.513051,-0.104001,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-02-05 02:47:00+00:00
