Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2018-01-01T00:55:00+00:00,51.515142,-0.097645,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False,2018-01-01 00:55:00+00:00
Person search,2018-01-01T00:58:00+00:00,51.515142,-0.097645,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Nothing found - no further action,False,False,2018-01-01 00:58:00+00:00
Person and Vehicle search,2018-01-01T01:30:00+00:00,51.51265,-0.101452,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2018-01-01 01:30:00+00:00
Person search,2018-01-01T01:44:00+00:00,51.511529,-0.091108,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False,2018-01-01 01:44:00+00:00
Person and Vehicle search,2018-01-02T01:36:00+00:00,51.50993,-0.068161,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,False,2018-01-02 01:36:00+00:00
Person search,2018-01-02T09:20:00+00:00,51.512598,-0.084967,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,False,2018-01-02 09:20:00+00:00
Person search,2018-01-02T17:40:00+00:00,51.479697,-0.170191,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,False,False,2018-01-02 17:40:00+00:00
Person search,2018-01-02T17:40:00+00:00,51.50932,-0.084701,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,False,False,2018-01-02 17:40:00+00:00
Person search,2018-01-04T13:45:00+00:00,51.511625,-0.081549,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,True,False,2018-01-04 13:45:00+00:00
Person and Vehicle search,2018-01-04T13:58:00+00:00,51.511224,-0.074115,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,True,False,2018-01-04 13:58:00+00:00
Person and Vehicle search,2018-01-04T14:00:00+00:00,51.512856,-0.073254,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Local resolution,True,,2018-01-04 14:00:00+00:00
Person search,2018-01-04T18:00:00+00:00,51.523642,-0.110019,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,False,2018-01-04 18:00:00+00:00
