Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2022-06-12T07:07:41+00:00,51.515739,-0.100632,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-06-12 07:07:41+00:00
Person search,2022-06-12T07:07:47+00:00,51.513377,-0.096363,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-06-12 07:07:47+00:00
Person search,2022-06-12T12:47:45+00:00,51.508066,-0.08778,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-06-12 12:47:45+00:00
Person search,2022-06-13T02:25:47+00:00,51.518511,-0.08531,Male,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-06-13 02:25:47+00:00
Person search,2022-06-13T06:39:31+00:00,51.517032,-0.089451,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-13 06:39:31+00:00
Person and Vehicle search,2022-06-13T15:04:39+00:00,51.519312,-0.103597,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-13 15:04:39+00:00
Person search,2022-06-14T05:56:56+00:00,51.514457,-0.073849,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-06-14 05:56:56+00:00
Person search,2022-06-14T12:46:22+00:00,51.513435,-0.075146,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False,2022-06-14 12:46:22+00:00
Person search,2022-06-14T13:42:01+00:00,51.516733,-0.104252,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2022-06-14 13:42:01+00:00
Person search,2022-06-14T16:37:23+00:00,51.517977,-0.121799,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-06-14 16:37:23+00:00
Person and Vehicle search,2022-06-14T16:37:52+00:00,51.510651,-0.080322,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-06-14 16:37:52+00:00
Person search,2022-06-15T16:19:46+00:00,51.513647,-0.07433,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-15 16:19:46+00:00
Person search,2022-06-15T17:46:42+00:00,51.51768,-0.078484,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-15 17:46:42+00:00
Person search,2022-06-15T19:48:47+00:00,51.518619,-0.088621,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-15 19:48:47+00:00
Person search,2022-06-15T21:59:33+00:00,51.514203,-0.094628,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-06-15 21:59:33+00:00
Person search,2022-06-16T04:51:20+00:00,51.517244,-0.080376,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-06-16 04:51:20+00:00
Person search,2022-06-16T04:55:08+00:00,51.517244,-0.080376,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-06-16 04:55:08+00:00
Person search,2022-06-16T15:42:53+00:00,51.513171,-0.077694,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-06-16 15:42:53+00:00
Person search,2022-06-16T16:39:50+00:00,51.513928,-0.108231,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-06-16 16:39:50+00:00
Person and Vehicle search,2022-06-16T16:54:54+00:00,51.514151,-0.074958,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-16 16:54:54+00:00
Person and Vehicle search,2022-06-16T20:46:03+00:00,51.506338,-0.088227,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-06-16 20:46:03+00:00
Person search,2022-06-16T21:01:07+00:00,51.511625,-0.081549,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-06-16 21:01:07+00:00
Person search,2022-06-17T01:20:21+00:00,51.516814,-0.08162,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-17 01:20:21+00:00
Person search,2022-06-17T19:45:41+00:00,51.51265,-0.101452,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,True,False,2022-06-17 19:45:41+00:00
Person search,2022-06-17T19:49:55+00:00,51.517431,-0.082458,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-06-17 19:49:55+00:00
Person search,2022-06-18T07:16:14+00:00,51.51868,-0.085173,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-06-18 07:16:14+00:00
Person search,2022-06-19T17:33:59+00:00,51.51768,-0.078484,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-06-19 17:33:59+00:00
Person search,2022-06-19T17:33:59+00:00,51.51768,-0.078484,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-06-19 17:33:59+00:00
Person search,2022-06-20T13:04:38+00:00,51.515031,-0.100748,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-06-20 13:04:38+00:00
Person search,2022-06-20T19:59:29+00:00,51.515621,-0.085086,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-06-20 19:59:29+00:00
Person search,2022-06-21T04:18:22+00:00,51.514201,-0.064838,Male,,Firearms Act 1968 (section 47),Firearms,A no further action disposal,False,False,2022-06-21 04:18:22+00:00
Person search,2022-06-21T22:22:07+00:00,51.517244,-0.080376,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-06-21 22:22:07+00:00
Person search,2022-06-21T23:39:40+00:00,51.516814,-0.08162,Male,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-06-21 23:39:40+00:00
Person search,2022-06-22T02:29:37+00:00,51.509344,-0.080665,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-06-22 02:29:37+00:00
Person search,2022-06-22T02:30:23+00:00,51.509344,-0.080665,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-22 02:30:23+00:00
Person search,2022-06-22T02:30:56+00:00,51.509344,-0.080665,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-22 02:30:56+00:00
Person search,2022-06-22T17:40:32+00:00,51.517149,-0.08776,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-22 17:40:32+00:00
Person search,2022-06-23T01:22:47+00:00,51.513051,-0.104001,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-23 01:22:47+00:00
Person and Vehicle search,2022-06-23T02:07:44+00:00,51.513051,-0.104001,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-23 02:07:44+00:00
Person search,2022-06-23T11:24:14+00:00,51.514753,-0.082571,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-06-23 11:24:14+00:00
Person search,2022-06-23T13:56:27+00:00,51.514507,-0.081832,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-06-23 13:56:27+00:00
Person search,2022-06-23T16:37:59+00:00,51.516966,-0.1059,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-06-23 16:37:59+00:00
Person search,2022-06-23T20:08:33+00:00,51.516966,-0.1059,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-06-23 20:08:33+00:00
Person search,2022-06-24T03:15:57+00:00,51.520678,-0.080318,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Caution (simple or conditional),True,True,2022-06-24 03:15:57+00:00
Person search,2022-06-24T04:04:20+00:00,51.520678,-0.080318,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-24 04:04:20+00:00
Person search,2022-06-24T04:18:08+00:00,51.517244,-0.080376,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-06-24 04:18:08+00:00
Person search,2022-06-24T10:44:47+00:00,51.51972,-0.099933,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-06-24 10:44:47+00:00
Person search,2022-06-24T21:01:58+00:00,51.517244,-0.080376,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-06-24 21:01:58+00:00
Person search,2022-06-24T22:03:25+00:00,51.51868,-0.085173,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-06-24 22:03:25+00:00
Person search,2022-06-25T01:15:42+00:00,51.518494,-0.111962,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-25 01:15:42+00:00
Person search,2022-06-25T01:23:41+00:00,51.515033,-0.07825,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-25 01:23:41+00:00
Person and Vehicle search,2022-06-25T01:40:29+00:00,51.515033,-0.07825,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-06-25 01:40:29+00:00
Person and Vehicle search,2022-06-25T05:27:31+00:00,51.518658,-0.074494,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-25 05:27:31+00:00
Person search,2022-06-25T06:51:25+00:00,51.515033,-0.07825,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-06-25 06:51:25+00:00
Person search,2022-06-26T03:52:09+00:00,51.516497,-0.094115,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-26 03:52:09+00:00
Person search,2022-06-26T04:01:21+00:00,51.512462,-0.076095,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-06-26 04:01:21+00:00
Person search,2022-06-26T04:05:23+00:00,51.516497,-0.094115,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-26 04:05:23+00:00
Person and Vehicle search,2022-06-26T04:23:18+00:00,51.516497,-0.094115,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-26 04:23:18+00:00
Person and Vehicle search,2022-06-26T05:31:32+00:00,51.516571,-0.108164,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-26 05:31:32+00:00
Person search,2022-06-27T00:22:52+00:00,51.514457,-0.073849,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-06-27 00:22:52+00:00
Person search,2022-06-27T01:05:34+00:00,51.50995,-0.078665,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-27 01:05:34+00:00
Person search,2022-06-27T15:12:51+00:00,51.513447,-0.093493,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-27 15:12:51+00:00
Person search,2022-06-27T15:42:57+00:00,51.510873,-0.105561,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2022-06-27 15:42:57+00:00
Person search,2022-06-27T16:43:31+00:00,51.513447,-0.093493,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-06-27 16:43:31+00:00
Person and Vehicle search,2022-06-27T17:15:49+00:00,51.5075,-0.095542,Female,25-34,Firearms Act 1968 (section 47),Firearms,A no further action disposal,False,False,2022-06-27 17:15:49+00:00
Person and Vehicle search,2022-06-27T20:56:47+00:00,51.550955,-0.110157,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2022-06-27 20:56:47+00:00
Person and Vehicle search,2022-06-27T21:11:28+00:00,51.550955,-0.110157,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-06-27 21:11:28+00:00
Person and Vehicle search,2022-06-27T21:25:12+00:00,51.550955,-0.110157,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-06-27 21:25:12+00:00
Person search,2022-06-28T02:44:55+00:00,51.523045,-0.093149,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-28 02:44:55+00:00
Person and Vehicle search,2022-06-28T11:26:55+00:00,51.519015,-0.086976,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-06-28 11:26:55+00:00
Person search,2022-06-28T14:29:51+00:00,51.513447,-0.093493,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-28 14:29:51+00:00
Person search,2022-06-28T22:29:00+00:00,51.517244,-0.080376,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-06-28 22:29:00+00:00
Person and Vehicle search,2022-06-30T06:31:21+00:00,51.512598,-0.084967,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-06-30 06:31:21+00:00
Person search,2022-06-30T15:20:11+00:00,51.514763,-0.075508,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-30 15:20:11+00:00
Person and Vehicle search,2022-06-30T16:29:25+00:00,51.514158,-0.100179,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-06-30 16:29:25+00:00
Person search,2022-06-30T17:09:23+00:00,51.513377,-0.096363,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-30 17:09:23+00:00
Person search,2022-06-30T20:02:27+00:00,51.52108,-0.091732,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-06-30 20:02:27+00:00
Person search,2022-06-30T20:31:34+00:00,51.514763,-0.075508,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-30 20:31:34+00:00
Person search,2022-06-30T20:58:22+00:00,51.512545,-0.096643,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-30 20:58:22+00:00
Person search,2022-06-30T21:12:09+00:00,51.519812,-0.093933,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-06-30 21:12:09+00:00
Person search,2022-06-30T22:05:45+00:00,51.512598,-0.084967,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False,2022-06-30 22:05:45+00:00
Person and Vehicle search,2022-06-01T00:00:00+00:00,51.472423,-0.134873,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-06-01 00:00:00+00:00
Person and Vehicle search,2022-06-01T00:00:00+00:00,51.455955,-1e-05,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,2022-06-01 00:00:00+00:00
Person and Vehicle search,2022-06-01T00:04:00+00:00,51.565558,0.093304,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,2022-06-01 00:04:00+00:00
Person and Vehicle search,2022-06-01T00:07:00+00:00,51.556124,-0.116246,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-06-01 00:07:00+00:00
Person search,2022-06-01T00:07:00+00:00,51.459724,-0.129158,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-06-01 00:07:00+00:00
Person search,2022-06-01T00:15:00+00:00,51.563077,-0.274794,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,2022-06-01 00:15:00+00:00
Person and Vehicle search,2022-06-01T00:15:00+00:00,51.513825,-0.187084,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-06-01 00:15:00+00:00
Person search,2022-06-01T00:15:00+00:00,51.563077,-0.274794,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,2022-06-01 00:15:00+00:00
Person and Vehicle search,2022-06-01T00:16:00+00:00,51.472423,-0.134873,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-06-01 00:16:00+00:00
Person search,2022-06-01T00:40:00+00:00,51.478572,-0.383095,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,2022-06-01 00:40:00+00:00
Person search,2022-06-01T00:40:00+00:00,51.478572,-0.383095,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,2022-06-01 00:40:00+00:00
Person search,2022-06-01T00:40:00+00:00,51.653655,-0.081196,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-06-01 00:40:00+00:00
Person search,2022-06-01T00:45:00+00:00,51.489906,-0.137228,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,2022-06-01 00:45:00+00:00
Person search,2022-06-01T00:45:00+00:00,51.600251,-0.242687,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2022-06-01 00:45:00+00:00
Person and Vehicle search,2022-06-01T00:52:00+00:00,51.591887,-0.294376,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,2022-06-01 00:52:00+00:00
Person and Vehicle search,2022-06-01T00:52:00+00:00,51.591887,-0.294376,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,2022-06-01 00:52:00+00:00
Person search,2022-06-01T00:57:00+00:00,51.423696,-0.13004,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,2022-06-01 00:57:00+00:00
Person and Vehicle search,2022-06-01T00:57:00+00:00,51.407018,-0.304009,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,2022-06-01 00:57:00+00:00
