Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2021-03-04T08:49:11+00:00,51.512462,-0.076095,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-03-04 08:49:11+00:00
Person and Vehicle search,2021-03-04T09:55:30+00:00,51.523977,-0.075841,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-04 09:55:30+00:00
Person search,2021-03-04T12:25:15+00:00,51.517938,-0.098148,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-03-04 12:25:15+00:00
Person and Vehicle search,2021-03-05T04:28:46+00:00,51.514409,-0.079674,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-03-05 04:28:46+00:00
Person and Vehicle search,2021-03-05T05:55:48+00:00,51.522017,-0.109582,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2021-03-05 05:55:48+00:00
Person search,2021-03-05T06:01:52+00:00,51.522017,-0.109582,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-05 06:01:52+00:00
Person and Vehicle search,2021-03-05T08:33:27+00:00,51.515739,-0.100632,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-05 08:33:27+00:00
Person search,2021-03-05T09:48:31+00:00,51.517032,-0.089451,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-03-05 09:48:31+00:00
Person and Vehicle search,2021-03-06T02:12:33+00:00,51.514457,-0.073849,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-03-06 02:12:33+00:00
Person search,2021-03-06T02:22:15+00:00,51.514457,-0.073849,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-06 02:22:15+00:00
Person and Vehicle search,2021-03-06T03:46:47+00:00,51.519777,-0.07142,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-06 03:46:47+00:00
Person search,2021-03-06T09:39:30+00:00,51.513037,-0.091506,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2021-03-06 09:39:30+00:00
Person search,2021-03-06T11:54:18+00:00,51.517032,-0.089451,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-06 11:54:18+00:00
Person search,2021-03-06T12:16:20+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-03-06 12:16:20+00:00
Person search,2021-03-07T05:16:26+00:00,51.52058,-0.092517,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-07 05:16:26+00:00
Person search,2021-03-07T06:16:12+00:00,51.51713,-0.107147,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-07 06:16:12+00:00
Person search,2021-03-07T06:21:56+00:00,51.51713,-0.107147,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-07 06:21:56+00:00
Person search,2021-03-07T11:11:46+00:00,51.511014,-0.076113,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-07 11:11:46+00:00
Person search,2021-03-07T11:13:54+00:00,51.511053,-0.075722,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-07 11:13:54+00:00
Person search,2021-03-07T11:14:58+00:00,51.511014,-0.076113,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-07 11:14:58+00:00
Person search,2021-03-07T11:17:49+00:00,51.511053,-0.075722,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-07 11:17:49+00:00
Person search,2021-03-07T11:26:43+00:00,51.517032,-0.089451,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-07 11:26:43+00:00
Person and Vehicle search,2021-03-08T02:49:32+00:00,51.522615,-0.077253,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-08 02:49:32+00:00
Person search,2021-03-08T04:04:15+00:00,51.513389,-0.080034,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-08 04:04:15+00:00
Person and Vehicle search,2021-03-08T04:46:37+00:00,51.517032,-0.089451,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-03-08 04:46:37+00:00
Person search,2021-03-08T07:13:26+00:00,51.517032,-0.089451,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-03-08 07:13:26+00:00
Person search,2021-03-08T10:12:26+00:00,51.507808,-0.07913,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-03-08 10:12:26+00:00
Person search,2021-03-08T10:19:25+00:00,51.507808,-0.07913,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-03-08 10:19:25+00:00
Person search,2021-03-08T10:31:14+00:00,51.507808,-0.07913,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-03-08 10:31:14+00:00
Person and Vehicle search,2021-03-08T10:45:35+00:00,51.513051,-0.104001,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-08 10:45:35+00:00
Person search,2021-03-09T01:47:45+00:00,51.516934,-0.073543,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-09 01:47:45+00:00
Person and Vehicle search,2021-03-09T02:51:51+00:00,51.517032,-0.089451,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-09 02:51:51+00:00
Person search,2021-03-09T02:55:21+00:00,51.510671,-0.084284,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2021-03-09 02:55:21+00:00
Person search,2021-03-09T02:59:40+00:00,51.515037,-0.102794,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-09 02:59:40+00:00
Person and Vehicle search,2021-03-09T07:04:21+00:00,51.517032,-0.089451,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-09 07:04:21+00:00
Person and Vehicle search,2021-03-09T07:16:28+00:00,51.50993,-0.068161,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False,2021-03-09 07:16:28+00:00
Person and Vehicle search,2021-03-09T09:20:45+00:00,51.504736,-0.097012,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-09 09:20:45+00:00
Person search,2021-03-09T09:47:51+00:00,51.514858,0.004717,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-09 09:47:51+00:00
Person search,2021-03-09T10:01:55+00:00,51.516814,-0.08162,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,True,2021-03-09 10:01:55+00:00
Person search,2021-03-10T07:34:19+00:00,51.510671,-0.084284,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-10 07:34:19+00:00
Person and Vehicle search,2021-03-10T07:49:49+00:00,51.510014,-0.081516,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-03-10 07:49:49+00:00
Person and Vehicle search,2021-03-10T07:59:45+00:00,51.510014,-0.081516,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-03-10 07:59:45+00:00
Person and Vehicle search,2021-03-10T12:15:40+00:00,51.515037,-0.102794,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-03-10 12:15:40+00:00
Person search,2021-03-10T12:21:09+00:00,51.517431,-0.082458,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-10 12:21:09+00:00
Person search,2021-03-10T12:58:45+00:00,51.515037,-0.102794,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-10 12:58:45+00:00
Person search,2021-03-11T03:38:41+00:00,51.515196,-0.071772,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-11 03:38:41+00:00
Person and Vehicle search,2021-03-11T04:44:48+00:00,51.514457,-0.073849,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2021-03-11 04:44:48+00:00
Person search,2021-03-11T04:56:26+00:00,51.514088,-0.077655,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,False,True,2021-03-11 04:56:26+00:00
Person search,2021-03-11T06:22:44+00:00,51.512598,-0.084967,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2021-03-11 06:22:44+00:00
Person search,2021-03-11T08:42:23+00:00,51.512598,-0.084967,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2021-03-11 08:42:23+00:00
Person search,2021-03-11T10:28:57+00:00,51.516814,-0.08162,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2021-03-11 10:28:57+00:00
Person and Vehicle search,2021-03-11T12:02:36+00:00,51.508587,-0.078924,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-11 12:02:36+00:00
Person search,2021-03-11T12:06:20+00:00,51.508587,-0.078924,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-11 12:06:20+00:00
Person search,2021-03-11T12:08:47+00:00,51.508587,-0.078924,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-11 12:08:47+00:00
Person search,2021-03-11T12:20:07+00:00,51.508587,-0.078924,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-11 12:20:07+00:00
Person search,2021-03-12T01:02:26+00:00,51.513885,-0.102741,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-12 01:02:26+00:00
Person search,2021-03-12T04:55:32+00:00,51.510671,-0.084284,Female,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-03-12 04:55:32+00:00
Person search,2021-03-12T06:50:25+00:00,51.522017,-0.109582,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2021-03-12 06:50:25+00:00
Person search,2021-03-12T07:55:41+00:00,51.522017,-0.109582,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2021-03-12 07:55:41+00:00
Person and Vehicle search,2021-03-12T10:07:18+00:00,51.506255,-0.074901,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2021-03-12 10:07:18+00:00
Person search,2021-03-12T10:15:47+00:00,51.506255,-0.074901,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2021-03-12 10:15:47+00:00
Person and Vehicle search,2021-03-12T11:36:02+00:00,51.517032,-0.089451,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-12 11:36:02+00:00
Person and Vehicle search,2021-03-12T11:55:28+00:00,51.518017,-0.075991,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2021-03-12 11:55:28+00:00
Person search,2021-03-12T12:35:06+00:00,51.513885,-0.102741,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-03-12 12:35:06+00:00
Person search,2021-03-13T01:24:29+00:00,51.511053,-0.075722,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-13 01:24:29+00:00
Person search,2021-03-13T02:08:25+00:00,51.511053,-0.075722,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-03-13 02:08:25+00:00
Person search,2021-03-13T02:44:45+00:00,51.514203,-0.094628,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-13 02:44:45+00:00
Person search,2021-03-13T09:34:06+00:00,51.512856,-0.073254,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-13 09:34:06+00:00
Person search,2021-03-13T12:09:41+00:00,51.518017,-0.075991,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2021-03-13 12:09:41+00:00
Person and Vehicle search,2021-03-13T12:22:21+00:00,51.51992,-0.056696,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-03-13 12:22:21+00:00
Person search,2021-03-15T01:01:48+00:00,51.514501,-0.089716,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-15 01:01:48+00:00
Person search,2021-03-15T04:47:58+00:00,51.51868,-0.085173,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-15 04:47:58+00:00
Person search,2021-03-15T09:12:24+00:00,51.514203,-0.094628,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2021-03-15 09:12:24+00:00
Person and Vehicle search,2021-03-15T09:25:53+00:00,51.522017,-0.109582,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2021-03-15 09:25:53+00:00
Person and Vehicle search,2021-03-15T10:46:28+00:00,51.518017,-0.075991,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2021-03-15 10:46:28+00:00
Person and Vehicle search,2021-03-15T10:51:29+00:00,51.518017,-0.075991,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2021-03-15 10:51:29+00:00
Person search,2021-03-15T12:37:18+00:00,51.518262,-0.088203,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-03-15 12:37:18+00:00
Person search,2021-03-16T02:33:44+00:00,51.512856,-0.073254,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-16 02:33:44+00:00
Person search,2021-03-16T04:24:00+00:00,51.513377,-0.096363,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-16 04:24:00+00:00
Person and Vehicle search,2021-03-16T06:05:46+00:00,51.520059,-0.084251,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-16 06:05:46+00:00
Person and Vehicle search,2021-03-16T07:11:48+00:00,51.51539,-0.070437,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-16 07:11:48+00:00
Person and Vehicle search,2021-03-16T07:51:32+00:00,51.516373,-0.069531,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-16 07:51:32+00:00
Person search,2021-03-16T08:06:02+00:00,51.516966,-0.1059,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-16 08:06:02+00:00
Person search,2021-03-16T08:26:28+00:00,51.516966,-0.1059,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-03-16 08:26:28+00:00
Person search,2021-03-16T12:06:03+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-16 12:06:03+00:00
Person search,2021-03-16T12:12:52+00:00,51.516814,-0.08162,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-16 12:12:52+00:00
Person and Vehicle search,2021-03-17T02:18:14+00:00,51.509232,-0.117576,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2021-03-17 02:18:14+00:00
Person search,2021-03-17T04:57:47+00:00,51.517032,-0.089451,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-17 04:57:47+00:00
Person search,2021-03-17T05:07:08+00:00,51.517032,-0.089451,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,False,False,2021-03-17 05:07:08+00:00
Person search,2021-03-17T05:14:06+00:00,51.516191,-0.086416,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-03-17 05:14:06+00:00
Person search,2021-03-17T06:57:13+00:00,51.513915,-0.07318,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-17 06:57:13+00:00
Person search,2021-03-17T12:43:27+00:00,51.516191,-0.086416,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-17 12:43:27+00:00
Person and Vehicle search,2021-03-18T02:53:22+00:00,51.508066,-0.08778,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-03-18 02:53:22+00:00
Person search,2021-03-18T04:08:24+00:00,51.51866,-0.059878,Female,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2021-03-18 04:08:24+00:00
Person search,2021-03-18T07:11:10+00:00,51.509876,-0.086278,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-18 07:11:10+00:00
Person search,2021-03-18T07:53:15+00:00,51.514203,-0.094628,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-18 07:53:15+00:00
Person search,2021-03-18T08:46:46+00:00,51.509876,-0.086278,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-18 08:46:46+00:00
Person and Vehicle search,2021-03-18T11:23:19+00:00,51.5151,-0.085669,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False,2021-03-18 11:23:19+00:00
Person and Vehicle search,2021-03-19T01:23:37+00:00,51.509532,-0.088843,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-19 01:23:37+00:00
Person and Vehicle search,2021-03-19T01:30:17+00:00,51.509532,-0.088843,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-19 01:30:17+00:00
Person and Vehicle search,2021-03-19T02:07:20+00:00,51.52181,-0.097929,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2021-03-19 02:07:20+00:00
Person and Vehicle search,2021-03-19T04:26:32+00:00,51.509532,-0.088843,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-19 04:26:32+00:00
Person search,2021-03-19T05:35:52+00:00,51.510182,-0.092865,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-19 05:35:52+00:00
Person search,2021-03-19T05:41:18+00:00,51.510182,-0.092865,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-19 05:41:18+00:00
Person search,2021-03-19T06:30:05+00:00,51.512598,-0.084967,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2021-03-19 06:30:05+00:00
Person search,2021-03-19T06:39:35+00:00,51.510182,-0.092865,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-19 06:39:35+00:00
Person and Vehicle search,2021-03-19T07:40:35+00:00,51.509848,-0.104494,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-19 07:40:35+00:00
Person search,2021-03-19T11:51:41+00:00,51.51592,-0.064405,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-19 11:51:41+00:00
Person search,2021-03-19T12:56:01+00:00,51.51768,-0.078484,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-19 12:56:01+00:00
Person search,2021-03-20T01:41:38+00:00,51.510182,-0.092865,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-03-20 01:41:38+00:00
Person search,2021-03-20T02:18:21+00:00,51.510182,-0.092865,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-03-20 02:18:21+00:00
Person search,2021-03-20T05:10:06+00:00,51.516814,-0.08162,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2021-03-20 05:10:06+00:00
Person search,2021-03-20T10:27:23+00:00,51.520085,-0.093057,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2021-03-20 10:27:23+00:00
Person search,2021-03-21T02:16:48+00:00,51.520085,-0.093057,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2021-03-21 02:16:48+00:00
Person search,2021-03-21T02:37:22+00:00,51.506255,-0.074901,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-03-21 02:37:22+00:00
Person search,2021-03-21T02:45:56+00:00,51.506255,-0.074901,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-03-21 02:45:56+00:00
Person search,2021-03-21T02:50:17+00:00,51.508066,-0.08778,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-03-21 02:50:17+00:00
Person search,2021-03-21T03:18:19+00:00,51.506255,-0.074901,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-21 03:18:19+00:00
Person and Vehicle search,2021-03-21T05:47:06+00:00,51.508066,-0.08778,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-03-21 05:47:06+00:00
