Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2017-03-01T00:02:00+00:00,51.511238,-0.133922,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,,2017-03-01 00:02:00+00:00
Vehicle search,2017-03-01T00:03:00+00:00,51.469072,-0.134535,,25-34,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,,2017-03-01 00:03:00+00:00
Person and Vehicle search,2017-03-01T00:05:00+00:00,51.469072,-0.134535,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,,2017-03-01 00:05:00+00:00
Person and Vehicle search,2017-03-01T00:05:00+00:00,51.469072,-0.134535,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,,2017-03-01 00:05:00+00:00
Person search,2017-03-01T00:06:00+00:00,51.513833,-0.134292,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,,2017-03-01 00:06:00+00:00
Person search,2017-03-01T00:10:00+00:00,51.517451,-0.358226,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,,2017-03-01 00:10:00+00:00
Person and Vehicle search,2017-03-01T00:10:00+00:00,51.459765,0.134309,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,,2017-03-01 00:10:00+00:00
Person and Vehicle search,2017-03-01T00:10:00+00:00,51.459765,0.134309,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,,2017-03-01 00:10:00+00:00
Person search,2017-03-01T00:15:00+00:00,51.461201,-0.115825,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,,2017-03-01 00:15:00+00:00
Person search,2017-03-01T00:18:00+00:00,51.524693,-0.136933,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,,2017-03-01 00:18:00+00:00
Person search,2017-03-01T00:29:00+00:00,51.427034,-0.056066,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,,2017-03-01 00:29:00+00:00
Person search,2017-03-01T00:35:00+00:00,51.425493,-0.04294,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,,2017-03-01 00:35:00+00:00
Person search,2017-03-01T00:40:00+00:00,51.513833,-0.134292,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,,2017-03-01 00:40:00+00:00
Person search,2017-03-01T00:40:00+00:00,51.513833,-0.134292,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,,2017-03-01 00:40:00+00:00
Person search,2017-03-01T00:41:00+00:00,51.513833,-0.134292,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,,2017-03-01 00:41:00+00:00
Person search,2017-03-01T00:45:00+00:00,51.461201,-0.115825,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,,2017-03-01 00:45:00+00:00
Person and Vehicle search,2017-03-01T01:00:00+00:00,51.551673,0.025707,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,,2017-03-01 01:00:00+00:00
