Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
47ecc7811fc922ee7e3508ec42a73bf25eac2a094456fc23b3c28ad845037d58,2022-10,City of London Police,City of London Police,-0.075401,51.511164,On or near ,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
56e3fed25556c06e1e06c26dfae9149dd0c92123db255bc1a431301291ef72da,2022-10,City of London Police,City of London Police,-0.078783,51.515383,On or near Houndsditch,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
81f8baeb91b3223e12850ced2a0e68846b5760b556965e736c600030dc99fb31,2022-10,City of London Police,City of London Police,-0.075401,51.511164,On or near Supermarket,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
cad69de792893e6fc0bdb8fa681a70cc2d594710683695871ca1ec1a2de2b597,2022-10,City of London Police,City of London Police,-0.078477,51.509965,On or near Muscovy Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
3db06e82c87c3681bcc920024dde7ee10ae74b3ba0fe606f9a2c1e384b80e172,2022-10,City of London Police,City of London Police,-0.087157,51.512624,On or near Lombard Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
1f35e87bfda8c9cdbc4b8573bcd74f6754b12bd5c1b8cfcb519626bbffd58bb8,2022-10,City of London Police,City of London Police,-0.081091,51.50882,On or near Water Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
7af3be1fe553c2c8dfd0b5661f693e555563e27d876c06acf6e18996d7dd726e,2022-10,City of London Police,City of London Police,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
12d095bfb97bb0c4735b028d916bdc7235005951f77b40a3caf6c3d3b8762ce2,2022-10,City of London Police,City of London Police,-0.102732,51.513426,On or near Ludgate Broadway,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
67f101120fd03479646f35110a4687e566bf557a56bd8a9f545bc6e4adf7d9fb,2022-10,City of London Police,City of London Police,-0.078424,51.518093,On or near Widegate Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
9bfeb3d11985c78d3d44934343355137b16b2d10a00dea0acc6e54a137a17fcc,2022-10,City of London Police,City of London Police,-0.095224,51.513736,On or near ,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
aa3d10a74debd74d0828247e42e4082f99ef41aedd82959584b2b4fba701599b,2022-10,City of London Police,City of London Police,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
e9e820d7a245aa8784d416c4205273213ec7bb468e41180f72acdd752e6c9047,2022-10,City of London Police,City of London Police,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Burglary,Court result unavailable
