Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
2b1d3a3818177ca06e90c9a6365ed42e3b6a1a252c9ea5f67b55ee976079ee72,2019-07,City of London Police,City of London Police,-0.079607,51.515657,On or near St Mary Axe,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
d0904f5a7c70bc634197f603667efbc865b5631a914e5490ce54a332303bdb18,2019-07,City of London Police,City of London Police,-0.073152,51.512206,On or near Mansell Street,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
278be4c8915f3c53b6315cbda6cd2e710b395381b9e5276c4f6bbd87e10bec9b,2019-07,City of London Police,City of London Police,-0.07627,51.515504,On or near Gravel Lane,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
9f7a80fed43b47c8d72f2c930c6ebbd7a810e15d3668b15a27fba287cf1fe564,2019-07,City of London Police,City of London Police,-0.078665,51.50995,On or near Muscovy Street,E01032739,City of London 001F,Burglary,Status update unavailable
7ed2cf0de00fb274ca79d1385e82bdb7f7dabaf6599f268138718900875179b7,2019-07,City of London Police,City of London Police,-0.09204,51.515087,On or near Gresham Street,E01032739,City of London 001F,Burglary,Unable to prosecute suspect
6acc04ea9334ab7e0dc38759250a2fbe0a4c6f4afde3925a534a00187cea65f3,2019-07,City of London Police,City of London Police,-0.0935,51.51119,On or near Skinners Lane,E01032739,City of London 001F,Burglary,Status update unavailable
4e523a9191308449eb46f051eb69445b157ecbd8ff82409cc3c31103afd077a2,2019-07,City of London Police,City of London Police,-0.083645,51.512504,On or near Lime Street Passage,E01032739,City of London 001F,Burglary,Status update unavailable
b73da78d5fe3b9709d8b494b4f612eb34dc11840384d077d1fcb771b92a95595,2019-07,City of London Police,City of London Police,-0.085833,51.513952,On or near Finch Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
159fe13d1674fa948ab83a67b1cf86e7dda6a6e96bbd686201f3dbff417581d7,2019-07,City of London Police,City of London Police,-0.085833,51.513952,On or near Finch Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
194613e8f0ba279c70de84392bf116a1ff5a3edaafa35deab04e62925d2d4f18,2019-07,City of London Police,City of London Police,-0.086051,51.513569,On or near Finch Lane,E01032739,City of London 001F,Burglary,Awaiting court outcome
3005b1b7929a0539e29ab0a604e3df36af5fc3d8d4d0f42faa6b69692f533116,2019-07,City of London Police,City of London Police,-0.085669,51.5151,On or near Austin Friars,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
b3bbdbe91a53c187993658ca4fcb434586e0c1a2ad838cc6d5128cc9e4ad504a,2019-07,City of London Police,City of London Police,-0.084284,51.510671,On or near Eastcheap,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
2dfb30dfbfcf4388abfdb24be8482b40f3d74ea9c784c2b101ecd3bd89349b24,2019-07,City of London Police,City of London Police,-0.089536,51.516719,On or near Nun Court,E01032739,City of London 001F,Burglary,Status update unavailable
1dc4e9be3e954d45e541a87b3d01318bed3bebb420cce00173ca936b700569c4,2019-07,City of London Police,City of London Police,-0.09472,51.51442,On or near Wood Street,E01032739,City of London 001F,Burglary,Unable to prosecute suspect
497f983b565384a87edeef40e532b7b8e2017ebd2edffc13f80e51134f7aeca6,2019-07,City of London Police,City of London Police,-0.086272,51.513114,On or near Birchin Lane,E01032739,City of London 001F,Burglary,Status update unavailable
5f801eae9799c2079c6b522b6677b97d372e5dcea13b2c51e36ba3c7bdeab6cd,2019-07,City of London Police,City of London Police,-0.091151,51.516026,On or near Basinghall Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
1c47ba2cb16992f42758bd76cff7399cc672a05d7b83710936716fa487066318,2019-07,City of London Police,City of London Police,-0.085355,51.510563,On or near Pudding Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
0e81d26167c2916556dedf5c25cce7f534f91a760c2e6a492e200c67a0341459,2019-07,City of London Police,City of London Police,-0.078484,51.51768,On or near Catherine Wheel Alley,E01032739,City of London 001F,Burglary,Status update unavailable
eca0102b140928e5d7d4f445a53ad605f0ece2e2d97d58a0d50eaba96c7d3b18,2019-07,City of London Police,City of London Police,-0.099848,51.51935,On or near Long Lane,E01032740,City of London 001G,Burglary,Status update unavailable
debf15fd8c73ffe8e76ac19f1cca6693c26150d58b10954938420fbf27f2de32,2019-07,City of London Police,City of London Police,-0.106922,51.514204,On or near Fleet Street,E01032740,City of London 001G,Burglary,Awaiting court outcome
979e1195fd674903cee9f31e2ecf11508ea03227ab553bafedcba0a359095cbf,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.140192,51.582311,On or near Hatch Grove,E01000027,Barking and Dagenham 001A,Burglary,Status update unavailable
3988c36af9692721a329bdf92cdc69982dcbe46890c3dd6d2819abfba8090a26,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.141143,51.590873,On or near Furze Farm Close,E01000027,Barking and Dagenham 001A,Burglary,Status update unavailable
111ac62c60123f968e283fae920cbc8cbb4f696a7668ee8b65bbce0c30fec842,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.126964,51.586508,On or near Rowan Way,E01000028,Barking and Dagenham 001B,Burglary,Status update unavailable
42fe7b6f35bbe9ec0189ce92edbcb7e8a81641b22f4793e552662db932b7f89a,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.144295,51.575644,On or near Sports/Recreation Area,E01000031,Barking and Dagenham 002A,Burglary,Status update unavailable
a1be0f6bc9b083490eb9c72d730aab4070213e38a81de5b2eeccfe38551c87ac,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.143074,51.570856,On or near Grantham Gardens,E01000111,Barking and Dagenham 002D,Burglary,Status update unavailable
f1beb8b8e6f519a09179f15c988f98f15d47589172b23cad04549890b34195e7,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.14784,51.567576,On or near Laneside Avenue,E01000111,Barking and Dagenham 002D,Burglary,Status update unavailable
1c61583f3566cb49812e243d42356f1d5d6f87171e0a09d81a531c06ac73582b,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.137551,51.56941,On or near Junction Road East,E01000112,Barking and Dagenham 002E,Burglary,Status update unavailable
083322b68267e5f0c2165d91b3bce1e9dfebe981bd33ca95c5fd51aef016f991,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.138741,51.572023,On or near High Road,E01000112,Barking and Dagenham 002E,Burglary,Status update unavailable
18886d63ec16eba9c5ab2596ba784683d6d1680a574ddf7936634ea1431da5ec,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.13678,51.570215,On or near St Chad'S Gardens,E01000112,Barking and Dagenham 002E,Burglary,Status update unavailable
405e05fcd80642a151848d93e229cda0143a23aa64412e1a17a24647daada6a3,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.133722,51.570846,On or near Back Lane,E01000113,Barking and Dagenham 002F,Burglary,Status update unavailable
c4c16829c847cbe9662e9dab5ce62043c15cc603005411f06c159b417e076a7b,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.144146,51.557149,On or near Nicholas Road,E01000063,Barking and Dagenham 004A,Burglary,Status update unavailable
516ab4513cd7fe2ce9ba39eb32b27a9e77686016e8bd21a51a09c4387ec1d0f7,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.143235,51.553425,On or near Halbutt Gardens,E01000063,Barking and Dagenham 004A,Burglary,Investigation complete; no suspect identified
7741fa9bac5d8730398b92c90544e35a7da133cf53dd360cc8614f9bbd0cf099,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.141003,51.560264,On or near Bentry Road,E01000100,Barking and Dagenham 004B,Burglary,Status update unavailable
a45a89b911679dcdd01c224f04d8e22be3da8b7a9123a5840d69c725948dd2fd,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.142273,51.558433,On or near Stanhope Road,E01000101,Barking and Dagenham 004C,Burglary,Status update unavailable
f8feef5f742150b19ebb2e00c9908db9670e90462ebc307d9c95e95babe8b29b,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.140444,51.557882,On or near Boulton Road,E01000101,Barking and Dagenham 004C,Burglary,Status update unavailable
21e2bbb134e59738c2025f2ecabbcc12c448727c7edf52c8b07859ce364fc1e6,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.142971,51.562854,On or near Ross Avenue,E01000109,Barking and Dagenham 004D,Burglary,Status update unavailable
1eb742579faa05e57d42aa4129ade42052fda084ceff0a33dd63defe20c21a2e,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.147133,51.564819,On or near Grosvenor Road,E01000114,Barking and Dagenham 004E,Burglary,Status update unavailable
a93b8575f706348c2cd1d3521ed60f8ba684eb640e004d124ed027740dcce134,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.147133,51.564819,On or near Grosvenor Road,E01000114,Barking and Dagenham 004E,Burglary,Investigation complete; no suspect identified
722aa312e5f7dc7fecb0cc3ec175f57055f5e9ffcf63f406a14a6b25c6fb21ab,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.157018,51.551445,On or near Muggeridge Road,E01000064,Barking and Dagenham 006E,Burglary,Status update unavailable
d6fa77a8f2f85e8d80ffa313fdcdd4e708db373f08303f042bdb7eafcd4f9f8e,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.134015,51.553997,On or near Aylmer Road,E01000078,Barking and Dagenham 007B,Burglary,Status update unavailable
9ea260689271f628474556b8641c83425a0018b0d4ceb3f418db9aa8e8a310d6,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.128491,51.548459,On or near Durell Road,E01000080,Barking and Dagenham 007C,Burglary,Status update unavailable
0f012ace0d3c1039f7416004b9bc3b93237ab205e5a80ebfb97082bce3dd889c,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.132573,51.548754,On or near Further/Higher Educational Building,E01000080,Barking and Dagenham 007C,Burglary,Status update unavailable
d59bd058b77023055cdd3028658a62077a31269875efd047cfa700569aecae9e,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.134156,51.550838,On or near Keppel Road,E01000080,Barking and Dagenham 007C,Burglary,Status update unavailable
3978aa4a23b4f8935d24c5f1e3383dfea48474ff7df2cb56d496925815f693ce,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.135744,51.550252,On or near Verney Gardens,E01000081,Barking and Dagenham 007D,Burglary,Status update unavailable
c9373d0ab20c6c0eae909c9ba180b187b7f4594a22487da617e977ad3ecbc39e,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.128707,51.55556,On or near Lindisfarne Road,E01000083,Barking and Dagenham 007F,Burglary,Status update unavailable
7703fc7fdf9d09ce9d815bbb4f7d02096fb1d102bb4a3db6092a3ab8d769942a,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.128664,51.55771,On or near Neville Gardens,E01000102,Barking and Dagenham 007G,Burglary,Status update unavailable
63c866546bf9cb6b0e211ec066695f59b8a5d019e59b6b36ee844b95c2097db3,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.114797,51.553617,On or near Butler Road,E01000021,Barking and Dagenham 008A,Burglary,Status update unavailable
73e957eb24dbeb81bc3955e04da9b9b5332c2f9f04661538b1d0687d085bb4dc,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.113487,51.552741,On or near Earls Walk,E01000023,Barking and Dagenham 008C,Burglary,Status update unavailable
6e9ab9ca7ad122bae5a6b2b8919c14dba8bdb97a718254509c1832224819b12e,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.117492,51.552013,On or near Campden Way,E01000024,Barking and Dagenham 008D,Burglary,Status update unavailable
f409d665015cb56b27bd8a34f6b99069c853253e54068176535a468d8d2968b4,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.120941,51.548623,On or near Rutland Gardens,E01000025,Barking and Dagenham 008E,Burglary,Investigation complete; no suspect identified
cbee9ad77668122c5fc4363481120798c14caffb2745732c09a147afcd7e0c33,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.153615,51.545051,On or near Standfield Road,E01000015,Barking and Dagenham 009A,Burglary,Status update unavailable
e2ab497935055e3815672b461a7aded9798dd9bfc00ef84e3c8bea18daf8216f,2019-07,Metropolitan Police Service,Metropolitan Police Service,0.153615,51.545051,On or near Standfield Road,E01000015,Barking and Dagenham 009A,Burglary,Status update unavailable
