Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
ab14abb339dc0bcf95744b36f479046e90694bd3bbceda6696a9d8e888d1c75d,2021-01,City of London Police,City of London Police,-0.076113,51.511014,On or near Conference/Exhibition Centre,E01000005,City of London 001E,Burglary,Status update unavailable
ba388fd52aaa645cb4d3ea2b10d6e899e1eb23896f6b9bb97a000be9ab4d1c98,2021-01,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Burglary,Unable to prosecute suspect
5d8284c233e524db9c8ff0a30c464c2c0b112bbfa7248d2e57b9d44e44e37a25,2021-01,City of London Police,City of London Police,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Burglary,Unable to prosecute suspect
e4a50be7ec8bd4b02a0f2b19633c6310c18b666f4758379bf466334bb1f9962f,2021-01,City of London Police,City of London Police,-0.108175,51.51283,On or near Parking Area,E01032740,City of London 001G,Burglary,Investigation complete; no suspect identified
e12b9ba349770b594a1cfa285ed01eacc5f6e6a5f70440e89508a7dfa5ee9bed,2021-01,City of London Police,City of London Police,-0.099818,51.519017,On or near Cloth Fair,E01032740,City of London 001G,Burglary,Investigation complete; no suspect identified
8a76a4b085dcf5cf8fa62d1482e1c7c31d4763b52100de858dc63c9ee21cb2e6,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.134864,51.571806,On or near Supermarket,E01000032,Barking and Dagenham 002B,Burglary,Investigation complete; no suspect identified
77ac2eca63e17df5113909dcce262dc85de9fa2179b18597edeaea932bf2a953,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.134474,51.569951,On or near Junction Road West,E01000113,Barking and Dagenham 002F,Burglary,Investigation complete; no suspect identified
a370ffc0b437d8fe45deefa1b2116b41ba6fff9d39fa82c7018133c5c638b73d,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.130493,51.568756,On or near Plantagenet Gardens,E01000113,Barking and Dagenham 002F,Burglary,Investigation complete; no suspect identified
8f366831fb798efcb7678a56220efb19cd92355d210ca688c0169392f7b892b4,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.130493,51.568756,On or near Plantagenet Gardens,E01000113,Barking and Dagenham 002F,Burglary,Investigation complete; no suspect identified
b74000da9bedc5c214c9dc09498e0dd961bea1f2173001f33056a0d06bed7e04,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.130493,51.568756,On or near Plantagenet Gardens,E01000113,Barking and Dagenham 002F,Burglary,Investigation complete; no suspect identified
6d81ece59f0abba2a735d7b173a1094d39442cf2b346702c80d0f70eed591095,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.132395,51.57087,On or near Supermarket,E01000113,Barking and Dagenham 002F,Burglary,Investigation complete; no suspect identified
9a97493604cb53d36dae13e12350418f6a9e8c6e87f3d175d5e27597980154db,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.132205,51.569579,On or near Eustace Road,E01000113,Barking and Dagenham 002F,Burglary,Investigation complete; no suspect identified
916c58b5ac5c56b641a6d987bdb3a7d6ebc5593ce0cfe48d77e2ebb62223b458,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.137336,51.560205,On or near Hitherfield Road,E01000100,Barking and Dagenham 004B,Burglary,Investigation complete; no suspect identified
98d820fd02bb7d09838997391148b7ac654ea31c991c34c2dd1567982721c95c,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.148173,51.561788,On or near The Broadway,E01000114,Barking and Dagenham 004E,Burglary,Investigation complete; no suspect identified
e7813d7f4322b60e4260b86c1d39ae96cfe4ad0dea69e88e60deb3e8063fe731,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.152279,51.556461,On or near Uvedale Road,E01000060,Barking and Dagenham 006B,Burglary,Investigation complete; no suspect identified
58a0fbcb75dcf12383a78763539b12e62bcf9d3a1b33d7831a1cfffbd85903c9,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.1476,51.557886,On or near Danette Gardens,E01000060,Barking and Dagenham 006B,Burglary,Investigation complete; no suspect identified
68b518f6ff98e13ee2d9827786b41ea7b6110b9ca2ac3027362cd64f6cffc182,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.148331,51.560247,On or near Petrol Station,E01000060,Barking and Dagenham 006B,Burglary,Investigation complete; no suspect identified
627d0e8eb17b0c1e5b88b6cd7a4d6dfa196ba0dea039746c1aeb20bb88d4c9e7,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.158232,51.553923,On or near Panyers Gardens,E01000064,Barking and Dagenham 006E,Burglary,Investigation complete; no suspect identified
8520f73bc1221d1d88e54ae9e19c3905dbe4c0a4418b95e930b2071e2638e229,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.139568,51.551513,On or near Beverley Road,E01000065,Barking and Dagenham 007A,Burglary,Investigation complete; no suspect identified
f6a3a8f19e8c6ac09215d3bb228c7c71c91a77ee3cd8225d4c164e603e0ce54c,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.134015,51.553997,On or near Aylmer Road,E01000078,Barking and Dagenham 007B,Burglary,Investigation complete; no suspect identified
ced15670f3e464e810b66c938819271498b54069a9d7674a766abd7fa6906b40,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.132573,51.548754,On or near Further/Higher Educational Building,E01000080,Barking and Dagenham 007C,Burglary,Investigation complete; no suspect identified
625106f5d9d1922c60abc93108d78f24c166f91e9f7bcd5b23e53a854da67369,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.11923,51.555578,On or near Becontree Avenue,E01000021,Barking and Dagenham 008A,Burglary,Investigation complete; no suspect identified
44d4eb3ccc6434500e74c199ff32cc803d46796f8f309a32296eeb3ef8885746,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.112726,51.549706,On or near Sports/Recreation Area,E01000023,Barking and Dagenham 008C,Burglary,Investigation complete; no suspect identified
01dc230ee690d9facfb4e6a52d46a300b861025c48a20f01fdb312d938cd1dba,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.119851,51.549695,On or near Highgrove Road,E01000024,Barking and Dagenham 008D,Burglary,Investigation complete; no suspect identified
d4fb734572c1a0af0731065a1ab4cc5250737907d67a056e0d56adf3803140f3,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.120941,51.548623,On or near Rutland Gardens,E01000025,Barking and Dagenham 008E,Burglary,Investigation complete; no suspect identified
ecbbbb245b3872674aca90ec72b719d90fbe42c707b8245268e155debafea9c1,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.118409,51.55,On or near Dorothy Gardens,E01000025,Barking and Dagenham 008E,Burglary,Court result unavailable
1ad77f20225fe56a0a9ef0d83b0281f3819373b76d06d790c4dffe1fb4bad6f5,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.155434,51.550881,On or near Petrol Station,E01000016,Barking and Dagenham 009B,Burglary,Investigation complete; no suspect identified
a00d7e3c19894328af6820828502b413931331673382f4ac07cde362a211ecf4,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.167408,51.541209,On or near Aldborough Road,E01000107,Barking and Dagenham 010C,Burglary,Investigation complete; no suspect identified
39912ffc71bda0f2a553a605f8b38de83ccf20a907491f0c11fbaccd3854162e,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.175694,51.541379,On or near Roosevelt Way,E01000107,Barking and Dagenham 010C,Burglary,Investigation complete; no suspect identified
48a0b516577518bbb7ffb30e9d666cae718466161afa6bf3a8fc2c3eb1d3b9d8,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.107915,51.546718,On or near Southwold Drive,E01000066,Barking and Dagenham 011A,Burglary,Investigation complete; no suspect identified
e04eea0c3e3f9b07d7469a9e1d15008f35b811e39d004e8d0aa36995c21c5685,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.107915,51.546718,On or near Southwold Drive,E01000066,Barking and Dagenham 011A,Burglary,Investigation complete; no suspect identified
