Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2021-06-06T00:57:26+00:00,51.509547,-0.076031,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-06-06 00:57:26+00:00
Person search,2021-06-06T06:18:58+00:00,51.514203,-0.094628,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-06-06 06:18:58+00:00
Person and Vehicle search,2021-06-06T06:51:33+00:00,51.516347,-0.104887,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-06-06 06:51:33+00:00
Person search,2021-06-06T07:07:35+00:00,51.508066,-0.08778,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,False,False,2021-06-06 07:07:35+00:00
Person search,2021-06-06T08:42:31+00:00,51.51768,-0.078484,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-06 08:42:31+00:00
Person search,2021-06-06T08:42:41+00:00,51.51768,-0.078484,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-06-06 08:42:41+00:00
Person and Vehicle search,2021-06-07T01:34:30+00:00,51.509614,-0.079011,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-07 01:34:30+00:00
Person search,2021-06-07T01:39:33+00:00,51.513885,-0.102741,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-07 01:39:33+00:00
Person and Vehicle search,2021-06-07T01:40:22+00:00,51.516078,-0.08498,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2021-06-07 01:40:22+00:00
Person search,2021-06-07T01:45:10+00:00,51.513885,-0.102741,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-07 01:45:10+00:00
Person and Vehicle search,2021-06-07T01:49:23+00:00,51.516078,-0.08498,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2021-06-07 01:49:23+00:00
Person search,2021-06-07T03:01:58+00:00,51.513627,-0.076435,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2021-06-07 03:01:58+00:00
Person search,2021-06-07T03:46:09+00:00,51.516814,-0.08162,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-07 03:46:09+00:00
Person search,2021-06-07T05:36:05+00:00,51.506255,-0.074901,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-07 05:36:05+00:00
Person and Vehicle search,2021-06-07T11:35:42+00:00,51.513885,-0.102741,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-07 11:35:42+00:00
Person and Vehicle search,2021-06-07T11:36:33+00:00,51.522233,-0.107382,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-07 11:36:33+00:00
Person search,2021-06-08T00:36:01+00:00,51.51891,-0.087153,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,True,False,2021-06-08 00:36:01+00:00
Person search,2021-06-08T02:17:21+00:00,51.516703,-0.093558,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2021-06-08 02:17:21+00:00
Person search,2021-06-08T07:03:43+00:00,51.516078,-0.08498,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2021-06-08 07:03:43+00:00
Person search,2021-06-08T09:17:23+00:00,51.515523,-0.077451,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2021-06-08 09:17:23+00:00
Person and Vehicle search,2021-06-08T11:18:22+00:00,51.51121,-0.094206,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-08 11:18:22+00:00
Person search,2021-06-08T11:38:26+00:00,51.517244,-0.080376,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2021-06-08 11:38:26+00:00
Person search,2021-06-09T00:12:21+00:00,51.516351,-0.082965,Female,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2021-06-09 00:12:21+00:00
Person and Vehicle search,2021-06-09T00:24:42+00:00,51.516351,-0.082965,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2021-06-09 00:24:42+00:00
Person search,2021-06-09T01:33:16+00:00,51.518262,-0.088203,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-09 01:33:16+00:00
Person search,2021-06-10T01:01:06+00:00,51.515504,-0.07627,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-06-10 01:01:06+00:00
Person search,2021-06-10T01:17:21+00:00,51.515504,-0.07627,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-06-10 01:17:21+00:00
Person search,2021-06-10T03:39:47+00:00,51.520678,-0.080318,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-10 03:39:47+00:00
Person search,2021-06-10T06:11:21+00:00,51.511923,-0.086624,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-06-10 06:11:21+00:00
Person search,2021-06-10T10:07:17+00:00,51.517431,-0.082458,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2021-06-10 10:07:17+00:00
Person search,2021-06-10T11:18:29+00:00,51.511625,-0.081549,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-10 11:18:29+00:00
Person search,2021-06-11T02:42:44+00:00,51.509547,-0.076031,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-11 02:42:44+00:00
Person search,2021-06-11T03:30:59+00:00,51.509547,-0.076031,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,True,False,2021-06-11 03:30:59+00:00
Person and Vehicle search,2021-06-11T09:03:44+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-11 09:03:44+00:00
Person search,2021-06-12T00:20:13+00:00,51.51768,-0.078484,Female,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-12 00:20:13+00:00
Person search,2021-06-13T02:23:18+00:00,51.518189,-0.082628,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-13 02:23:18+00:00
Person search,2021-06-13T05:03:56+00:00,51.50932,-0.084701,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-06-13 05:03:56+00:00
Person and Vehicle search,2021-06-13T05:35:26+00:00,51.51118,-0.073065,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-13 05:35:26+00:00
Person search,2021-06-14T00:17:56+00:00,51.512856,-0.073254,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-14 00:17:56+00:00
Person search,2021-06-14T01:03:42+00:00,51.518262,-0.088203,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2021-06-14 01:03:42+00:00
Person search,2021-06-14T03:48:32+00:00,51.514203,-0.094628,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2021-06-14 03:48:32+00:00
Person search,2021-06-14T09:50:57+00:00,51.511554,-0.079448,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-14 09:50:57+00:00
Person and Vehicle search,2021-06-14T11:27:42+00:00,51.512856,-0.073254,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-14 11:27:42+00:00
Person search,2021-06-15T01:43:01+00:00,51.506255,-0.074901,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-15 01:43:01+00:00
Person search,2021-06-15T05:26:56+00:00,51.516047,-0.075411,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-15 05:26:56+00:00
Person search,2021-06-15T06:06:38+00:00,51.514409,-0.079674,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-06-15 06:06:38+00:00
Person search,2021-06-15T07:12:49+00:00,51.512856,-0.073254,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-15 07:12:49+00:00
Person search,2021-06-15T07:16:53+00:00,51.516934,-0.073543,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-15 07:16:53+00:00
Person search,2021-06-15T07:25:47+00:00,51.516934,-0.073543,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-15 07:25:47+00:00
Person search,2021-06-15T07:30:08+00:00,51.512856,-0.073254,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-15 07:30:08+00:00
Person search,2021-06-15T09:38:52+00:00,51.518433,-0.078856,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2021-06-15 09:38:52+00:00
Person search,2021-06-16T00:12:33+00:00,51.512462,-0.076095,Male,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2021-06-16 00:12:33+00:00
Person search,2021-06-16T04:19:36+00:00,51.512598,-0.084967,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-06-16 04:19:36+00:00
Person search,2021-06-16T04:31:28+00:00,51.517244,-0.080376,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-06-16 04:31:28+00:00
Person and Vehicle search,2021-06-16T11:05:34+00:00,51.50993,-0.068161,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-06-16 11:05:34+00:00
Person search,2021-06-17T00:28:59+00:00,51.512598,-0.084967,Male,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-06-17 00:28:59+00:00
Person and Vehicle search,2021-06-17T00:58:18+00:00,51.509848,-0.104494,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-06-17 00:58:18+00:00
Person search,2021-06-17T04:22:08+00:00,51.509848,-0.104494,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-06-17 04:22:08+00:00
Person search,2021-06-17T06:33:46+00:00,51.511053,-0.075722,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2021-06-17 06:33:46+00:00
Person search,2021-06-17T06:42:41+00:00,51.511053,-0.075722,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-17 06:42:41+00:00
Person search,2021-06-17T06:46:42+00:00,51.515142,-0.097645,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-06-17 06:46:42+00:00
Person search,2021-06-17T06:50:16+00:00,51.511053,-0.075722,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-17 06:50:16+00:00
Person search,2021-06-17T07:18:26+00:00,51.510651,-0.080322,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2021-06-17 07:18:26+00:00
Person and Vehicle search,2021-06-17T07:19:49+00:00,51.510651,-0.080322,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-17 07:19:49+00:00
Person search,2021-06-17T08:16:03+00:00,51.510651,-0.080322,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2021-06-17 08:16:03+00:00
Person search,2021-06-17T08:30:55+00:00,51.510651,-0.080322,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-17 08:30:55+00:00
Person and Vehicle search,2021-06-17T08:41:42+00:00,51.517032,-0.089451,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-17 08:41:42+00:00
Person and Vehicle search,2021-06-17T11:33:21+00:00,51.509848,-0.104494,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-06-17 11:33:21+00:00
Person search,2021-06-17T11:43:13+00:00,51.521038,-0.078718,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2021-06-17 11:43:13+00:00
Person search,2021-06-18T02:56:06+00:00,51.514763,-0.075508,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-18 02:56:06+00:00
Person search,2021-06-18T03:16:38+00:00,51.514763,-0.075508,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-18 03:16:38+00:00
Person search,2021-06-18T08:15:39+00:00,51.512147,-0.092077,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-06-18 08:15:39+00:00
Person search,2021-06-18T10:05:24+00:00,51.517058,-0.083296,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2021-06-18 10:05:24+00:00
Person search,2021-06-18T11:35:59+00:00,51.517042,-0.102812,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-06-18 11:35:59+00:00
Person search,2021-06-19T02:18:59+00:00,51.51768,-0.078484,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-19 02:18:59+00:00
Person and Vehicle search,2021-06-19T05:09:28+00:00,51.514203,-0.094628,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-19 05:09:28+00:00
Person search,2021-06-19T05:23:00+00:00,51.510795,-0.077578,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-06-19 05:23:00+00:00
Person search,2021-06-19T05:50:17+00:00,51.51768,-0.078484,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-19 05:50:17+00:00
Person search,2021-06-19T05:53:35+00:00,51.51768,-0.078484,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-19 05:53:35+00:00
Person search,2021-06-19T09:17:51+00:00,51.513915,-0.07318,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-19 09:17:51+00:00
Person search,2021-06-19T09:20:57+00:00,51.513915,-0.07318,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-19 09:20:57+00:00
Person search,2021-06-19T09:29:27+00:00,51.513915,-0.07318,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2021-06-19 09:29:27+00:00
Person search,2021-06-19T09:38:21+00:00,51.513915,-0.07318,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,True,2021-06-19 09:38:21+00:00
Person search,2021-06-19T09:42:12+00:00,51.513915,-0.07318,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-19 09:42:12+00:00
Person search,2021-06-20T02:35:02+00:00,51.506162,-0.088451,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-20 02:35:02+00:00
Person search,2021-06-20T03:18:29+00:00,51.513061,-0.076459,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2021-06-20 03:18:29+00:00
Person search,2021-06-20T04:54:20+00:00,51.506162,-0.088451,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-20 04:54:20+00:00
Person and Vehicle search,2021-06-20T05:16:51+00:00,51.511053,-0.075722,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-20 05:16:51+00:00
Person search,2021-06-20T08:47:54+00:00,51.518262,-0.088203,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-20 08:47:54+00:00
Person search,2021-06-21T05:12:28+00:00,51.511749,-0.108018,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2021-06-21 05:12:28+00:00
Person search,2021-06-21T08:12:04+00:00,51.513647,-0.07433,Male,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2021-06-21 08:12:04+00:00
Person search,2021-06-22T04:53:36+00:00,51.510414,-0.073515,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-06-22 04:53:36+00:00
Person search,2021-06-22T04:54:19+00:00,51.512598,-0.084967,Male,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,False,False,2021-06-22 04:54:19+00:00
Person and Vehicle search,2021-06-22T06:08:38+00:00,51.50995,-0.078665,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-22 06:08:38+00:00
Person search,2021-06-22T07:07:50+00:00,51.50995,-0.078665,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-22 07:07:50+00:00
Person search,2021-06-22T07:13:14+00:00,51.50995,-0.078665,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-22 07:13:14+00:00
Person search,2021-06-22T10:02:54+00:00,51.52051,-0.08158,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2021-06-22 10:02:54+00:00
Person search,2021-06-23T05:53:54+00:00,51.516814,-0.08162,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-06-23 05:53:54+00:00
Person search,2021-06-23T06:29:24+00:00,51.513885,-0.102741,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2021-06-23 06:29:24+00:00
Person and Vehicle search,2021-06-23T08:45:55+00:00,51.50993,-0.068161,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2021-06-23 08:45:55+00:00
Person search,2021-06-23T09:44:10+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-23 09:44:10+00:00
Person search,2021-06-23T09:57:05+00:00,51.514203,-0.094628,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-06-23 09:57:05+00:00
Person search,2021-06-24T01:31:57+00:00,51.51972,-0.099933,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2021-06-24 01:31:57+00:00
Person search,2021-06-24T02:07:31+00:00,51.514151,-0.074958,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-24 02:07:31+00:00
Person and Vehicle search,2021-06-24T03:36:57+00:00,51.511794,-0.088042,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-06-24 03:36:57+00:00
Person search,2021-06-24T04:10:27+00:00,51.516855,-0.080234,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-24 04:10:27+00:00
Person and Vehicle search,2021-06-24T07:34:17+00:00,51.537964,-0.056981,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-06-24 07:34:17+00:00
Person search,2021-06-24T08:03:40+00:00,51.517244,-0.080376,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2021-06-24 08:03:40+00:00
Person search,2021-06-24T11:41:13+00:00,51.516814,-0.08162,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-24 11:41:13+00:00
Person search,2021-06-25T00:51:43+00:00,51.510795,-0.077578,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-06-25 00:51:43+00:00
Person search,2021-06-25T01:34:27+00:00,51.506255,-0.074901,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-06-25 01:34:27+00:00
Person search,2021-06-25T02:54:19+00:00,51.511223,-0.089435,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2021-06-25 02:54:19+00:00
Person search,2021-06-25T09:10:18+00:00,51.516814,-0.08162,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2021-06-25 09:10:18+00:00
Person search,2021-06-25T09:12:11+00:00,51.517032,-0.089451,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2021-06-25 09:12:11+00:00
Person and Vehicle search,2021-06-25T09:51:13+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2021-06-25 09:51:13+00:00
Person search,2021-06-26T01:16:22+00:00,51.516814,-0.08162,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2021-06-26 01:16:22+00:00
Person search,2021-06-26T01:16:38+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-06-26 01:16:38+00:00
Person search,2021-06-26T02:49:56+00:00,51.510182,-0.092865,Female,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2021-06-26 02:49:56+00:00
