Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2024-09-01T14:56:22+00:00,51.516869,-0.081113,Female,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,True,False,2024-09-01 14:56:22+00:00
Person search,2024-09-01T16:05:11+00:00,51.516869,-0.081113,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-01 16:05:11+00:00
Person and Vehicle search,2024-09-02T01:46:27+00:00,51.511896,-0.09154,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-09-02 01:46:27+00:00
Person and Vehicle search,2024-09-02T01:46:27+00:00,51.511896,-0.09154,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-09-02 01:46:27+00:00
Person and Vehicle search,2024-09-02T03:31:59+00:00,51.511896,-0.09154,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-02 03:31:59+00:00
Person search,2024-09-02T04:35:56+00:00,51.511965,-0.075453,Female,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-02 04:35:56+00:00
Person and Vehicle search,2024-09-02T05:51:04+00:00,51.511965,-0.075453,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-09-02 05:51:04+00:00
Person search,2024-09-02T05:51:40+00:00,51.516271,-0.092971,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-02 05:51:40+00:00
Person search,2024-09-02T05:54:37+00:00,51.511965,-0.075453,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-09-02 05:54:37+00:00
Person and Vehicle search,2024-09-02T06:01:52+00:00,51.515511,-0.096718,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-02 06:01:52+00:00
Person search,2024-09-02T15:10:09+00:00,51.516834,-0.070175,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2024-09-02 15:10:09+00:00
Person search,2024-09-02T17:06:50+00:00,51.513813,-0.073531,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2024-09-02 17:06:50+00:00
Person search,2024-09-02T21:14:35+00:00,51.512105,-0.085089,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-09-02 21:14:35+00:00
Person search,2024-09-02T21:58:34+00:00,51.519045,-0.097078,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,A no further action disposal,False,False,2024-09-02 21:58:34+00:00
Person and Vehicle search,2024-09-03T07:28:37+00:00,51.510725,-0.084844,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-03 07:28:37+00:00
Person and Vehicle search,2024-09-03T07:34:27+00:00,51.510725,-0.084844,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-03 07:34:27+00:00
Person search,2024-09-03T10:15:30+00:00,51.518948,-0.090553,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2024-09-03 10:15:30+00:00
Person search,2024-09-03T10:27:22+00:00,51.518948,-0.090553,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2024-09-03 10:27:22+00:00
Person search,2024-09-04T17:03:02+00:00,51.515313,-0.0723,Male,18-24,Firearms Act 1968 (section 47),Firearms,Arrest,True,False,2024-09-04 17:03:02+00:00
Person search,2024-09-04T17:05:55+00:00,51.516103,-0.089822,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-09-04 17:05:55+00:00
Person search,2024-09-05T20:31:23+00:00,51.513666,-0.078278,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-09-05 20:31:23+00:00
Person search,2024-09-05T22:27:02+00:00,51.516103,-0.089822,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2024-09-05 22:27:02+00:00
Person search,2024-09-05T23:53:48+00:00,51.521127,-0.086858,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-05 23:53:48+00:00
Person search,2024-09-06T10:17:56+00:00,51.519045,-0.097078,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-06 10:17:56+00:00
Person search,2024-09-06T17:08:40+00:00,51.518692,-0.081512,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-06 17:08:40+00:00
Person search,2024-09-06T17:42:16+00:00,51.518692,-0.081512,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-06 17:42:16+00:00
Person search,2024-09-06T17:55:20+00:00,51.518948,-0.090553,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2024-09-06 17:55:20+00:00
Person search,2024-09-06T18:37:15+00:00,51.518692,-0.081512,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-06 18:37:15+00:00
Person search,2024-09-06T19:58:40+00:00,51.513736,-0.095224,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-09-06 19:58:40+00:00
Person search,2024-09-06T20:05:22+00:00,51.518948,-0.090553,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2024-09-06 20:05:22+00:00
Person search,2024-09-06T20:11:29+00:00,51.518948,-0.090553,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-09-06 20:11:29+00:00
Person search,2024-09-06T20:24:17+00:00,51.518948,-0.090553,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-09-06 20:24:17+00:00
Person and Vehicle search,2024-09-07T01:25:10+00:00,51.529802,-0.09481,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-07 01:25:10+00:00
Person search,2024-09-07T02:51:20+00:00,51.512105,-0.085089,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2024-09-07 02:51:20+00:00
Person and Vehicle search,2024-09-07T05:57:21+00:00,51.509785,-0.068095,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-07 05:57:21+00:00
Person search,2024-09-07T06:26:14+00:00,51.513209,-0.0949,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-09-07 06:26:14+00:00
Person search,2024-09-07T06:49:24+00:00,51.512549,-0.095764,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2024-09-07 06:49:24+00:00
Person search,2024-09-07T16:45:56+00:00,51.513188,-0.091947,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2024-09-07 16:45:56+00:00
Person and Vehicle search,2024-09-07T19:15:12+00:00,51.527173,-0.080478,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2024-09-07 19:15:12+00:00
Person and Vehicle search,2024-09-07T21:42:12+00:00,51.51296,-0.058852,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2024-09-07 21:42:12+00:00
Person search,2024-09-07T23:45:55+00:00,51.516075,-0.110289,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-09-07 23:45:55+00:00
Person search,2024-09-07T23:49:34+00:00,51.514202,-0.10845,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2024-09-07 23:49:34+00:00
Person search,2024-09-07T23:57:03+00:00,51.516075,-0.110289,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-07 23:57:03+00:00
Person search,2024-09-08T04:17:10+00:00,51.51296,-0.058852,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2024-09-08 04:17:10+00:00
Person search,2024-09-08T04:25:04+00:00,51.516136,-0.111296,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-08 04:25:04+00:00
Person search,2024-09-08T05:06:55+00:00,51.516136,-0.111296,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-08 05:06:55+00:00
Person search,2024-09-08T06:56:33+00:00,51.516075,-0.110289,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-08 06:56:33+00:00
Person search,2024-09-08T09:13:59+00:00,51.520222,-0.075566,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-09-08 09:13:59+00:00
Person and Vehicle search,2024-09-08T10:17:16+00:00,51.522426,-0.096984,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2024-09-08 10:17:16+00:00
Person and Vehicle search,2024-09-08T10:57:41+00:00,51.522426,-0.096984,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2024-09-08 10:57:41+00:00
Person and Vehicle search,2024-09-08T11:03:25+00:00,51.522426,-0.096984,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2024-09-08 11:03:25+00:00
Person and Vehicle search,2024-09-08T13:23:24+00:00,51.516806,-0.109913,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False,2024-09-08 13:23:24+00:00
Person and Vehicle search,2024-09-08T22:20:53+00:00,51.516075,-0.110289,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-09-08 22:20:53+00:00
Person search,2024-09-09T01:12:46+00:00,51.516869,-0.081113,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2024-09-09 01:12:46+00:00
Person and Vehicle search,2024-09-09T04:02:40+00:00,51.511884,-0.108027,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-09 04:02:40+00:00
Person and Vehicle search,2024-09-09T04:25:37+00:00,51.511884,-0.108027,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-09 04:25:37+00:00
Person and Vehicle search,2024-09-09T04:49:25+00:00,51.511884,-0.108027,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-09-09 04:49:25+00:00
