LSOA_code,crime_count,avg_distance_to_stadium,LSOA_name
E01003969,339,15.243466200152612,Southwark 017B
E01004648,339,7.018144536036294,Westminster 002B
E01000862,337,9.273455729074078,Camden 018E
E01001731,336,15.774329494023721,Hackney 017A
E01001779,335,13.253028620655984,Hackney 026A
E01001849,334,17.356611951721987,Hackney 018D
E01002037,331,16.466533266150392,Haringey 002B
E01003304,331,19.54411902741045,Lewisham 039D
E01004675,330,6.640286070579867,Westminster 005B
E01001221,330,5.083054278990782,Ealing 020A
E01000556,329,4.441762660483829,Brent 015D
E01004750,329,11.574195555854248,Westminster 023E
E01004325,328,15.388577009351588,Tower Hamlets 021D
E01003617,327,19.484929878820022,Newham 012B
E01003296,326,20.909786986070294,Lewisham 012E
E01002735,325,11.834986045789002,Islington 003A
E01001042,324,23.86977610868302,Croydon 024B
E01004715,324,10.200456020392439,Westminster 013A
E01001747,320,14.13447453818888,Hackney 014B
E01001559,319,17.028078465327464,Enfield 033F
E01004681,318,8.261213527685042,Westminster 016A
E01002850,317,9.213068489717024,Kensington and Chelsea 013D
E01032583,316,13.529314492514988,Southwark 034D
E01002003,316,12.6343095769346,Haringey 023C
E01001361,315,8.380510434632127,Ealing 023E
E01000583,314,5.728796642543607,Brent 032D
E01001429,313,17.039668065279184,Enfield 030D
E01004700,311,8.246861955716787,Westminster 016E
E01002129,310,4.874415202899841,Harrow 023C
E01004074,310,17.102147564785984,Southwark 031D
E01000714,309,23.9927836105502,Bromley 006D
E01033490,308,13.080731904350053,Islington 022H
E01001644,307,20.265880415104256,Greenwich 038D
E01003913,307,16.096193651186724,Southwark 024A
E01033727,306,19.592393626727695,Greenwich 035B
E01004246,306,18.88049549940058,Tower Hamlets 018B
E01033711,305,13.659411458117356,Hackney 032C
E01004309,304,15.266056703727708,Tower Hamlets 015D
E01033491,302,11.563345968237256,Islington 011H
E01004552,302,13.181567628411614,Wandsworth 008C
E01004270,302,17.5510886239094,Tower Hamlets 014B
E01003609,301,22.922573617171505,Newham 037A
E01003988,301,17.410376944937635,Southwark 018B
E01004693,300,7.826164731019949,Westminster 017B
E01001381,300,5.935735678525584,Ealing 034D
E01004663,299,9.042559019659379,Westminster 012E
E01003131,298,16.626988266425204,Lambeth 026B
E01001760,297,15.485056189469544,Hackney 017C
E01004244,297,18.73939418520623,Tower Hamlets 020B
E01002444,297,15.964741495053017,Hillingdon 031A
E01001990,297,11.116998219725039,Haringey 034C
E01001762,297,15.349725620958058,Hackney 017D
E01033724,295,14.176557708785559,Hillingdon 016F
E01004234,295,16.81584228763645,Tower Hamlets 003E
E01004430,294,18.62429137855449,Waltham Forest 026D
E01001427,294,17.21523844902915,Enfield 030C
E01004142,293,22.099759277780173,Sutton 012D
E01032573,293,7.1744838228869225,Hounslow 029E
E01001437,292,20.268646503343625,Enfield 014A
E01003090,291,14.418833265312122,Lambeth 012D
E01004262,290,16.715965369230595,Tower Hamlets 010B
E01003169,289,17.211539791426414,Lambeth 025D
E01002747,289,12.33563744164219,Islington 006B
E01004653,287,7.248884034422101,Westminster 014A
E01003324,287,21.630967845590344,Lewisham 020E
E01004022,286,16.123582171312,Southwark 004C
E01003035,285,14.352183352792961,Lambeth 012B
E01003215,284,19.251552194716187,Lewisham 005E
E01004293,284,15.489899145271018,Tower Hamlets 027B
E01000141,284,4.493951292334701,Barnet 039A
E01004695,284,8.120971853833188,Westminster 017C
E01003018,284,15.621030399317313,Lambeth 020A
E01001662,283,21.2632518160623,Greenwich 037A
E01002772,283,10.292420568958493,Islington 002F
E01033707,282,14.23434234802289,Hackney 021I
E01000930,282,6.444007782059303,Camden 020B
E01000852,282,10.941954323835526,Camden 026C
E01004694,280,8.458708838611713,Westminster 016C
E01000883,280,7.197981026830718,Camden 008C
E01000005,280,14.879687841677486,City of London 001E
E01000938,279,11.485511882809481,Camden 029A
E01000920,279,11.936367626924484,Camden 027D
E01002795,279,12.031517571771994,Islington 013D
E01004057,278,17.887831451731362,Southwark 008B
E01033726,278,24.001687427533874,Greenwich 034E
E01002821,278,10.08579856337602,Kensington and Chelsea 014A
E01001756,278,13.953993081615462,Hackney 030C
E01002805,277,11.547251969701113,Islington 003B
E01004422,277,16.77205947708462,Waltham Forest 022A
E01002031,275,12.669072872193087,Haringey 016D
E01003778,275,21.051032597269987,Redbridge 014E
E01003102,275,13.541852376178907,Lambeth 004A
E01002914,275,10.612830205227896,Kensington and Chelsea 019E
E01000144,274,5.91371873028773,Barnet 038C
E01002839,274,9.381944000779425,Kensington and Chelsea 013C
E01003976,274,15.327916674429131,Southwark 036D
E01001536,274,17.353067135854594,Enfield 008B
E01004005,273,17.775973145127463,Southwark 023D
E01004326,273,16.056599247424675,Tower Hamlets 017D
E01003055,272,15.346091060955663,Lambeth 016D
E01002678,272,8.739112252044961,Hounslow 009B
E01000797,272,22.93641443246576,Bromley 013E
E01002852,271,5.679731587693139,Kensington and Chelsea 001A
E01001994,271,8.874693515734961,Haringey 030A
E01032722,271,14.717558363613792,Southwark 012F
E01003951,271,18.713040572740464,Southwark 033E
E01003250,270,18.148948426063313,Lewisham 001E
E01001941,269,6.8543460364482,Hammersmith and Fulham 005C
E01002859,269,10.886817234254611,Kensington and Chelsea 012C
E01001751,269,13.68322603958744,Hackney 031B
E01000211,268,6.4785906963845745,Barnet 035C
E01004392,267,17.47496460058801,Waltham Forest 017A
E01004202,267,15.21095993297851,Tower Hamlets 005B
E01000490,266,5.27154094621078,Brent 023A
E01002069,266,14.48613956877929,Haringey 024B
E01003619,266,19.547282952791424,Newham 012D
E01033587,265,24.75742266561297,Barking and Dagenham 021E
E01000872,265,4.892122746974881,Camden 005B
E01000933,264,6.241500046047016,Camden 020C
E01004238,263,18.848601297769623,Tower Hamlets 008D
E01001249,263,5.833087975646869,Ealing 028A
E01002706,263,13.3450501815001,Islington 023E
E01000913,263,8.989620765494399,Camden 001E
E01002068,262,15.187142572462271,Haringey 025B
E01002036,260,16.004539226654074,Haringey 002A
E01000251,259,12.587001453702204,Barnet 002D
E01001087,259,19.746402986504087,Croydon 003C
E01003058,259,15.106737906186746,Lambeth 015E
E01000129,259,5.184574141619793,Barnet 024D
E01004290,259,16.53958136800818,Tower Hamlets 016D
E01003186,259,14.61791877699963,Lambeth 007D
E01001507,258,19.02288957315196,Enfield 012D
E01004662,258,9.116111106570932,Westminster 012D
E01004203,258,15.61208979288807,Tower Hamlets 005C
E01002077,258,15.278985273202663,Haringey 012B
E01001013,258,23.054462312863475,Croydon 020B
E01000740,258,21.260453739327374,Bromley 005A
E01002066,258,14.956818593922423,Haringey 025A
E01004438,257,20.25838025758342,Waltham Forest 024C
E01003213,257,19.9993193712252,Lewisham 008C
E01033093,256,11.836463689248692,Wandsworth 010F
E01000307,255,4.16995302921802,Barnet 039D
E01004252,255,18.212421277927614,Tower Hamlets 024A
E01003979,255,15.326847730727808,Southwark 006E
E01002719,255,12.670776061194207,Islington 016B
E01003317,254,21.310760787709167,Lewisham 020A
E01001136,253,22.460863378270137,Croydon 007A
E01003016,253,12.835573324868571,Lambeth 036C
E01002749,253,12.407212189069513,Islington 006D
E01000898,252,7.909149519483461,Camden 008E
E01003475,252,15.24841846568497,Merton 001D
E01003788,252,23.809449941636423,Redbridge 029D
E01003807,252,10.044917934265657,Richmond upon Thames 005B
E01002026,252,12.655711507536234,Haringey 016A
E01004683,252,8.802915344000974,Westminster 015B
E01001794,251,15.650509333857466,Hackney 011C
E01002570,251,7.251255465714497,Hounslow 001B
E01002702,251,13.107132739435762,Islington 023B
E01002056,251,13.71130067843345,Haringey 032C
E01004215,251,19.561504996881794,Tower Hamlets 028A
E01004321,251,15.649356585971463,Tower Hamlets 021C
E01003515,251,21.89502979201558,Newham 036D
E01002565,251,7.594006352777998,Hounslow 006B
E01004310,251,14.915126320944587,Tower Hamlets 015E
E01002734,251,11.833758990056161,Islington 005B
E01004212,250,15.802540785794328,Tower Hamlets 011D
E01002179,250,5.729627283910024,Harrow 013A
E01000257,250,7.548456731161636,Barnet 017B
E01001833,250,14.42350825857375,Hackney 014D
E01000477,250,1.7053195887192178,Brent 026D
E01000250,249,12.307464007396497,Barnet 001C
E01002009,249,9.528738263821763,Haringey 035D
E01000965,249,6.349037653160201,Camden 016C
E01004747,248,12.321635841382431,Westminster 021E
