Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2019-11-01T19:07:00+00:00,51.514225,-0.019437,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Fireworks,Community resolution,,,2019-11-01 19:07:00+00:00
Person search,2019-11-01T19:10:00+00:00,51.548246,-0.106663,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Fireworks,A no further action disposal,,,2019-11-01 19:10:00+00:00
Person search,2019-11-01T19:10:00+00:00,51.522615,-0.077253,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,,,2019-11-01 19:10:00+00:00
Person search,2019-11-01T19:10:00+00:00,51.389495,0.028957,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,2019-11-01 19:10:00+00:00
Person search,2019-11-01T19:10:00+00:00,51.561549,-0.259645,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Fireworks,A no further action disposal,,,2019-11-01 19:10:00+00:00
Person search,2019-11-01T19:12:00+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-11-01 19:12:00+00:00
Person search,2019-11-01T19:13:00+00:00,51.530565,-0.124496,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,2019-11-01 19:13:00+00:00
Person search,2019-11-01T19:13:00+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,2019-11-01 19:13:00+00:00
Person and Vehicle search,2019-11-01T19:14:00+00:00,51.564096,0.032752,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-11-01 19:14:00+00:00
Person search,2019-11-01T19:15:00+00:00,51.389495,0.028957,Male,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,2019-11-01 19:15:00+00:00
Person search,2019-11-01T19:15:00+00:00,51.389495,0.028957,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,2019-11-01 19:15:00+00:00
Person search,2019-11-01T19:15:00+00:00,51.462189,-0.123558,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-11-01 19:15:00+00:00
Person search,2019-11-01T19:15:00+00:00,51.483821,-0.030621,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,,,2019-11-01 19:15:00+00:00
