Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2024-10-01T09:51:10+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2024-10-01 09:51:10+00:00
Person search,2024-10-02T19:58:53+00:00,51.514626,-0.097291,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-02 19:58:53+00:00
Person search,2024-10-02T20:11:31+00:00,51.514626,-0.097291,Female,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-10-02 20:11:31+00:00
Person search,2024-10-03T12:34:17+00:00,,,Male,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2024-10-03 12:34:17+00:00
Person search,2024-10-03T14:14:58+00:00,51.510864,-0.089479,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-03 14:14:58+00:00
Person search,2024-10-03T14:28:21+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2024-10-03 14:28:21+00:00
Person search,2024-10-03T19:53:53+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2024-10-03 19:53:53+00:00
Person and Vehicle search,2024-10-03T23:37:20+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-10-03 23:37:20+00:00
Person search,2024-10-04T00:07:51+00:00,51.515178,-0.076716,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-10-04 00:07:51+00:00
Person search,2024-10-04T01:07:28+00:00,51.515178,-0.076716,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-10-04 01:07:28+00:00
Person search,2024-10-04T03:23:57+00:00,51.517296,-0.081902,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-04 03:23:57+00:00
Person search,2024-10-04T03:23:57+00:00,51.517296,-0.081902,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-04 03:23:57+00:00
Person search,2024-10-04T03:26:57+00:00,51.517296,-0.081902,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2024-10-04 03:26:57+00:00
Person search,2024-10-04T04:01:04+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2024-10-04 04:01:04+00:00
Person search,2024-10-04T12:03:32+00:00,51.517785,-0.079907,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2024-10-04 12:03:32+00:00
Person and Vehicle search,2024-10-04T12:33:53+00:00,51.511656,-0.102272,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2024-10-04 12:33:53+00:00
Person search,2024-10-04T15:13:37+00:00,51.515062,-0.097144,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-04 15:13:37+00:00
Person search,2024-10-04T17:04:07+00:00,51.514626,-0.097291,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2024-10-04 17:04:07+00:00
Person search,2024-10-04T20:12:25+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2024-10-04 20:12:25+00:00
Person and Vehicle search,2024-10-04T21:07:46+00:00,51.511884,-0.108027,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-10-04 21:07:46+00:00
Person and Vehicle search,2024-10-05T18:03:07+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-10-05 18:03:07+00:00
Person search,2024-10-05T18:51:30+00:00,51.516869,-0.081113,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2024-10-05 18:51:30+00:00
Person search,2024-10-05T20:49:29+00:00,51.517326,-0.079883,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2024-10-05 20:49:29+00:00
Person search,2024-10-06T00:40:32+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-10-06 00:40:32+00:00
Person and Vehicle search,2024-10-06T03:05:43+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2024-10-06 03:05:43+00:00
Person search,2024-10-06T21:28:38+00:00,51.525327,-0.086898,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2024-10-06 21:28:38+00:00
Person search,2024-10-07T03:16:08+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2024-10-07 03:16:08+00:00
Person search,2024-10-07T03:22:04+00:00,51.513286,-0.100201,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-07 03:22:04+00:00
Person and Vehicle search,2024-10-07T14:42:00+00:00,51.517332,-0.098519,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-10-07 14:42:00+00:00
Person search,2024-10-07T14:55:06+00:00,51.517332,-0.098519,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-10-07 14:55:06+00:00
Person search,2024-10-07T18:28:31+00:00,51.512882,-0.084754,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2024-10-07 18:28:31+00:00
Person search,2024-10-08T00:07:07+00:00,51.517656,-0.077563,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-10-08 00:07:07+00:00
Person search,2024-10-08T01:10:27+00:00,51.516271,-0.092971,Female,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2024-10-08 01:10:27+00:00
Person search,2024-10-08T13:48:22+00:00,51.511794,-0.101906,Male,25-34,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,A no further action disposal,False,False,2024-10-08 13:48:22+00:00
Person search,2024-10-08T15:22:49+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-08 15:22:49+00:00
Person search,2024-10-08T17:23:42+00:00,51.515222,-0.082133,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2024-10-08 17:23:42+00:00
Person search,2024-10-08T17:57:16+00:00,51.51483,-0.083349,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2024-10-08 17:57:16+00:00
Person search,2024-10-08T20:09:55+00:00,51.517296,-0.081902,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2024-10-08 20:09:55+00:00
Person search,2024-10-09T14:30:41+00:00,51.513736,-0.095224,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-09 14:30:41+00:00
Person search,2024-10-10T11:53:46+00:00,51.516271,-0.092971,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-10 11:53:46+00:00
Person search,2024-10-10T18:28:17+00:00,51.511939,-0.084836,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2024-10-10 18:28:17+00:00
Person search,2024-10-11T01:27:57+00:00,51.515534,-0.107443,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-11 01:27:57+00:00
Person and Vehicle search,2024-10-11T01:55:50+00:00,51.511196,-0.079521,Male,18-24,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,A no further action disposal,False,False,2024-10-11 01:55:50+00:00
Person search,2024-10-11T02:20:21+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2024-10-11 02:20:21+00:00
Person search,2024-10-11T04:26:15+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-10-11 04:26:15+00:00
Person search,2024-10-11T16:55:36+00:00,51.515721,-0.10954,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2024-10-11 16:55:36+00:00
Person search,2024-10-11T20:45:01+00:00,51.511196,-0.079521,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2024-10-11 20:45:01+00:00
Person search,2024-10-12T02:18:51+00:00,51.517656,-0.077563,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2024-10-12 02:18:51+00:00
Person and Vehicle search,2024-10-12T03:19:25+00:00,51.505735,-0.098671,Male,over 34,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,Arrest,True,True,2024-10-12 03:19:25+00:00
Person search,2024-10-12T11:47:46+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2024-10-12 11:47:46+00:00
Person search,2024-10-12T15:06:35+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-10-12 15:06:35+00:00
Person search,2024-10-12T16:15:54+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-12 16:15:54+00:00
Person search,2024-10-12T17:11:08+00:00,51.508588,-0.074039,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2024-10-12 17:11:08+00:00
Person search,2024-10-12T17:58:53+00:00,51.51636,-0.082993,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-12 17:58:53+00:00
Person search,2024-10-12T18:45:16+00:00,,,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-12 18:45:16+00:00
Person search,2024-10-12T23:18:55+00:00,51.517326,-0.079883,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2024-10-12 23:18:55+00:00
Person search,2024-10-13T17:39:04+00:00,51.513631,-0.086019,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2024-10-13 17:39:04+00:00
Person search,2024-10-13T19:34:29+00:00,51.512625,-0.07508,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,True,False,2024-10-13 19:34:29+00:00
Person search,2024-10-13T19:40:54+00:00,51.512625,-0.07508,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,True,False,2024-10-13 19:40:54+00:00
Person search,2024-10-13T19:44:46+00:00,51.512625,-0.07508,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,True,False,2024-10-13 19:44:46+00:00
Person search,2024-10-13T20:21:43+00:00,51.511164,-0.075401,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2024-10-13 20:21:43+00:00
Person search,2024-10-13T23:18:24+00:00,51.514626,-0.097291,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2024-10-13 23:18:24+00:00
Person search,2024-10-14T05:02:12+00:00,51.526338,-0.065765,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2024-10-14 05:02:12+00:00
Person and Vehicle search,2024-10-15T23:53:37+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-10-15 23:53:37+00:00
Person search,2024-10-16T03:23:35+00:00,,,Male,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2024-10-16 03:23:35+00:00
Person and Vehicle search,2024-10-16T13:29:36+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2024-10-16 13:29:36+00:00
Person and Vehicle search,2024-10-16T13:34:15+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2024-10-16 13:34:15+00:00
Person and Vehicle search,2024-10-16T13:47:52+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2024-10-16 13:47:52+00:00
Person search,2024-10-16T16:48:46+00:00,51.511218,-0.073727,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2024-10-16 16:48:46+00:00
Person search,2024-10-16T18:18:56+00:00,51.525897,-0.110964,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-16 18:18:56+00:00
Person search,2024-10-16T18:32:36+00:00,51.517785,-0.079907,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2024-10-16 18:32:36+00:00
