Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2022-10-09T10:55:09+00:00,51.510441,-0.083977,Male,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-09 10:55:09+00:00
Person search,2022-10-09T11:13:34+00:00,51.510441,-0.083977,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-09 11:13:34+00:00
Person search,2022-10-09T11:46:37+00:00,51.510441,-0.083977,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-09 11:46:37+00:00
Person search,2022-10-09T12:14:23+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-09 12:14:23+00:00
Person search,2022-10-09T17:31:02+00:00,,,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-10-09 17:31:02+00:00
Person and Vehicle search,2022-10-09T20:05:57+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-10-09 20:05:57+00:00
Person search,2022-10-10T19:04:02+00:00,51.520689,-0.080448,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2022-10-10 19:04:02+00:00
Person search,2022-10-10T19:16:24+00:00,51.520689,-0.080448,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-10 19:16:24+00:00
Person search,2022-10-10T20:22:25+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-10-10 20:22:25+00:00
Person search,2022-10-11T21:04:16+00:00,,,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-10-11 21:04:16+00:00
Person search,2022-10-11T22:41:56+00:00,51.517461,-0.089808,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2022-10-11 22:41:56+00:00
Person search,2022-10-12T12:37:49+00:00,51.509967,-0.078059,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-12 12:37:49+00:00
Person search,2022-10-12T18:08:13+00:00,51.513724,-0.111756,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-10-12 18:08:13+00:00
Person search,2022-10-12T18:14:00+00:00,51.51477,-0.101292,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-10-12 18:14:00+00:00
Person search,2022-10-12T18:29:15+00:00,51.515534,-0.107443,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-10-12 18:29:15+00:00
Person search,2022-10-12T19:47:57+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-12 19:47:57+00:00
Person and Vehicle search,2022-10-13T01:08:26+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-10-13 01:08:26+00:00
Person and Vehicle search,2022-10-13T21:00:01+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-13 21:00:01+00:00
Person search,2022-10-13T21:15:13+00:00,51.513791,-0.304443,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-13 21:15:13+00:00
Person search,2022-10-13T22:28:26+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-10-13 22:28:26+00:00
Person search,2022-10-14T14:12:33+00:00,51.513874,-0.096501,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-10-14 14:12:33+00:00
Person search,2022-10-14T17:44:22+00:00,,,Male,,Firearms Act 1968 (section 47),Firearms,A no further action disposal,True,False,2022-10-14 17:44:22+00:00
Person and Vehicle search,2022-10-14T19:37:45+00:00,51.512105,-0.085089,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2022-10-14 19:37:45+00:00
Person and Vehicle search,2022-10-15T02:40:26+00:00,51.517461,-0.089808,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-10-15 02:40:26+00:00
Person and Vehicle search,2022-10-15T03:02:17+00:00,51.519045,-0.097078,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-15 03:02:17+00:00
Person search,2022-10-15T03:27:33+00:00,51.520551,-0.0985,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-10-15 03:27:33+00:00
Person search,2022-10-15T15:12:26+00:00,51.512882,-0.084754,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-15 15:12:26+00:00
Person and Vehicle search,2022-10-15T22:05:27+00:00,51.514267,-0.079838,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-15 22:05:27+00:00
Person search,2022-10-16T00:01:00+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-16 00:01:00+00:00
Person search,2022-10-16T00:13:13+00:00,51.512105,-0.085089,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-16 00:13:13+00:00
Person and Vehicle search,2022-10-16T03:46:01+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-10-16 03:46:01+00:00
Person and Vehicle search,2022-10-16T04:28:10+00:00,51.511965,-0.075453,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2022-10-16 04:28:10+00:00
Person search,2022-10-16T04:40:19+00:00,51.511965,-0.075453,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2022-10-16 04:40:19+00:00
Person search,2022-10-16T04:46:38+00:00,51.511965,-0.075453,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2022-10-16 04:46:38+00:00
Person search,2022-10-16T04:53:34+00:00,51.511965,-0.075453,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2022-10-16 04:53:34+00:00
Person search,2022-10-16T13:18:44+00:00,51.516618,-0.139226,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-10-16 13:18:44+00:00
Person search,2022-10-16T18:10:32+00:00,51.512882,-0.084754,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2022-10-16 18:10:32+00:00
Person search,2022-10-17T06:13:49+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-17 06:13:49+00:00
Person search,2022-10-17T14:21:17+00:00,51.517785,-0.079907,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-10-17 14:21:17+00:00
Person search,2022-10-17T14:34:25+00:00,51.513736,-0.095224,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2022-10-17 14:34:25+00:00
Person search,2022-10-17T15:10:29+00:00,51.514626,-0.097291,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-10-17 15:10:29+00:00
Person search,2022-10-17T17:42:48+00:00,51.517785,-0.079907,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-10-17 17:42:48+00:00
Person search,2022-10-17T18:00:29+00:00,51.517785,-0.079907,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,A no further action disposal,True,False,2022-10-17 18:00:29+00:00
Person search,2022-10-17T20:48:17+00:00,51.517785,-0.079907,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-10-17 20:48:17+00:00
Person search,2022-10-19T02:23:05+00:00,51.518692,-0.081512,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-10-19 02:23:05+00:00
Person search,2022-10-19T07:11:47+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-10-19 07:11:47+00:00
Person search,2022-10-19T14:26:31+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-19 14:26:31+00:00
Person and Vehicle search,2022-10-19T16:37:13+00:00,51.511794,-0.101906,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-10-19 16:37:13+00:00
Person and Vehicle search,2022-10-19T17:45:46+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-10-19 17:45:46+00:00
Person search,2022-10-20T01:27:54+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-10-20 01:27:54+00:00
Person and Vehicle search,2022-10-20T05:58:14+00:00,51.513813,-0.073531,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-10-20 05:58:14+00:00
Person search,2022-10-20T22:09:17+00:00,51.518239,-0.077985,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-20 22:09:17+00:00
Person search,2022-10-20T22:37:13+00:00,51.517656,-0.077563,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-10-20 22:37:13+00:00
Person search,2022-10-20T22:39:46+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-10-20 22:39:46+00:00
Person and Vehicle search,2022-10-21T01:00:29+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2022-10-21 01:00:29+00:00
Person search,2022-10-21T01:01:18+00:00,51.510864,-0.089479,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-21 01:01:18+00:00
Person search,2022-10-21T03:19:55+00:00,51.517332,-0.098519,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-21 03:19:55+00:00
Person search,2022-10-21T03:44:38+00:00,,,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-21 03:44:38+00:00
Person search,2022-10-21T07:37:29+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-21 07:37:29+00:00
Person and Vehicle search,2022-10-21T08:23:42+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,A no further action disposal,False,False,2022-10-21 08:23:42+00:00
Person search,2022-10-21T15:06:39+00:00,51.518083,-0.077804,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-10-21 15:06:39+00:00
Person search,2022-10-21T15:20:40+00:00,51.512685,-0.101393,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-21 15:20:40+00:00
Person search,2022-10-21T15:25:06+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2022-10-21 15:25:06+00:00
Person search,2022-10-21T18:10:32+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-10-21 18:10:32+00:00
Person search,2022-10-22T05:56:44+00:00,51.510725,-0.084844,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-22 05:56:44+00:00
Person search,2022-10-22T15:33:44+00:00,51.517656,-0.077563,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-10-22 15:33:44+00:00
Person search,2022-10-22T17:57:18+00:00,51.513874,-0.096501,Male,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-10-22 17:57:18+00:00
Person search,2022-10-23T01:10:20+00:00,,,Male,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-10-23 01:10:20+00:00
Person search,2022-10-23T01:59:59+00:00,51.579203,-0.123808,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2022-10-23 01:59:59+00:00
Person search,2022-10-23T05:45:05+00:00,51.5193,-0.093969,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-23 05:45:05+00:00
Person search,2022-10-23T18:48:38+00:00,51.513188,-0.091947,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-10-23 18:48:38+00:00
Person search,2022-10-24T04:55:50+00:00,51.516271,-0.076425,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-10-24 04:55:50+00:00
Person and Vehicle search,2022-10-24T05:10:15+00:00,51.516271,-0.076425,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-10-24 05:10:15+00:00
Person and Vehicle search,2022-10-24T22:20:51+00:00,51.511896,-0.09154,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,True,2022-10-24 22:20:51+00:00
Person and Vehicle search,2022-10-25T01:54:38+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-10-25 01:54:38+00:00
Person search,2022-10-25T02:06:44+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-10-25 02:06:44+00:00
Person search,2022-10-25T15:34:48+00:00,51.515225,-0.069709,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-25 15:34:48+00:00
Person search,2022-10-26T15:08:06+00:00,51.51636,-0.082993,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-26 15:08:06+00:00
Person and Vehicle search,2022-10-26T17:28:43+00:00,51.517129,-0.070873,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2022-10-26 17:28:43+00:00
Person search,2022-10-26T17:52:04+00:00,51.517332,-0.098519,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-10-26 17:52:04+00:00
Person and Vehicle search,2022-10-27T04:18:07+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-27 04:18:07+00:00
Person search,2022-10-27T13:20:13+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-27 13:20:13+00:00
Person search,2022-10-27T20:12:59+00:00,51.506985,-0.124975,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-27 20:12:59+00:00
Person search,2022-10-27T21:02:38+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-10-27 21:02:38+00:00
Person search,2022-10-28T00:26:13+00:00,51.514267,-0.079838,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-10-28 00:26:13+00:00
Person search,2022-10-28T00:38:05+00:00,,,Male,,Firearms Act 1968 (section 47),Firearms,A no further action disposal,False,False,2022-10-28 00:38:05+00:00
Person search,2022-10-28T01:35:24+00:00,,,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2022-10-28 01:35:24+00:00
Person search,2022-10-28T03:43:27+00:00,51.517326,-0.079883,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2022-10-28 03:43:27+00:00
Person and Vehicle search,2022-10-28T11:21:12+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-10-28 11:21:12+00:00
Person search,2022-10-28T13:15:56+00:00,51.506985,-0.124975,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-10-28 13:15:56+00:00
Person search,2022-10-28T13:18:53+00:00,51.514267,-0.079838,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-28 13:18:53+00:00
Person and Vehicle search,2022-10-28T14:29:33+00:00,51.514267,-0.079838,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-10-28 14:29:33+00:00
Person search,2022-10-28T14:38:55+00:00,51.514267,-0.079838,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-28 14:38:55+00:00
Person and Vehicle search,2022-10-28T20:01:01+00:00,51.517461,-0.089808,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2022-10-28 20:01:01+00:00
Person search,2022-10-29T02:34:06+00:00,51.520455,-0.078757,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-10-29 02:34:06+00:00
Person and Vehicle search,2022-10-29T02:39:38+00:00,51.520455,-0.078757,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-10-29 02:39:38+00:00
Person and Vehicle search,2022-10-29T04:49:45+00:00,51.5097,-0.084844,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-29 04:49:45+00:00
Person and Vehicle search,2022-10-29T05:29:22+00:00,51.519379,-0.102729,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-29 05:29:22+00:00
Person and Vehicle search,2022-10-29T05:32:09+00:00,51.520455,-0.078757,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-10-29 05:32:09+00:00
Person and Vehicle search,2022-10-29T05:43:44+00:00,51.520455,-0.078757,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-10-29 05:43:44+00:00
Person search,2022-10-29T05:52:54+00:00,,,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-29 05:52:54+00:00
Person search,2022-10-29T08:54:03+00:00,51.513911,-0.102726,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-10-29 08:54:03+00:00
Person search,2022-10-29T16:21:43+00:00,51.511332,-0.077959,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-10-29 16:21:43+00:00
