Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2020-08-06T04:14:38+00:00,51.513447,-0.093493,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-08-06 04:14:38+00:00
Person search,2020-08-07T02:17:52+00:00,51.511923,-0.086624,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-07 02:17:52+00:00
Person and Vehicle search,2020-08-07T07:02:47+00:00,51.514763,-0.075508,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2020-08-07 07:02:47+00:00
Person search,2020-08-07T07:33:18+00:00,51.514367,-0.076592,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2020-08-07 07:33:18+00:00
Person search,2020-08-07T09:19:56+00:00,51.518375,-0.10293,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-08-07 09:19:56+00:00
Person search,2020-08-07T09:48:28+00:00,51.52051,-0.08158,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-08-07 09:48:28+00:00
Person search,2020-08-07T09:57:27+00:00,51.517196,-0.085149,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-08-07 09:57:27+00:00
Person and Vehicle search,2020-08-08T01:18:07+00:00,51.51792,-0.092628,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2020-08-08 01:18:07+00:00
Person search,2020-08-08T02:12:05+00:00,51.509532,-0.088843,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-08 02:12:05+00:00
Person search,2020-08-08T07:07:30+00:00,51.511624,-0.09475,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-08 07:07:30+00:00
Person and Vehicle search,2020-08-08T07:47:53+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-08 07:47:53+00:00
Person search,2020-08-08T08:45:41+00:00,51.513389,-0.080034,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2020-08-08 08:45:41+00:00
Person search,2020-08-08T09:11:42+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,True,2020-08-08 09:11:42+00:00
Person search,2020-08-08T09:21:07+00:00,51.518864,-0.097562,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2020-08-08 09:21:07+00:00
Person search,2020-08-09T01:56:31+00:00,51.510868,-0.0969,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2020-08-09 01:56:31+00:00
Person search,2020-08-09T02:11:50+00:00,51.512387,-0.082512,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,True,2020-08-09 02:11:50+00:00
Person and Vehicle search,2020-08-09T02:21:55+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-08-09 02:21:55+00:00
Person search,2020-08-09T03:09:44+00:00,51.511133,-0.096659,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,A no further action disposal,False,False,2020-08-09 03:09:44+00:00
Person and Vehicle search,2020-08-09T03:11:54+00:00,51.512387,-0.082512,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-08-09 03:11:54+00:00
Person search,2020-08-09T03:15:03+00:00,51.518864,-0.097562,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2020-08-09 03:15:03+00:00
Person and Vehicle search,2020-08-10T03:16:19+00:00,51.509848,-0.104494,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2020-08-10 03:16:19+00:00
Person and Vehicle search,2020-08-10T03:52:35+00:00,51.509848,-0.104494,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2020-08-10 03:52:35+00:00
Person search,2020-08-10T05:05:13+00:00,51.509848,-0.104494,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2020-08-10 05:05:13+00:00
Person search,2020-08-10T09:36:22+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-10 09:36:22+00:00
Person search,2020-08-10T09:45:19+00:00,51.512147,-0.092077,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2020-08-10 09:45:19+00:00
Person search,2020-08-10T11:26:48+00:00,,,Male,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-08-10 11:26:48+00:00
Person and Vehicle search,2020-08-11T02:34:02+00:00,51.514457,-0.073849,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2020-08-11 02:34:02+00:00
Person search,2020-08-11T05:27:33+00:00,51.515882,-0.10668,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-08-11 05:27:33+00:00
Person search,2020-08-11T08:00:44+00:00,51.514203,-0.094628,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2020-08-11 08:00:44+00:00
Person and Vehicle search,2020-08-11T08:36:49+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-11 08:36:49+00:00
Person search,2020-08-11T08:42:12+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,A no further action disposal,False,False,2020-08-11 08:42:12+00:00
Person search,2020-08-11T08:58:30+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-11 08:58:30+00:00
Person search,2020-08-11T09:48:51+00:00,51.511794,-0.088042,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-08-11 09:48:51+00:00
Person search,2020-08-11T11:24:13+00:00,51.50993,-0.068161,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-11 11:24:13+00:00
Person and Vehicle search,2020-08-12T00:46:13+00:00,51.509848,-0.104494,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-08-12 00:46:13+00:00
Person and Vehicle search,2020-08-12T01:51:44+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2020-08-12 01:51:44+00:00
Person search,2020-08-12T01:56:52+00:00,51.517244,-0.080376,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2020-08-12 01:56:52+00:00
Person search,2020-08-12T02:03:26+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-12 02:03:26+00:00
Person search,2020-08-12T02:20:38+00:00,51.516351,-0.082965,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-08-12 02:20:38+00:00
Person search,2020-08-12T02:21:12+00:00,51.516351,-0.082965,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-12 02:21:12+00:00
Person search,2020-08-12T02:26:38+00:00,51.506338,-0.088227,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-12 02:26:38+00:00
Person search,2020-08-12T02:34:59+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-12 02:34:59+00:00
Person search,2020-08-12T02:43:44+00:00,51.506338,-0.088227,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-12 02:43:44+00:00
Person search,2020-08-12T03:19:49+00:00,51.513928,-0.108231,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-08-12 03:19:49+00:00
Person search,2020-08-12T04:49:05+00:00,51.510494,-0.084983,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2020-08-12 04:49:05+00:00
Person search,2020-08-12T05:11:36+00:00,,,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2020-08-12 05:11:36+00:00
Person search,2020-08-12T08:30:00+00:00,51.511794,-0.088042,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Khat or Cannabis warning,True,False,2020-08-12 08:30:00+00:00
Person search,2020-08-12T09:39:29+00:00,51.508066,-0.08778,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-12 09:39:29+00:00
Person search,2020-08-12T10:09:11+00:00,51.517184,-0.076747,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-12 10:09:11+00:00
Person search,2020-08-13T01:19:36+00:00,51.514203,-0.094628,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-08-13 01:19:36+00:00
Person search,2020-08-13T02:16:19+00:00,51.516347,-0.104887,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-08-13 02:16:19+00:00
Person search,2020-08-13T03:45:43+00:00,51.517576,-0.079786,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-13 03:45:43+00:00
Person search,2020-08-13T04:11:47+00:00,51.514203,-0.094628,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2020-08-13 04:11:47+00:00
Person search,2020-08-13T04:47:04+00:00,,,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2020-08-13 04:47:04+00:00
Person search,2020-08-13T04:52:58+00:00,51.517244,-0.080376,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2020-08-13 04:52:58+00:00
Person search,2020-08-13T06:07:53+00:00,51.517576,-0.079786,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-13 06:07:53+00:00
Person and Vehicle search,2020-08-13T06:42:59+00:00,51.515606,-0.094094,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-13 06:42:59+00:00
Person and Vehicle search,2020-08-13T08:32:55+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-13 08:32:55+00:00
Person search,2020-08-14T01:42:37+00:00,51.508066,-0.08778,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2020-08-14 01:42:37+00:00
Person and Vehicle search,2020-08-14T04:44:15+00:00,51.506338,-0.088227,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-14 04:44:15+00:00
Person search,2020-08-14T09:14:46+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-14 09:14:46+00:00
Person search,2020-08-14T09:17:35+00:00,51.512598,-0.084967,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-08-14 09:17:35+00:00
Person and Vehicle search,2020-08-15T01:14:57+00:00,51.516767,-0.098572,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-08-15 01:14:57+00:00
Person search,2020-08-15T01:21:18+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-08-15 01:21:18+00:00
Person search,2020-08-15T02:11:18+00:00,51.516386,-0.108965,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-08-15 02:11:18+00:00
Person and Vehicle search,2020-08-15T02:41:51+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-15 02:41:51+00:00
Person search,2020-08-15T03:13:13+00:00,,,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-15 03:13:13+00:00
Person search,2020-08-15T03:40:36+00:00,51.516386,-0.108965,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-08-15 03:40:36+00:00
Person and Vehicle search,2020-08-15T03:41:07+00:00,51.522615,-0.077253,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-15 03:41:07+00:00
Person and Vehicle search,2020-08-15T04:54:22+00:00,51.522615,-0.077253,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-15 04:54:22+00:00
Person search,2020-08-15T07:55:45+00:00,51.510004,-0.07323,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-15 07:55:45+00:00
Person search,2020-08-15T09:01:41+00:00,51.516386,-0.108965,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-08-15 09:01:41+00:00
Person and Vehicle search,2020-08-16T00:20:08+00:00,51.52331,-0.098342,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2020-08-16 00:20:08+00:00
Person search,2020-08-16T00:31:56+00:00,51.519703,-0.101649,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,True,2020-08-16 00:31:56+00:00
Person search,2020-08-16T00:37:38+00:00,51.516814,-0.08162,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-08-16 00:37:38+00:00
Person search,2020-08-16T00:40:43+00:00,51.513171,-0.077694,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-08-16 00:40:43+00:00
Person search,2020-08-16T03:55:35+00:00,51.52331,-0.098342,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-08-16 03:55:35+00:00
Person search,2020-08-16T07:14:30+00:00,51.510795,-0.077578,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,True,False,2020-08-16 07:14:30+00:00
Person search,2020-08-16T07:20:37+00:00,51.510795,-0.077578,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,True,False,2020-08-16 07:20:37+00:00
Person search,2020-08-16T07:25:27+00:00,51.510795,-0.077578,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,True,False,2020-08-16 07:25:27+00:00
Person search,2020-08-16T07:32:58+00:00,51.510795,-0.077578,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,True,False,2020-08-16 07:32:58+00:00
Person search,2020-08-16T11:36:42+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-08-16 11:36:42+00:00
Person search,2020-08-17T03:25:25+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-08-17 03:25:25+00:00
Person and Vehicle search,2020-08-17T04:44:32+00:00,51.525017,-0.035504,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-08-17 04:44:32+00:00
Person search,2020-08-17T05:51:18+00:00,51.522368,-0.10853,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-08-17 05:51:18+00:00
Person and Vehicle search,2020-08-17T06:09:24+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-08-17 06:09:24+00:00
Person and Vehicle search,2020-08-17T06:34:48+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2020-08-17 06:34:48+00:00
Person and Vehicle search,2020-08-17T06:42:22+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2020-08-17 06:42:22+00:00
Person and Vehicle search,2020-08-17T08:22:46+00:00,51.52331,-0.098342,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-17 08:22:46+00:00
Person search,2020-08-17T11:28:24+00:00,51.511794,-0.088042,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-08-17 11:28:24+00:00
Person search,2020-08-18T02:04:58+00:00,51.510671,-0.084284,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-08-18 02:04:58+00:00
Person search,2020-08-18T02:05:33+00:00,51.510671,-0.084284,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-08-18 02:05:33+00:00
Person search,2020-08-18T04:57:45+00:00,51.515331,-0.089364,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2020-08-18 04:57:45+00:00
Person and Vehicle search,2020-08-18T07:44:28+00:00,51.510014,-0.081516,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-08-18 07:44:28+00:00
Person search,2020-08-18T08:32:23+00:00,51.519017,-0.099818,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-18 08:32:23+00:00
Person search,2020-08-18T09:33:09+00:00,51.517431,-0.082458,Male,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,False,False,2020-08-18 09:33:09+00:00
Person search,2020-08-18T10:29:36+00:00,51.511923,-0.086624,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-18 10:29:36+00:00
Person search,2020-08-18T10:32:41+00:00,51.511923,-0.086624,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-08-18 10:32:41+00:00
Person search,2020-08-19T02:33:32+00:00,51.514203,-0.094628,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2020-08-19 02:33:32+00:00
Person search,2020-08-19T06:14:58+00:00,51.514461,-0.092268,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2020-08-19 06:14:58+00:00
Person search,2020-08-19T10:50:33+00:00,51.513377,-0.096363,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-08-19 10:50:33+00:00
Person and Vehicle search,2020-08-19T11:00:54+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-19 11:00:54+00:00
Person search,2020-08-19T11:21:13+00:00,51.51768,-0.078484,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-19 11:21:13+00:00
Person search,2020-08-19T11:45:17+00:00,51.51768,-0.078484,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2020-08-19 11:45:17+00:00
Person and Vehicle search,2020-08-20T02:44:53+00:00,51.509848,-0.104494,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-08-20 02:44:53+00:00
Person search,2020-08-20T05:23:36+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-20 05:23:36+00:00
Person search,2020-08-20T05:34:16+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-20 05:34:16+00:00
Person search,2020-08-20T05:39:37+00:00,51.517916,-0.075318,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-20 05:39:37+00:00
Person search,2020-08-20T08:00:05+00:00,51.513454,-0.09172,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-20 08:00:05+00:00
Person search,2020-08-21T02:26:22+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-08-21 02:26:22+00:00
Person and Vehicle search,2020-08-21T02:38:28+00:00,51.52029,-0.078591,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2020-08-21 02:38:28+00:00
Person search,2020-08-21T06:27:15+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2020-08-21 06:27:15+00:00
Person search,2020-08-21T08:25:35+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-21 08:25:35+00:00
Person search,2020-08-21T08:40:25+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-08-21 08:40:25+00:00
