Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2020-09-01T00:51:54+00:00,51.513952,-0.085833,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-09-01 00:51:54+00:00
Person search,2020-09-01T03:45:37+00:00,51.513952,-0.085833,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-09-01 03:45:37+00:00
Person search,2020-09-01T05:10:13+00:00,51.514418,-0.091823,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-09-01 05:10:13+00:00
Person search,2020-09-01T07:43:34+00:00,51.519812,-0.093933,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-09-01 07:43:34+00:00
Person search,2020-09-01T07:53:52+00:00,51.519812,-0.093933,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-09-01 07:53:52+00:00
Person search,2020-09-01T08:34:25+00:00,51.517149,-0.08776,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-09-01 08:34:25+00:00
Person search,2020-09-01T09:15:26+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-09-01 09:15:26+00:00
Person search,2020-09-01T09:57:52+00:00,51.513952,-0.085833,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-09-01 09:57:52+00:00
Person search,2020-09-02T06:15:56+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-09-02 06:15:56+00:00
Person search,2020-09-02T06:20:01+00:00,,,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-09-02 06:20:01+00:00
Person search,2020-09-02T06:26:12+00:00,51.514203,-0.094628,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-09-02 06:26:12+00:00
Person search,2020-09-02T08:16:30+00:00,51.517244,-0.080376,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-09-02 08:16:30+00:00
Person search,2020-09-02T08:53:12+00:00,51.513552,-0.101055,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-09-02 08:53:12+00:00
Person search,2020-09-03T00:29:28+00:00,51.513389,-0.080034,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-09-03 00:29:28+00:00
Person and Vehicle search,2020-09-03T01:27:45+00:00,51.512147,-0.092077,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-09-03 01:27:45+00:00
