Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person and Vehicle search,2019-12-05T03:27:38+00:00,51.510795,-0.077578,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-12-05 03:27:38+00:00
Person search,2019-12-05T04:33:46+00:00,,,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-12-05 04:33:46+00:00
Person and Vehicle search,2019-12-05T05:21:55+00:00,51.515739,-0.100632,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-05 05:21:55+00:00
Person search,2019-12-05T05:31:29+00:00,51.518262,-0.088203,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2019-12-05 05:31:29+00:00
Person search,2019-12-05T05:44:29+00:00,51.518262,-0.088203,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-12-05 05:44:29+00:00
Person search,2019-12-05T05:51:02+00:00,51.512952,-0.096814,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-12-05 05:51:02+00:00
Person search,2019-12-05T06:13:08+00:00,51.516814,-0.08162,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-12-05 06:13:08+00:00
Person search,2019-12-05T07:26:49+00:00,51.518433,-0.078856,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-05 07:26:49+00:00
Person search,2019-12-05T07:27:08+00:00,51.518433,-0.078856,Female,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-05 07:27:08+00:00
Person search,2019-12-05T08:01:18+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-12-05 08:01:18+00:00
Person search,2019-12-05T08:31:56+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-12-05 08:31:56+00:00
Person and Vehicle search,2019-12-05T09:03:22+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-12-05 09:03:22+00:00
Person search,2019-12-05T11:02:47+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-12-05 11:02:47+00:00
Person search,2019-12-05T12:27:16+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-12-05 12:27:16+00:00
Person search,2019-12-06T03:58:20+00:00,51.512598,-0.084967,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-12-06 03:58:20+00:00
Person search,2019-12-06T03:59:30+00:00,51.512598,-0.084967,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-12-06 03:59:30+00:00
Person search,2019-12-06T04:07:35+00:00,51.512598,-0.084967,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-12-06 04:07:35+00:00
Person search,2019-12-06T04:32:51+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,True,2019-12-06 04:32:51+00:00
Person search,2019-12-06T05:52:45+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-12-06 05:52:45+00:00
Person and Vehicle search,2019-12-06T07:36:10+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-12-06 07:36:10+00:00
Person search,2019-12-06T07:42:44+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2019-12-06 07:42:44+00:00
Person search,2019-12-07T02:35:15+00:00,51.523977,-0.075841,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-07 02:35:15+00:00
Person and Vehicle search,2019-12-07T02:44:55+00:00,51.517032,-0.089451,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-12-07 02:44:55+00:00
Person and Vehicle search,2019-12-07T03:03:19+00:00,51.517032,-0.089451,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-12-07 03:03:19+00:00
Person search,2019-12-07T07:31:43+00:00,51.513524,-0.090506,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-07 07:31:43+00:00
Person search,2019-12-07T07:47:16+00:00,51.513132,-0.09071,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-12-07 07:47:16+00:00
Person search,2019-12-07T09:01:33+00:00,51.51768,-0.078484,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-07 09:01:33+00:00
Person search,2019-12-07T09:04:45+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-07 09:04:45+00:00
Person search,2019-12-08T02:34:16+00:00,51.513389,-0.080034,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,False,False,2019-12-08 02:34:16+00:00
Person search,2019-12-08T06:13:07+00:00,51.522862,-0.115198,Female,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-08 06:13:07+00:00
Person search,2019-12-08T08:06:50+00:00,51.519873,-0.106038,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-08 08:06:50+00:00
Person and Vehicle search,2019-12-08T12:33:24+00:00,51.513389,-0.080034,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-08 12:33:24+00:00
Person search,2019-12-09T04:23:29+00:00,51.514151,-0.074958,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-09 04:23:29+00:00
Person search,2019-12-09T04:24:20+00:00,51.516006,-0.080573,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-09 04:24:20+00:00
Person search,2019-12-09T04:44:51+00:00,51.513865,-0.092625,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-09 04:44:51+00:00
Person search,2019-12-09T06:13:06+00:00,51.513683,-0.111974,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,True,False,2019-12-09 06:13:06+00:00
Person search,2019-12-09T06:18:25+00:00,51.522942,-0.092851,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-09 06:18:25+00:00
Person and Vehicle search,2019-12-09T09:15:36+00:00,51.508066,-0.08778,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-09 09:15:36+00:00
Person search,2019-12-09T09:53:26+00:00,51.516814,-0.08162,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-09 09:53:26+00:00
Person search,2019-12-09T09:55:52+00:00,51.509775,-0.085014,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-09 09:55:52+00:00
Person search,2019-12-09T10:01:21+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-09 10:01:21+00:00
Person and Vehicle search,2019-12-09T12:04:42+00:00,51.515075,-0.077513,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-12-09 12:04:42+00:00
Person and Vehicle search,2019-12-10T02:04:32+00:00,51.512598,-0.084967,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-12-10 02:04:32+00:00
Person search,2019-12-10T03:38:26+00:00,51.512598,-0.084967,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-12-10 03:38:26+00:00
Person and Vehicle search,2019-12-10T04:04:21+00:00,51.518709,-0.101345,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-12-10 04:04:21+00:00
Person search,2019-12-10T04:08:04+00:00,51.512598,-0.084967,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,True,2019-12-10 04:08:04+00:00
Person search,2019-12-10T04:12:05+00:00,51.518433,-0.078856,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-10 04:12:05+00:00
Person search,2019-12-10T04:19:22+00:00,51.517431,-0.082458,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-10 04:19:22+00:00
Person search,2019-12-10T04:27:26+00:00,51.517431,-0.082458,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-10 04:27:26+00:00
Person search,2019-12-10T05:28:52+00:00,51.512598,-0.084967,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-12-10 05:28:52+00:00
Person search,2019-12-10T10:20:22+00:00,51.516006,-0.080573,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2019-12-10 10:20:22+00:00
Person and Vehicle search,2019-12-10T11:49:03+00:00,51.513051,-0.104001,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-12-10 11:49:03+00:00
Person search,2019-12-11T03:05:49+00:00,51.513199,-0.087118,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-12-11 03:05:49+00:00
Person search,2019-12-11T03:15:56+00:00,51.516571,-0.108164,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-11 03:15:56+00:00
Person search,2019-12-11T03:53:22+00:00,51.513199,-0.087118,Male,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-12-11 03:53:22+00:00
Person search,2019-12-11T04:08:39+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-11 04:08:39+00:00
Person search,2019-12-11T05:27:20+00:00,51.518046,-0.077777,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-11 05:27:20+00:00
Person search,2019-12-11T05:28:22+00:00,51.518046,-0.077777,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-11 05:28:22+00:00
Person search,2019-12-11T07:32:03+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-11 07:32:03+00:00
Person search,2019-12-12T01:40:31+00:00,51.510795,-0.077578,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-12-12 01:40:31+00:00
Person and Vehicle search,2019-12-12T05:25:28+00:00,51.513952,-0.085833,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-12 05:25:28+00:00
Person and Vehicle search,2019-12-12T10:37:12+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-12-12 10:37:12+00:00
Person search,2019-12-13T03:58:02+00:00,51.511118,-0.090203,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-13 03:58:02+00:00
Person search,2019-12-13T05:30:45+00:00,51.514276,-0.087549,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-12-13 05:30:45+00:00
Person search,2019-12-13T05:36:31+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-13 05:36:31+00:00
Person search,2019-12-13T05:38:17+00:00,51.518511,-0.08531,Male,25-34,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,A no further action disposal,False,False,2019-12-13 05:38:17+00:00
Person search,2019-12-13T06:54:44+00:00,51.518262,-0.088203,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-13 06:54:44+00:00
Person and Vehicle search,2019-12-13T07:03:31+00:00,51.518262,-0.088203,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-12-13 07:03:31+00:00
Person and Vehicle search,2019-12-13T07:46:42+00:00,51.517058,-0.083296,Male,18-24,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,A no further action disposal,False,False,2019-12-13 07:46:42+00:00
Person search,2019-12-13T08:14:32+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-12-13 08:14:32+00:00
Person and Vehicle search,2019-12-13T09:48:41+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-12-13 09:48:41+00:00
Person and Vehicle search,2019-12-13T11:05:00+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-13 11:05:00+00:00
Person search,2019-12-13T11:08:33+00:00,51.513171,-0.077694,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-13 11:08:33+00:00
Person and Vehicle search,2019-12-13T12:24:12+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-13 12:24:12+00:00
Person and Vehicle search,2019-12-13T12:54:50+00:00,51.508066,-0.08778,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-13 12:54:50+00:00
Person search,2019-12-14T01:33:52+00:00,51.513952,-0.085833,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-14 01:33:52+00:00
Person search,2019-12-14T02:29:15+00:00,51.514151,-0.074958,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-12-14 02:29:15+00:00
Person search,2019-12-14T03:29:01+00:00,51.512352,-0.083695,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-12-14 03:29:01+00:00
Person search,2019-12-14T04:24:37+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-12-14 04:24:37+00:00
Person and Vehicle search,2019-12-14T04:33:30+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-14 04:33:30+00:00
Person and Vehicle search,2019-12-14T05:21:24+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-12-14 05:21:24+00:00
Person search,2019-12-14T09:22:09+00:00,51.515504,-0.07627,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-14 09:22:09+00:00
Person search,2019-12-14T11:45:41+00:00,51.517058,-0.083296,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-14 11:45:41+00:00
Person and Vehicle search,2019-12-15T04:25:49+00:00,51.517058,-0.083296,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2019-12-15 04:25:49+00:00
Person search,2019-12-15T04:59:21+00:00,51.511794,-0.088042,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-15 04:59:21+00:00
Person search,2019-12-15T05:20:38+00:00,51.510651,-0.080322,Male,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-12-15 05:20:38+00:00
Person search,2019-12-15T07:37:55+00:00,51.516814,-0.08162,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,A no further action disposal,False,False,2019-12-15 07:37:55+00:00
Person search,2019-12-15T07:39:26+00:00,51.52051,-0.08158,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-12-15 07:39:26+00:00
Person search,2019-12-15T12:35:19+00:00,51.514887,-0.109647,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-12-15 12:35:19+00:00
Person search,2019-12-16T01:34:12+00:00,51.518709,-0.101345,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-12-16 01:34:12+00:00
Person search,2019-12-16T02:07:57+00:00,51.513258,-0.08909,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-12-16 02:07:57+00:00
Person search,2019-12-16T02:35:24+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-16 02:35:24+00:00
Person search,2019-12-16T02:38:46+00:00,51.508066,-0.08778,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-16 02:38:46+00:00
Person search,2019-12-16T02:55:44+00:00,51.512526,-0.098777,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,False,False,2019-12-16 02:55:44+00:00
Person search,2019-12-16T03:19:56+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-16 03:19:56+00:00
Person search,2019-12-16T03:55:32+00:00,51.508066,-0.08778,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-16 03:55:32+00:00
Person search,2019-12-16T04:21:29+00:00,51.533305,-0.096441,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False,2019-12-16 04:21:29+00:00
Person and Vehicle search,2019-12-16T05:23:17+00:00,51.520846,-0.100593,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-12-16 05:23:17+00:00
Person search,2019-12-16T06:52:57+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-12-16 06:52:57+00:00
Person search,2019-12-16T08:43:04+00:00,51.516351,-0.082965,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,False,False,2019-12-16 08:43:04+00:00
Person search,2019-12-16T08:46:16+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-16 08:46:16+00:00
Person search,2019-12-16T09:12:26+00:00,51.517576,-0.079786,Female,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-16 09:12:26+00:00
Person search,2019-12-17T01:55:56+00:00,51.51104,-0.113726,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-12-17 01:55:56+00:00
Person search,2019-12-17T03:08:20+00:00,51.516814,-0.08162,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-17 03:08:20+00:00
Person search,2019-12-17T03:49:40+00:00,51.508066,-0.08778,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-17 03:49:40+00:00
Person search,2019-12-17T04:33:45+00:00,51.515033,-0.07825,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-17 04:33:45+00:00
Person search,2019-12-17T04:35:12+00:00,51.515033,-0.07825,Male,18-24,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,A no further action disposal,False,False,2019-12-17 04:35:12+00:00
Person search,2019-12-17T04:40:41+00:00,51.516508,-0.079398,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-12-17 04:40:41+00:00
Person search,2019-12-17T04:49:08+00:00,51.516508,-0.079398,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-12-17 04:49:08+00:00
Person search,2019-12-17T07:25:03+00:00,51.517588,-0.076686,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-12-17 07:25:03+00:00
Person search,2019-12-17T08:38:39+00:00,51.518709,-0.101345,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-12-17 08:38:39+00:00
Person and Vehicle search,2019-12-17T09:58:10+00:00,51.517184,-0.076747,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2019-12-17 09:58:10+00:00
Person search,2019-12-18T03:07:48+00:00,51.511208,-0.074793,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-18 03:07:48+00:00
Person and Vehicle search,2019-12-18T07:12:50+00:00,51.525017,-0.035504,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-12-18 07:12:50+00:00
Person search,2019-12-18T07:36:09+00:00,51.512598,-0.084967,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-12-18 07:36:09+00:00
Person and Vehicle search,2019-12-18T08:06:25+00:00,51.525017,-0.035504,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-12-18 08:06:25+00:00
Person and Vehicle search,2019-12-18T09:11:32+00:00,51.512545,-0.096643,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-12-18 09:11:32+00:00
Person search,2019-12-18T09:34:36+00:00,51.512952,-0.096814,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2019-12-18 09:34:36+00:00
Person search,2019-12-18T09:34:54+00:00,51.512952,-0.096814,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-12-18 09:34:54+00:00
Person search,2019-12-18T09:55:53+00:00,51.512147,-0.092077,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-12-18 09:55:53+00:00
Person and Vehicle search,2019-12-18T10:00:47+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-12-18 10:00:47+00:00
