Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2019-10-03T01:31:12+00:00,51.51118,-0.073065,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-10-03 01:31:12+00:00
Person and Vehicle search,2019-10-03T02:40:56+00:00,51.514753,-0.082571,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-03 02:40:56+00:00
Person and Vehicle search,2019-10-03T03:39:00+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False,2019-10-03 03:39:00+00:00
Person search,2019-10-03T04:04:00+00:00,51.517431,-0.082458,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-10-03 04:04:00+00:00
Person search,2019-10-03T04:15:12+00:00,,,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-03 04:15:12+00:00
Person search,2019-10-03T04:40:10+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-10-03 04:40:10+00:00
Person search,2019-10-03T05:32:38+00:00,51.510671,-0.084284,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-03 05:32:38+00:00
Person search,2019-10-03T06:49:56+00:00,51.517032,-0.089451,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2019-10-03 06:49:56+00:00
Person and Vehicle search,2019-10-03T07:57:23+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-03 07:57:23+00:00
Person search,2019-10-03T10:35:45+00:00,51.52051,-0.08158,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-03 10:35:45+00:00
Person search,2019-10-04T00:14:08+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-10-04 00:14:08+00:00
Person search,2019-10-04T02:07:11+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-04 02:07:11+00:00
Person search,2019-10-04T03:29:37+00:00,51.51962,-0.088766,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-04 03:29:37+00:00
Person search,2019-10-04T05:29:04+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-04 05:29:04+00:00
Person search,2019-10-04T06:50:08+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-10-04 06:50:08+00:00
Person and Vehicle search,2019-10-04T07:38:44+00:00,51.519312,-0.103597,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-04 07:38:44+00:00
Person and Vehicle search,2019-10-04T09:29:05+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-04 09:29:05+00:00
Person and Vehicle search,2019-10-04T09:39:44+00:00,51.516966,-0.1059,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-04 09:39:44+00:00
Person search,2019-10-04T10:12:17+00:00,51.516966,-0.1059,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-04 10:12:17+00:00
Person search,2019-10-05T00:41:55+00:00,51.514804,-0.080782,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-05 00:41:55+00:00
Person search,2019-10-05T01:05:04+00:00,51.516814,-0.08162,,18-24,,,,,,2019-10-05 01:05:04+00:00
Person search,2019-10-05T01:50:42+00:00,51.517244,-0.080376,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-05 01:50:42+00:00
Person search,2019-10-05T02:34:36+00:00,51.517244,-0.080376,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-05 02:34:36+00:00
Person search,2019-10-05T02:55:06+00:00,51.514804,-0.080782,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-05 02:55:06+00:00
Person and Vehicle search,2019-10-05T03:34:45+00:00,51.527164,-0.080478,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-05 03:34:45+00:00
Person and Vehicle search,2019-10-05T03:58:48+00:00,51.51265,-0.101452,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-05 03:58:48+00:00
Person search,2019-10-05T04:18:58+00:00,51.518864,-0.097562,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-05 04:18:58+00:00
Person search,2019-10-05T04:28:36+00:00,51.521391,-0.095381,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-05 04:28:36+00:00
Person search,2019-10-05T04:35:14+00:00,51.513377,-0.096363,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-05 04:35:14+00:00
Person search,2019-10-05T07:35:08+00:00,51.518189,-0.082628,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-05 07:35:08+00:00
Person search,2019-10-05T07:46:16+00:00,51.517431,-0.082458,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-05 07:46:16+00:00
Person search,2019-10-05T07:53:53+00:00,51.51768,-0.078484,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-05 07:53:53+00:00
Person search,2019-10-05T07:56:11+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-05 07:56:11+00:00
Person search,2019-10-06T00:22:10+00:00,51.513194,-0.092321,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-10-06 00:22:10+00:00
Person search,2019-10-06T00:28:53+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-10-06 00:28:53+00:00
Person search,2019-10-06T01:29:02+00:00,51.517576,-0.079786,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-06 01:29:02+00:00
Person search,2019-10-06T02:53:11+00:00,51.512462,-0.076095,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-06 02:53:11+00:00
Person search,2019-10-06T02:57:14+00:00,51.512598,-0.084967,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-06 02:57:14+00:00
Person search,2019-10-06T03:06:52+00:00,51.512462,-0.076095,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-06 03:06:52+00:00
Person search,2019-10-06T03:23:00+00:00,51.517576,-0.079786,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-06 03:23:00+00:00
Person search,2019-10-06T03:26:23+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-06 03:26:23+00:00
Person search,2019-10-06T03:57:34+00:00,51.518709,-0.101345,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-06 03:57:34+00:00
Person search,2019-10-06T04:06:55+00:00,51.518709,-0.101345,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-06 04:06:55+00:00
Person search,2019-10-06T04:12:41+00:00,51.518709,-0.101345,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-06 04:12:41+00:00
Person search,2019-10-06T04:37:11+00:00,51.512462,-0.076095,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-06 04:37:11+00:00
Person and Vehicle search,2019-10-06T05:44:08+00:00,51.518709,-0.101345,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-06 05:44:08+00:00
Person search,2019-10-06T06:26:12+00:00,51.513447,-0.093493,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-10-06 06:26:12+00:00
Person search,2019-10-06T11:11:11+00:00,51.513194,-0.092321,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-10-06 11:11:11+00:00
Person search,2019-10-06T11:27:01+00:00,51.513194,-0.092321,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,True,False,2019-10-06 11:27:01+00:00
Person search,2019-10-06T11:45:05+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-06 11:45:05+00:00
Person search,2019-10-06T11:54:48+00:00,51.513194,-0.092321,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-10-06 11:54:48+00:00
Person search,2019-10-07T00:53:35+00:00,51.516966,-0.1059,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-07 00:53:35+00:00
Person search,2019-10-07T01:26:34+00:00,51.52029,-0.078591,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False,2019-10-07 01:26:34+00:00
Person search,2019-10-07T01:36:44+00:00,,,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-07 01:36:44+00:00
Person search,2019-10-07T05:16:38+00:00,51.518654,-0.103494,Male,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-07 05:16:38+00:00
Person search,2019-10-07T07:39:32+00:00,51.51265,-0.101452,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-07 07:39:32+00:00
Person search,2019-10-07T11:33:23+00:00,,,Male,,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2019-10-07 11:33:23+00:00
Person search,2019-10-09T08:08:46+00:00,51.512598,-0.084967,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-09 08:08:46+00:00
Person search,2019-10-09T08:19:56+00:00,51.513581,-0.108418,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,False,False,2019-10-09 08:19:56+00:00
Person search,2019-10-09T08:37:27+00:00,51.515033,-0.07825,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-09 08:37:27+00:00
Person search,2019-10-09T08:46:44+00:00,51.515033,-0.07825,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-09 08:46:44+00:00
Person search,2019-10-10T02:36:19+00:00,51.516934,-0.073543,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-10-10 02:36:19+00:00
Person search,2019-10-10T05:49:11+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-10-10 05:49:11+00:00
Person search,2019-10-10T08:13:44+00:00,51.511745,-0.092267,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-10 08:13:44+00:00
Person and Vehicle search,2019-10-11T02:20:21+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-11 02:20:21+00:00
Person search,2019-10-11T04:14:50+00:00,51.515031,-0.100748,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),,Arrest,True,False,2019-10-11 04:14:50+00:00
Person and Vehicle search,2019-10-11T08:08:02+00:00,51.517032,-0.089451,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-10-11 08:08:02+00:00
Person search,2019-10-12T01:13:55+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-12 01:13:55+00:00
Person search,2019-10-12T01:55:59+00:00,51.51265,-0.101452,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-10-12 01:55:59+00:00
Person search,2019-10-12T02:37:16+00:00,51.516966,-0.100884,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-10-12 02:37:16+00:00
Person search,2019-10-12T04:01:41+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-12 04:01:41+00:00
Person search,2019-10-12T04:40:34+00:00,51.51265,-0.101452,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-12 04:40:34+00:00
Person and Vehicle search,2019-10-12T05:27:25+00:00,51.517058,-0.083296,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-12 05:27:25+00:00
Person and Vehicle search,2019-10-12T05:46:59+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-10-12 05:46:59+00:00
Person search,2019-10-12T05:57:54+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-12 05:57:54+00:00
Person and Vehicle search,2019-10-12T07:32:48+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-12 07:32:48+00:00
Person and Vehicle search,2019-10-12T08:01:23+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-12 08:01:23+00:00
Person search,2019-10-12T10:33:06+00:00,51.510868,-0.0969,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-10-12 10:33:06+00:00
Person and Vehicle search,2019-10-13T00:53:02+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-13 00:53:02+00:00
Person search,2019-10-13T01:26:16+00:00,51.517196,-0.085149,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-13 01:26:16+00:00
Person and Vehicle search,2019-10-13T03:13:58+00:00,51.527507,-0.077825,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,A no further action disposal,False,False,2019-10-13 03:13:58+00:00
Person search,2019-10-13T03:24:29+00:00,51.525268,-0.088804,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-13 03:24:29+00:00
Person search,2019-10-13T03:46:27+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-13 03:46:27+00:00
Person search,2019-10-13T03:56:47+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-13 03:56:47+00:00
Person and Vehicle search,2019-10-13T04:33:42+00:00,51.5169,-0.084095,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-13 04:33:42+00:00
Person search,2019-10-13T05:54:25+00:00,51.513928,-0.108231,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-13 05:54:25+00:00
Person search,2019-10-13T06:31:13+00:00,51.52737,-0.072209,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-13 06:31:13+00:00
Person search,2019-10-14T02:37:30+00:00,51.513114,-0.086272,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-10-14 02:37:30+00:00
Person search,2019-10-14T02:38:48+00:00,51.513114,-0.086272,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-10-14 02:38:48+00:00
Person search,2019-10-14T06:53:55+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,A no further action disposal,False,False,2019-10-14 06:53:55+00:00
Person and Vehicle search,2019-10-15T01:36:03+00:00,51.515504,-0.07627,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-15 01:36:03+00:00
Person search,2019-10-15T01:36:06+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-15 01:36:06+00:00
Person and Vehicle search,2019-10-15T01:37:30+00:00,51.515504,-0.07627,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-15 01:37:30+00:00
Person search,2019-10-15T02:17:35+00:00,51.517231,-0.079613,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-10-15 02:17:35+00:00
Person search,2019-10-15T02:24:37+00:00,,,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-10-15 02:24:37+00:00
Person search,2019-10-15T02:39:05+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-15 02:39:05+00:00
Person and Vehicle search,2019-10-15T04:46:20+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-10-15 04:46:20+00:00
Person search,2019-10-15T09:33:52+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-15 09:33:52+00:00
Person search,2019-10-16T04:52:08+00:00,51.51935,-0.099848,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-10-16 04:52:08+00:00
Person and Vehicle search,2019-10-16T05:03:53+00:00,51.517431,-0.082458,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False,2019-10-16 05:03:53+00:00
Person search,2019-10-16T05:33:10+00:00,51.51935,-0.099848,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,A no further action disposal,False,False,2019-10-16 05:33:10+00:00
Person search,2019-10-16T08:43:03+00:00,51.518619,-0.088621,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-16 08:43:03+00:00
Person and Vehicle search,2019-10-16T09:02:02+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,A no further action disposal,True,False,2019-10-16 09:02:02+00:00
Person and Vehicle search,2019-10-16T09:10:42+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,A no further action disposal,True,False,2019-10-16 09:10:42+00:00
Person search,2019-10-17T02:11:15+00:00,51.513132,-0.09071,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-17 02:11:15+00:00
Person search,2019-10-17T02:47:18+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-17 02:47:18+00:00
Person search,2019-10-17T03:08:42+00:00,51.513132,-0.09071,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-10-17 03:08:42+00:00
Person search,2019-10-17T03:23:23+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-17 03:23:23+00:00
Person search,2019-10-17T03:30:03+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-17 03:30:03+00:00
Person search,2019-10-17T09:11:21+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-10-17 09:11:21+00:00
Person search,2019-10-18T00:17:24+00:00,51.515523,-0.077451,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-18 00:17:24+00:00
Person search,2019-10-18T00:39:22+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2019-10-18 00:39:22+00:00
Person and Vehicle search,2019-10-18T02:03:53+00:00,51.514933,-0.074896,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-18 02:03:53+00:00
Person and Vehicle search,2019-10-18T02:31:27+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-18 02:31:27+00:00
Person search,2019-10-18T02:33:06+00:00,51.512462,-0.076095,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-18 02:33:06+00:00
Person search,2019-10-18T02:36:40+00:00,51.514933,-0.074896,Male,18-24,Misuse of Drugs Act 1971 (section 23),Offensive weapons,A no further action disposal,False,False,2019-10-18 02:36:40+00:00
Person and Vehicle search,2019-10-18T02:45:27+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-18 02:45:27+00:00
Person and Vehicle search,2019-10-18T03:01:14+00:00,51.518494,-0.111962,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-18 03:01:14+00:00
Person search,2019-10-18T03:18:10+00:00,51.521031,-0.095367,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False,2019-10-18 03:18:10+00:00
Person and Vehicle search,2019-10-18T03:21:50+00:00,51.515739,-0.100632,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-18 03:21:50+00:00
Person search,2019-10-18T03:28:03+00:00,51.515523,-0.077451,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-18 03:28:03+00:00
Person and Vehicle search,2019-10-18T03:48:00+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-18 03:48:00+00:00
Person search,2019-10-18T04:19:31+00:00,51.513683,-0.111974,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-18 04:19:31+00:00
Person search,2019-10-18T04:39:31+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-10-18 04:39:31+00:00
Person search,2019-10-18T04:45:39+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-10-18 04:45:39+00:00
Person search,2019-10-18T04:52:28+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-10-18 04:52:28+00:00
Person and Vehicle search,2019-10-18T07:12:42+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-18 07:12:42+00:00
Person search,2019-10-18T07:52:46+00:00,51.51768,-0.078484,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,False,False,2019-10-18 07:52:46+00:00
Person and Vehicle search,2019-10-19T00:59:22+00:00,51.520846,-0.100593,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2019-10-19 00:59:22+00:00
Person search,2019-10-19T02:32:04+00:00,51.511745,-0.092267,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-10-19 02:32:04+00:00
Person search,2019-10-19T04:37:37+00:00,51.512652,-0.092719,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-10-19 04:37:37+00:00
Person search,2019-10-19T05:33:49+00:00,51.517836,-0.110735,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-10-19 05:33:49+00:00
Person search,2019-10-19T07:07:25+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-10-19 07:07:25+00:00
Person and Vehicle search,2019-10-19T07:15:15+00:00,51.517032,-0.089451,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-10-19 07:15:15+00:00
Person search,2019-10-19T07:24:48+00:00,51.517431,-0.082458,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-10-19 07:24:48+00:00
Person search,2019-10-19T07:37:33+00:00,51.517431,-0.082458,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-10-19 07:37:33+00:00
