Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2022-03-01T05:02:30+00:00,51.510014,-0.081516,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-03-01 05:02:30+00:00
Person search,2022-03-01T06:43:58+00:00,51.512652,-0.092719,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-01 06:43:58+00:00
Person search,2022-03-02T02:54:11+00:00,51.517058,-0.083296,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-03-02 02:54:11+00:00
Person search,2022-03-02T05:53:53+00:00,51.512678,-0.079444,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-02 05:53:53+00:00
Person search,2022-03-02T09:26:51+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-02 09:26:51+00:00
Person and Vehicle search,2022-03-02T09:37:08+00:00,51.516386,-0.108965,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-02 09:37:08+00:00
Person search,2022-03-02T12:49:38+00:00,51.516814,-0.08162,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-03-02 12:49:38+00:00
Person search,2022-03-03T01:03:44+00:00,51.51768,-0.078484,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-03-03 01:03:44+00:00
Person search,2022-03-03T01:21:53+00:00,51.516814,-0.08162,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-03-03 01:21:53+00:00
Person and Vehicle search,2022-03-03T01:41:01+00:00,51.522233,-0.107382,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-03 01:41:01+00:00
Person and Vehicle search,2022-03-03T02:25:22+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-03 02:25:22+00:00
Person and Vehicle search,2022-03-03T04:20:13+00:00,51.521463,-0.107054,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-03 04:20:13+00:00
Person search,2022-03-03T04:40:50+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-03-03 04:40:50+00:00
Person and Vehicle search,2022-03-03T04:43:29+00:00,51.516347,-0.104887,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-03 04:43:29+00:00
Person search,2022-03-03T10:55:45+00:00,51.51768,-0.078484,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-03-03 10:55:45+00:00
Person search,2022-03-03T11:57:06+00:00,51.517032,-0.089451,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-03-03 11:57:06+00:00
Person and Vehicle search,2022-03-04T02:29:15+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-03-04 02:29:15+00:00
Person search,2022-03-04T02:38:51+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-03-04 02:38:51+00:00
Person search,2022-03-04T03:04:23+00:00,51.517576,-0.079786,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-03-04 03:04:23+00:00
Person and Vehicle search,2022-03-04T04:06:32+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-03-04 04:06:32+00:00
Person search,2022-03-04T04:27:09+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-03-04 04:27:09+00:00
Person search,2022-03-04T06:41:08+00:00,51.512598,-0.084967,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-03-04 06:41:08+00:00
Person search,2022-03-04T07:24:46+00:00,51.512598,-0.084967,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-03-04 07:24:46+00:00
Person and Vehicle search,2022-03-04T07:27:41+00:00,51.509757,-0.083386,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-03-04 07:27:41+00:00
Person search,2022-03-04T07:50:07+00:00,51.511625,-0.081549,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-03-04 07:50:07+00:00
