Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2022-09-04T03:03:52+00:00,51.516869,-0.081113,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-04 03:03:52+00:00
Person search,2022-09-04T04:16:08+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-09-04 04:16:08+00:00
Person search,2022-09-05T13:01:39+00:00,51.516869,-0.081113,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-09-05 13:01:39+00:00
Person search,2022-09-05T20:21:23+00:00,51.518692,-0.081512,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2022-09-05 20:21:23+00:00
Person search,2022-09-05T20:45:12+00:00,51.518692,-0.081512,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2022-09-05 20:45:12+00:00
Person search,2022-09-05T22:11:42+00:00,51.512636,-0.100588,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,A no further action disposal,False,False,2022-09-05 22:11:42+00:00
Person search,2022-09-05T22:38:25+00:00,51.512636,-0.100588,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,A no further action disposal,False,False,2022-09-05 22:38:25+00:00
Person and Vehicle search,2022-09-06T19:28:07+00:00,51.519379,-0.102729,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-06 19:28:07+00:00
Person search,2022-09-07T09:47:30+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-09-07 09:47:30+00:00
Person search,2022-09-07T18:37:23+00:00,51.515062,-0.097144,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-07 18:37:23+00:00
Person and Vehicle search,2022-09-07T23:39:28+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-09-07 23:39:28+00:00
Person search,2022-09-08T10:37:52+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-08 10:37:52+00:00
Person search,2022-09-08T11:03:24+00:00,51.513647,-0.07433,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-08 11:03:24+00:00
Person search,2022-09-08T13:01:13+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-09-08 13:01:13+00:00
Person search,2022-09-08T17:54:02+00:00,51.512105,-0.085089,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2022-09-08 17:54:02+00:00
Person search,2022-09-08T18:17:07+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-08 18:17:07+00:00
Person search,2022-09-08T18:44:03+00:00,51.512588,-0.08491,Male,,Police and Criminal Evidence Act 1984 (section 1),,Arrest,True,False,2022-09-08 18:44:03+00:00
Person search,2022-09-09T04:26:04+00:00,51.517296,-0.081902,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-09 04:26:04+00:00
Person and Vehicle search,2022-09-09T05:08:17+00:00,51.515225,-0.069709,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-09-09 05:08:17+00:00
Person search,2022-09-09T05:18:36+00:00,51.513813,-0.073531,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-09 05:18:36+00:00
Person search,2022-09-09T05:23:48+00:00,51.513813,-0.073531,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-09 05:23:48+00:00
Person and Vehicle search,2022-09-09T05:41:12+00:00,51.515225,-0.069709,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-09 05:41:12+00:00
Person search,2022-09-09T09:01:13+00:00,51.512549,-0.095764,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-09 09:01:13+00:00
Person search,2022-09-09T10:12:27+00:00,51.518948,-0.090553,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-09-09 10:12:27+00:00
Person search,2022-09-09T11:04:00+00:00,51.514448,-0.100888,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2022-09-09 11:04:00+00:00
Person search,2022-09-09T14:34:43+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-09 14:34:43+00:00
Person search,2022-09-09T15:59:09+00:00,51.517007,-0.086815,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-09-09 15:59:09+00:00
Person search,2022-09-09T17:20:03+00:00,51.51477,-0.101292,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-09-09 17:20:03+00:00
Person search,2022-09-10T00:51:28+00:00,51.511896,-0.09154,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-09-10 00:51:28+00:00
Person and Vehicle search,2022-09-10T01:29:19+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-10 01:29:19+00:00
Person search,2022-09-10T06:04:29+00:00,51.51477,-0.101292,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-09-10 06:04:29+00:00
Person search,2022-09-10T08:17:27+00:00,51.517102,-0.088785,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-10 08:17:27+00:00
Person search,2022-09-10T13:05:51+00:00,51.517461,-0.089808,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-10 13:05:51+00:00
Person search,2022-09-10T13:14:14+00:00,51.512105,-0.085089,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-10 13:14:14+00:00
Person search,2022-09-10T14:00:44+00:00,51.512624,-0.087157,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-09-10 14:00:44+00:00
Person search,2022-09-10T17:15:01+00:00,51.510725,-0.084844,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-09-10 17:15:01+00:00
Person and Vehicle search,2022-09-11T00:17:29+00:00,51.511794,-0.101906,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-09-11 00:17:29+00:00
Person search,2022-09-11T06:15:15+00:00,51.511794,-0.101906,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,A no further action disposal,False,False,2022-09-11 06:15:15+00:00
Person and Vehicle search,2022-09-11T13:05:16+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-09-11 13:05:16+00:00
Person search,2022-09-11T16:36:06+00:00,51.513736,-0.095224,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-09-11 16:36:06+00:00
Person search,2022-09-12T00:38:47+00:00,51.513712,-0.104276,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-12 00:38:47+00:00
Person search,2022-09-12T02:21:44+00:00,51.512717,-0.102847,Male,25-34,Firearms Act 1968 (section 47),Firearms,A no further action disposal,False,False,2022-09-12 02:21:44+00:00
Person search,2022-09-12T02:32:09+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-09-12 02:32:09+00:00
Person search,2022-09-12T13:18:48+00:00,,,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-09-12 13:18:48+00:00
Person search,2022-09-12T16:31:50+00:00,51.517007,-0.086815,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-09-12 16:31:50+00:00
Person and Vehicle search,2022-09-13T00:00:44+00:00,51.510084,-0.073717,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-13 00:00:44+00:00
Person search,2022-09-13T03:23:36+00:00,51.510084,-0.073717,Male,18-24,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,A no further action disposal,False,False,2022-09-13 03:23:36+00:00
Person search,2022-09-13T05:36:01+00:00,51.510084,-0.073717,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-13 05:36:01+00:00
Person search,2022-09-13T05:44:32+00:00,51.510084,-0.073717,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-13 05:44:32+00:00
Person search,2022-09-13T06:07:56+00:00,51.517332,-0.098519,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-13 06:07:56+00:00
Person and Vehicle search,2022-09-13T15:01:52+00:00,51.513813,-0.073531,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-13 15:01:52+00:00
Person and Vehicle search,2022-09-14T04:45:23+00:00,51.515387,-0.097245,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2022-09-14 04:45:23+00:00
Person search,2022-09-15T15:31:41+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-09-15 15:31:41+00:00
Person search,2022-09-15T16:12:24+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-09-15 16:12:24+00:00
Person search,2022-09-15T20:32:48+00:00,51.511794,-0.101906,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False,2022-09-15 20:32:48+00:00
Person search,2022-09-15T20:53:30+00:00,51.500963,-0.127931,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-15 20:53:30+00:00
Person search,2022-09-16T03:00:52+00:00,51.516869,-0.081113,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-16 03:00:52+00:00
Person search,2022-09-16T03:49:07+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-09-16 03:49:07+00:00
Person search,2022-09-16T14:49:18+00:00,,,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-16 14:49:18+00:00
Person search,2022-09-16T18:55:10+00:00,51.516869,-0.081113,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-09-16 18:55:10+00:00
Person and Vehicle search,2022-09-16T23:12:39+00:00,51.511794,-0.101906,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-16 23:12:39+00:00
Person search,2022-09-16T23:37:21+00:00,51.526632,-0.085907,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-16 23:37:21+00:00
Person search,2022-09-17T00:03:57+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-09-17 00:03:57+00:00
Person search,2022-09-17T05:21:40+00:00,51.515178,-0.076716,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-17 05:21:40+00:00
Person and Vehicle search,2022-09-17T05:31:08+00:00,51.505208,-0.089485,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-17 05:31:08+00:00
Person search,2022-09-17T05:43:11+00:00,51.505208,-0.089485,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-17 05:43:11+00:00
Person search,2022-09-17T05:53:28+00:00,51.505208,-0.089485,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-17 05:53:28+00:00
Person search,2022-09-17T06:09:47+00:00,51.527361,-0.078339,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-17 06:09:47+00:00
Person search,2022-09-17T06:20:10+00:00,51.505208,-0.089485,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-17 06:20:10+00:00
Person search,2022-09-17T20:08:11+00:00,51.505208,-0.089485,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-17 20:08:11+00:00
Person search,2022-09-17T21:16:33+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-09-17 21:16:33+00:00
Person search,2022-09-17T21:41:24+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-17 21:41:24+00:00
Person search,2022-09-18T01:31:45+00:00,51.516869,-0.081113,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-09-18 01:31:45+00:00
Person search,2022-09-18T05:49:51+00:00,51.516271,-0.092971,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-18 05:49:51+00:00
Person and Vehicle search,2022-09-19T02:59:18+00:00,51.514814,-0.080291,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-19 02:59:18+00:00
Person and Vehicle search,2022-09-19T04:51:51+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-19 04:51:51+00:00
Person search,2022-09-19T21:03:56+00:00,51.516869,-0.081113,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-09-19 21:03:56+00:00
Person search,2022-09-20T03:14:15+00:00,51.517296,-0.081902,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-09-20 03:14:15+00:00
Person search,2022-09-20T12:01:41+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-09-20 12:01:41+00:00
Person search,2022-09-20T17:22:13+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2022-09-20 17:22:13+00:00
Person search,2022-09-20T17:22:40+00:00,51.515971,-0.075674,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-09-20 17:22:40+00:00
Person and Vehicle search,2022-09-20T18:12:48+00:00,51.516271,-0.092971,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-09-20 18:12:48+00:00
Person and Vehicle search,2022-09-20T18:48:52+00:00,51.516271,-0.092971,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-09-20 18:48:52+00:00
Person and Vehicle search,2022-09-20T19:54:54+00:00,51.517461,-0.089808,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-09-20 19:54:54+00:00
Person search,2022-09-21T00:04:07+00:00,51.517461,-0.089808,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-09-21 00:04:07+00:00
Person search,2022-09-21T01:21:37+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-09-21 01:21:37+00:00
Person search,2022-09-21T01:27:34+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-21 01:27:34+00:00
Person search,2022-09-21T01:38:50+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-21 01:38:50+00:00
Person search,2022-09-21T01:46:57+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-21 01:46:57+00:00
Person search,2022-09-21T02:23:36+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-21 02:23:36+00:00
Person search,2022-09-21T02:26:59+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-21 02:26:59+00:00
Person and Vehicle search,2022-09-21T12:02:26+00:00,51.511794,-0.101906,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-21 12:02:26+00:00
Person search,2022-09-21T13:29:38+00:00,51.519676,-0.129614,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-21 13:29:38+00:00
Person search,2022-09-21T14:58:50+00:00,51.519676,-0.129614,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False,2022-09-21 14:58:50+00:00
Person and Vehicle search,2022-09-21T17:48:10+00:00,51.513631,-0.086019,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-21 17:48:10+00:00
Person search,2022-09-22T03:57:34+00:00,51.516869,-0.081113,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-09-22 03:57:34+00:00
Person search,2022-09-22T04:14:47+00:00,51.512066,-0.074483,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-09-22 04:14:47+00:00
Person search,2022-09-22T05:27:12+00:00,,,Male,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-09-22 05:27:12+00:00
Person search,2022-09-22T13:05:16+00:00,51.513631,-0.086019,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-09-22 13:05:16+00:00
Person search,2022-09-22T17:07:15+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2022-09-22 17:07:15+00:00
Person and Vehicle search,2022-09-22T17:49:17+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-22 17:49:17+00:00
Person search,2022-09-22T18:17:03+00:00,51.512624,-0.087157,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-22 18:17:03+00:00
Person search,2022-09-23T17:14:32+00:00,51.580975,-0.211981,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-23 17:14:32+00:00
Person and Vehicle search,2022-09-23T17:59:28+00:00,51.511896,-0.09154,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2022-09-23 17:59:28+00:00
Person search,2022-09-23T18:25:59+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-09-23 18:25:59+00:00
Person search,2022-09-23T18:48:37+00:00,51.530945,-0.062109,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-09-23 18:48:37+00:00
Person search,2022-09-23T22:42:33+00:00,51.517656,-0.077563,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-23 22:42:33+00:00
Person search,2022-09-24T17:23:24+00:00,51.516869,-0.081113,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2022-09-24 17:23:24+00:00
Person and Vehicle search,2022-09-25T09:13:42+00:00,51.522614,-0.108721,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-09-25 09:13:42+00:00
Person and Vehicle search,2022-09-25T20:13:15+00:00,51.511794,-0.101906,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-09-25 20:13:15+00:00
Person search,2022-09-26T02:01:27+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-09-26 02:01:27+00:00
Person search,2022-09-26T10:12:43+00:00,51.481233,-0.027046,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2022-09-26 10:12:43+00:00
Person search,2022-09-26T19:41:56+00:00,51.5097,-0.084844,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-09-26 19:41:56+00:00
