Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2019-03-06T07:12:24+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-03-06 07:12:24+00:00
Person and Vehicle search,2019-03-06T08:56:36+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-03-06 08:56:36+00:00
Person search,2019-03-06T09:02:33+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2019-03-06 09:02:33+00:00
Person search,2019-03-07T01:43:13+00:00,51.508066,-0.08778,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-03-07 01:43:13+00:00
Person search,2019-03-07T01:47:29+00:00,51.508066,-0.08778,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-03-07 01:47:29+00:00
Person search,2019-03-07T04:55:45+00:00,,,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,False,False,2019-03-07 04:55:45+00:00
Person search,2019-03-07T07:51:24+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,True,2019-03-07 07:51:24+00:00
Person and Vehicle search,2019-03-08T02:50:28+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-03-08 02:50:28+00:00
Person and Vehicle search,2019-03-08T06:35:28+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-08 06:35:28+00:00
Person and Vehicle search,2019-03-09T02:46:07+00:00,51.511794,-0.088042,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-09 02:46:07+00:00
Person search,2019-03-09T04:47:20+00:00,51.519386,-0.052121,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-03-09 04:47:20+00:00
Person search,2019-03-09T04:55:17+00:00,51.517058,-0.083296,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-09 04:55:17+00:00
Person search,2019-03-09T09:28:03+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-09 09:28:03+00:00
Person search,2019-03-09T09:39:22+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-09 09:39:22+00:00
Person search,2019-03-09T09:48:42+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-09 09:48:42+00:00
Person and Vehicle search,2019-03-10T04:17:47+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-10 04:17:47+00:00
Person search,2019-03-10T10:16:25+00:00,51.515621,-0.085086,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-10 10:16:25+00:00
Person search,2019-03-10T11:52:42+00:00,,,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,False,False,2019-03-10 11:52:42+00:00
Person search,2019-03-11T06:49:43+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-11 06:49:43+00:00
Person search,2019-03-11T07:29:30+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,False,False,2019-03-11 07:29:30+00:00
Person and Vehicle search,2019-03-11T09:17:26+00:00,51.508066,-0.08778,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-11 09:17:26+00:00
Person and Vehicle search,2019-03-11T11:57:44+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-03-11 11:57:44+00:00
Person search,2019-03-12T03:32:42+00:00,,,Female,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-12 03:32:42+00:00
Person and Vehicle search,2019-03-12T03:55:47+00:00,,,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-12 03:55:47+00:00
Person search,2019-03-12T12:10:50+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-03-12 12:10:50+00:00
Person search,2019-03-12T12:22:14+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-03-12 12:22:14+00:00
Person search,2019-03-12T12:30:06+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-12 12:30:06+00:00
Person search,2019-03-13T03:30:06+00:00,51.50455,-0.087769,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-13 03:30:06+00:00
Person and Vehicle search,2019-03-13T05:13:54+00:00,51.516391,-0.095892,Male,25-34,Firearms Act 1968 (section 47),Firearms,A no further action disposal,False,False,2019-03-13 05:13:54+00:00
Person and Vehicle search,2019-03-13T07:21:02+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-13 07:21:02+00:00
Person search,2019-03-13T09:38:47+00:00,51.512598,-0.084967,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-03-13 09:38:47+00:00
Person search,2019-03-14T01:43:51+00:00,51.515504,-0.07627,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-14 01:43:51+00:00
Person search,2019-03-14T03:08:54+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-14 03:08:54+00:00
Person search,2019-03-14T04:53:20+00:00,51.512598,-0.084967,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Penalty Notice for Disorder,False,False,2019-03-14 04:53:20+00:00
Person and Vehicle search,2019-03-14T05:10:17+00:00,51.515504,-0.07627,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-03-14 05:10:17+00:00
Person search,2019-03-14T07:14:46+00:00,51.516351,-0.082965,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-03-14 07:14:46+00:00
Person search,2019-03-14T11:11:04+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-14 11:11:04+00:00
Person and Vehicle search,2019-03-15T03:12:10+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-15 03:12:10+00:00
Person and Vehicle search,2019-03-15T05:48:44+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-03-15 05:48:44+00:00
Person and Vehicle search,2019-03-15T05:55:35+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-03-15 05:55:35+00:00
Person search,2019-03-15T10:32:31+00:00,51.509313,-0.07385,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-03-15 10:32:31+00:00
Person search,2019-03-15T11:29:18+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-03-15 11:29:18+00:00
Person search,2019-03-15T11:50:29+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2019-03-15 11:50:29+00:00
Person search,2019-03-15T11:51:49+00:00,51.516934,-0.073543,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-15 11:51:49+00:00
Person search,2019-03-16T02:29:13+00:00,51.518433,-0.078856,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-03-16 02:29:13+00:00
Person and Vehicle search,2019-03-16T02:39:08+00:00,51.516894,-0.076067,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-16 02:39:08+00:00
Person and Vehicle search,2019-03-16T02:45:07+00:00,51.516894,-0.076067,Male,18-24,Firearms Act 1968 (section 47),Controlled drugs,A no further action disposal,False,False,2019-03-16 02:45:07+00:00
Person search,2019-03-16T04:19:36+00:00,51.52108,-0.091732,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-03-16 04:19:36+00:00
Person search,2019-03-18T02:48:50+00:00,51.51768,-0.078484,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-03-18 02:48:50+00:00
Person and Vehicle search,2019-03-18T04:00:22+00:00,51.514457,-0.073849,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-18 04:00:22+00:00
Person search,2019-03-18T04:06:13+00:00,51.513952,-0.085833,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-18 04:06:13+00:00
Person search,2019-03-18T04:52:54+00:00,51.521567,-0.097334,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2019-03-18 04:52:54+00:00
Person search,2019-03-18T04:53:32+00:00,51.521567,-0.097334,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2019-03-18 04:53:32+00:00
Person search,2019-03-18T05:20:14+00:00,51.513952,-0.085833,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2019-03-18 05:20:14+00:00
Person search,2019-03-18T06:01:03+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,True,False,2019-03-18 06:01:03+00:00
Person search,2019-03-18T06:03:54+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-03-18 06:03:54+00:00
Person and Vehicle search,2019-03-18T09:51:06+00:00,51.516814,-0.08162,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-18 09:51:06+00:00
Person and Vehicle search,2019-03-19T01:34:56+00:00,51.510651,-0.080322,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-19 01:34:56+00:00
Person search,2019-03-19T06:18:37+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-03-19 06:18:37+00:00
Person search,2019-03-19T06:19:52+00:00,,,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-03-19 06:19:52+00:00
Person search,2019-03-19T11:21:57+00:00,,,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-19 11:21:57+00:00
Person search,2019-03-19T12:19:03+00:00,51.516347,-0.104887,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-03-19 12:19:03+00:00
Person search,2019-03-20T03:51:34+00:00,,,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-20 03:51:34+00:00
Person and Vehicle search,2019-03-20T09:25:05+00:00,51.513914,-0.11071,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-03-20 09:25:05+00:00
Person and Vehicle search,2019-03-20T11:45:05+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False,2019-03-20 11:45:05+00:00
Person and Vehicle search,2019-03-21T02:56:05+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-21 02:56:05+00:00
Person and Vehicle search,2019-03-21T03:13:40+00:00,51.518864,-0.097562,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-21 03:13:40+00:00
Person search,2019-03-21T04:11:42+00:00,51.517431,-0.082458,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-03-21 04:11:42+00:00
Person search,2019-03-21T12:07:38+00:00,51.511223,-0.089435,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-03-21 12:07:38+00:00
Person and Vehicle search,2019-03-22T02:16:26+00:00,51.513627,-0.076435,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-22 02:16:26+00:00
Person and Vehicle search,2019-03-22T06:54:52+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-22 06:54:52+00:00
Person search,2019-03-22T09:44:45+00:00,51.516165,-0.102502,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-03-22 09:44:45+00:00
Person search,2019-03-22T09:57:23+00:00,51.516351,-0.082965,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-03-22 09:57:23+00:00
Person search,2019-03-22T12:07:37+00:00,51.520059,-0.084251,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-03-22 12:07:37+00:00
Person search,2019-03-23T01:36:09+00:00,51.512147,-0.092077,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-03-23 01:36:09+00:00
Person and Vehicle search,2019-03-23T01:52:10+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-23 01:52:10+00:00
Person search,2019-03-23T02:54:00+00:00,51.51283,-0.108175,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-03-23 02:54:00+00:00
Person search,2019-03-23T07:22:10+00:00,,,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-03-23 07:22:10+00:00
Person and Vehicle search,2019-03-23T07:53:32+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-23 07:53:32+00:00
Person search,2019-03-23T07:54:12+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-03-23 07:54:12+00:00
Person search,2019-03-23T10:15:50+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-23 10:15:50+00:00
Person and Vehicle search,2019-03-23T10:27:07+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-03-23 10:27:07+00:00
Person and Vehicle search,2019-03-23T10:27:07+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-03-23 10:27:07+00:00
Person search,2019-03-23T12:08:37+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-23 12:08:37+00:00
Person and Vehicle search,2019-03-24T02:36:04+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-24 02:36:04+00:00
Person and Vehicle search,2019-03-24T03:55:39+00:00,51.513171,-0.077694,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-03-24 03:55:39+00:00
Person search,2019-03-24T06:49:21+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-03-24 06:49:21+00:00
Person search,2019-03-25T03:01:51+00:00,51.515523,-0.077451,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-25 03:01:51+00:00
Person search,2019-03-25T04:07:24+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-03-25 04:07:24+00:00
Person and Vehicle search,2019-03-26T01:55:37+00:00,51.514457,-0.073849,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-26 01:55:37+00:00
Person search,2019-03-26T04:18:13+00:00,51.510421,-0.093215,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-03-26 04:18:13+00:00
Person search,2019-03-26T06:46:06+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2019-03-26 06:46:06+00:00
Person search,2019-03-27T01:55:09+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-27 01:55:09+00:00
Person search,2019-03-27T03:25:04+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-03-27 03:25:04+00:00
Person search,2019-03-27T03:55:49+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2019-03-27 03:55:49+00:00
Person search,2019-03-27T05:21:50+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-27 05:21:50+00:00
Person search,2019-03-27T06:56:29+00:00,51.515472,-0.096348,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-03-27 06:56:29+00:00
Person and Vehicle search,2019-03-27T12:48:17+00:00,51.509313,-0.07385,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-27 12:48:17+00:00
Person search,2019-03-28T01:36:40+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,True,2019-03-28 01:36:40+00:00
Person and Vehicle search,2019-03-28T02:08:57+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,True,2019-03-28 02:08:57+00:00
Person search,2019-03-28T04:07:41+00:00,51.50455,-0.087769,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-03-28 04:07:41+00:00
Person and Vehicle search,2019-03-28T10:01:00+00:00,51.509757,-0.083386,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-28 10:01:00+00:00
Person search,2019-03-28T10:07:41+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-03-28 10:07:41+00:00
Person search,2019-03-28T10:09:21+00:00,51.509757,-0.083386,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-28 10:09:21+00:00
Person and Vehicle search,2019-03-28T10:12:41+00:00,51.509757,-0.083386,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-03-28 10:12:41+00:00
Person and Vehicle search,2019-03-28T10:16:54+00:00,51.516814,-0.08162,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-28 10:16:54+00:00
Person search,2019-03-28T10:27:33+00:00,51.512088,-0.088995,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-03-28 10:27:33+00:00
Person search,2019-03-29T04:23:20+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2019-03-29 04:23:20+00:00
Person and Vehicle search,2019-03-29T04:44:39+00:00,51.513377,-0.096363,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-29 04:44:39+00:00
Person search,2019-03-29T05:12:31+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2019-03-29 05:12:31+00:00
Person search,2019-03-29T10:22:46+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-03-29 10:22:46+00:00
Person and Vehicle search,2019-03-29T10:52:11+00:00,51.519365,-0.088013,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-03-29 10:52:11+00:00
Person search,2019-03-29T11:09:10+00:00,51.519365,-0.088013,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False,2019-03-29 11:09:10+00:00
Person search,2019-03-30T06:02:34+00:00,,,Male,,Firearms Act 1968 (section 47),Firearms,Arrest,True,False,2019-03-30 06:02:34+00:00
Person and Vehicle search,2019-03-31T01:12:03+00:00,51.513171,-0.077694,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-03-31 01:12:03+00:00
Person and Vehicle search,2019-03-31T01:43:20+00:00,51.517431,-0.082458,Male,18-24,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,A no further action disposal,False,False,2019-03-31 01:43:20+00:00
Person search,2019-03-01T00:00:00+00:00,51.54437,-0.258743,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-03-01 00:00:00+00:00
Person search,2019-03-01T00:01:00+00:00,51.509962,-0.131179,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,2019-03-01 00:01:00+00:00
Person and Vehicle search,2019-03-01T00:01:00+00:00,51.416717,0.005439,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,2019-03-01 00:01:00+00:00
Person search,2019-03-01T00:01:00+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,2019-03-01 00:01:00+00:00
Person and Vehicle search,2019-03-01T00:05:00+00:00,51.410109,0.026231,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-03-01 00:05:00+00:00
Person search,2019-03-01T00:05:00+00:00,51.509962,-0.131179,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-03-01 00:05:00+00:00
Person search,2019-03-01T00:07:00+00:00,51.409481,-0.183924,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-03-01 00:07:00+00:00
Person search,2019-03-01T00:08:00+00:00,51.543563,-0.124726,Male,over 34,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,2019-03-01 00:08:00+00:00
Person search,2019-03-01T00:10:00+00:00,51.509962,-0.131179,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-03-01 00:10:00+00:00
Person search,2019-03-01T00:11:00+00:00,,,Male,25-34,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,2019-03-01 00:11:00+00:00
Person and Vehicle search,2019-03-01T00:12:00+00:00,51.544876,-0.033005,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-03-01 00:12:00+00:00
Person search,2019-03-01T00:15:00+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,2019-03-01 00:15:00+00:00
Person and Vehicle search,2019-03-01T00:15:00+00:00,51.543932,0.078076,Male,25-34,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,2019-03-01 00:15:00+00:00
Person search,2019-03-01T00:15:00+00:00,51.584523,-0.341491,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-03-01 00:15:00+00:00
Person search,2019-03-01T00:15:00+00:00,51.510953,-0.133012,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-03-01 00:15:00+00:00
Person and Vehicle search,2019-03-01T00:15:00+00:00,51.378427,-0.102657,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-03-01 00:15:00+00:00
Person search,2019-03-01T00:15:00+00:00,51.510953,-0.133012,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,2019-03-01 00:15:00+00:00
Person and Vehicle search,2019-03-01T00:20:00+00:00,51.478928,-0.011404,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,,,2019-03-01 00:20:00+00:00
