Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2018-04-01T00:08:42+00:00,51.512528,-0.081281,Female,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,True,False,2018-04-01 00:08:42+00:00
Person search,2018-04-01T01:53:44+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-01 01:53:44+00:00
Person search,2018-04-01T04:49:56+00:00,51.512147,-0.092077,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-01 04:49:56+00:00
Person search,2018-04-01T04:57:51+00:00,51.512147,-0.092077,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-01 04:57:51+00:00
Person search,2018-04-01T05:07:08+00:00,51.512147,-0.092077,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-01 05:07:08+00:00
Vehicle search,2018-04-01T05:15:06+00:00,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,,2018-04-01 05:15:06+00:00
Person search,2018-04-01T20:41:05+00:00,51.512147,-0.092077,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-01 20:41:05+00:00
Person search,2018-04-01T21:29:22+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-01 21:29:22+00:00
Person search,2018-04-01T21:31:25+00:00,51.516014,-0.081091,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-01 21:31:25+00:00
Person search,2018-04-01T23:24:33+00:00,51.514203,-0.094628,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False,2018-04-01 23:24:33+00:00
Person search,2018-04-03T12:51:43+00:00,51.511625,-0.081549,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,True,False,2018-04-03 12:51:43+00:00
Person search,2018-04-03T14:37:10+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,False,2018-04-03 14:37:10+00:00
Person search,2018-04-03T17:52:02+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2018-04-03 17:52:02+00:00
Person search,2018-04-03T19:43:22+00:00,51.50096,-0.107629,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2018-04-03 19:43:22+00:00
Person and Vehicle search,2018-04-03T20:11:07+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,A no further action disposal,False,False,2018-04-03 20:11:07+00:00
Person and Vehicle search,2018-04-04T05:31:13+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2018-04-04 05:31:13+00:00
Person search,2018-04-04T07:11:14+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2018-04-04 07:11:14+00:00
Person search,2018-04-04T17:41:40+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2018-04-04 17:41:40+00:00
Person search,2018-04-04T20:38:17+00:00,51.518189,-0.082628,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2018-04-04 20:38:17+00:00
Vehicle search,2018-04-04T22:46:36+00:00,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,True,,2018-04-04 22:46:36+00:00
Person search,2018-04-05T01:50:23+00:00,51.512887,-0.104973,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-05 01:50:23+00:00
Person and Vehicle search,2018-04-06T13:15:29+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2018-04-06 13:15:29+00:00
Person and Vehicle search,2018-04-06T13:41:07+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2018-04-06 13:41:07+00:00
Person and Vehicle search,2018-04-06T15:17:19+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-06 15:17:19+00:00
Person search,2018-04-06T17:14:19+00:00,51.518433,-0.078856,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-06 17:14:19+00:00
Person search,2018-04-06T17:27:41+00:00,51.516814,-0.08162,,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-06 17:27:41+00:00
Person search,2018-04-06T18:52:02+00:00,51.512678,-0.079444,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2018-04-06 18:52:02+00:00
Person and Vehicle search,2018-04-06T19:18:07+00:00,51.518017,-0.075991,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-06 19:18:07+00:00
Person and Vehicle search,2018-04-06T19:27:14+00:00,51.518017,-0.075991,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-06 19:27:14+00:00
Person search,2018-04-07T02:22:01+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2018-04-07 02:22:01+00:00
Person search,2018-04-07T21:32:46+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2018-04-07 21:32:46+00:00
Person and Vehicle search,2018-04-07T21:37:39+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2018-04-07 21:37:39+00:00
Person search,2018-04-07T22:39:07+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2018-04-07 22:39:07+00:00
