Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person and Vehicle search,2019-09-03T08:37:19+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-03 08:37:19+00:00
Person search,2019-09-03T09:12:46+00:00,51.513928,-0.108231,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-09-03 09:12:46+00:00
Person search,2019-09-04T01:03:31+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-04 01:03:31+00:00
Person search,2019-09-04T01:15:29+00:00,51.517612,-0.09303,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-09-04 01:15:29+00:00
Person search,2019-09-04T01:16:21+00:00,51.512462,-0.076095,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,False,False,2019-09-04 01:16:21+00:00
Person search,2019-09-04T09:04:20+00:00,51.51494,-0.079162,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-09-04 09:04:20+00:00
Person search,2019-09-04T09:22:17+00:00,51.514088,-0.077655,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-09-04 09:22:17+00:00
Person search,2019-09-04T11:43:07+00:00,51.527348,-0.091744,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-09-04 11:43:07+00:00
Person search,2019-09-05T00:52:23+00:00,51.517576,-0.079786,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-05 00:52:23+00:00
Person and Vehicle search,2019-09-05T10:53:20+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False,2019-09-05 10:53:20+00:00
Person search,2019-09-06T01:41:16+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False,2019-09-06 01:41:16+00:00
Person and Vehicle search,2019-09-06T02:50:24+00:00,51.518864,-0.097562,Male,18-24,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,Arrest,True,True,2019-09-06 02:50:24+00:00
Person and Vehicle search,2019-09-06T08:07:09+00:00,51.515037,-0.102794,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-06 08:07:09+00:00
Person and Vehicle search,2019-09-06T08:27:35+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-09-06 08:27:35+00:00
Person search,2019-09-06T09:08:00+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-09-06 09:08:00+00:00
Person search,2019-09-07T00:43:07+00:00,51.514501,-0.089716,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-07 00:43:07+00:00
Person search,2019-09-07T07:42:32+00:00,51.517032,-0.092723,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-07 07:42:32+00:00
Person and Vehicle search,2019-09-07T08:24:02+00:00,,,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-07 08:24:02+00:00
Person search,2019-09-07T10:34:44+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-07 10:34:44+00:00
Person search,2019-09-07T10:44:48+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-07 10:44:48+00:00
Person search,2019-09-08T04:21:49+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-09-08 04:21:49+00:00
Person and Vehicle search,2019-09-08T04:22:18+00:00,51.52029,-0.078591,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-08 04:22:18+00:00
Person search,2019-09-08T05:02:44+00:00,51.510828,-0.086166,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-08 05:02:44+00:00
Person search,2019-09-08T06:15:30+00:00,51.51768,-0.078484,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-09-08 06:15:30+00:00
Person search,2019-09-08T06:22:14+00:00,51.51768,-0.078484,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-08 06:22:14+00:00
Person search,2019-09-08T06:26:47+00:00,51.51768,-0.078484,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-08 06:26:47+00:00
Person search,2019-09-08T06:31:47+00:00,51.51768,-0.078484,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-08 06:31:47+00:00
Person search,2019-09-08T07:50:31+00:00,51.517244,-0.080376,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2019-09-08 07:50:31+00:00
Person search,2019-09-08T11:55:10+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-08 11:55:10+00:00
Person search,2019-09-09T00:15:45+00:00,51.51905,-0.076437,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-09 00:15:45+00:00
Person search,2019-09-09T05:22:37+00:00,51.515739,-0.100632,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-09 05:22:37+00:00
Person search,2019-09-09T05:25:01+00:00,51.515739,-0.100632,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-09 05:25:01+00:00
Person search,2019-09-09T11:00:21+00:00,51.52108,-0.091732,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-09 11:00:21+00:00
Person search,2019-09-10T01:40:34+00:00,51.513114,-0.086272,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,False,False,2019-09-10 01:40:34+00:00
Person search,2019-09-10T04:30:37+00:00,51.513114,-0.086272,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-09-10 04:30:37+00:00
Person and Vehicle search,2019-09-10T08:28:43+00:00,51.536794,-0.28839,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-10 08:28:43+00:00
Person search,2019-09-11T00:56:23+00:00,51.512108,-0.097973,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-09-11 00:56:23+00:00
Person and Vehicle search,2019-09-11T01:15:49+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-11 01:15:49+00:00
Person search,2019-09-11T01:56:20+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-09-11 01:56:20+00:00
Person search,2019-09-11T03:46:33+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-09-11 03:46:33+00:00
Person search,2019-09-11T03:53:52+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,False,False,2019-09-11 03:53:52+00:00
Person and Vehicle search,2019-09-11T04:46:17+00:00,51.521787,-0.075544,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-09-11 04:46:17+00:00
Person search,2019-09-12T03:03:09+00:00,51.513394,-0.084199,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-09-12 03:03:09+00:00
Person and Vehicle search,2019-09-12T08:01:30+00:00,51.517032,-0.089451,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-09-12 08:01:30+00:00
Person and Vehicle search,2019-09-12T08:05:53+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-09-12 08:05:53+00:00
Person and Vehicle search,2019-09-12T09:37:20+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-09-12 09:37:20+00:00
Person search,2019-09-12T09:45:41+00:00,51.517032,-0.089451,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-09-12 09:45:41+00:00
Person search,2019-09-12T11:05:15+00:00,51.51768,-0.078484,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-12 11:05:15+00:00
Person search,2019-09-12T11:24:51+00:00,51.514501,-0.089716,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2019-09-12 11:24:51+00:00
Person and Vehicle search,2019-09-12T11:26:28+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-12 11:26:28+00:00
Person and Vehicle search,2019-09-13T04:53:52+00:00,51.516347,-0.104887,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-13 04:53:52+00:00
Person search,2019-09-13T05:39:26+00:00,,,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-09-13 05:39:26+00:00
Person search,2019-09-13T06:26:09+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-09-13 06:26:09+00:00
Person and Vehicle search,2019-09-13T09:17:27+00:00,51.511625,-0.081549,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-13 09:17:27+00:00
Person and Vehicle search,2019-09-14T03:12:38+00:00,51.514457,-0.073849,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-09-14 03:12:38+00:00
Person search,2019-09-14T03:52:02+00:00,51.516508,-0.079398,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-14 03:52:02+00:00
Person search,2019-09-14T04:38:40+00:00,51.515504,-0.07627,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-09-14 04:38:40+00:00
Person and Vehicle search,2019-09-14T06:42:00+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-14 06:42:00+00:00
Person search,2019-09-14T08:30:14+00:00,51.51868,-0.085173,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-14 08:30:14+00:00
Person search,2019-09-15T00:13:57+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-09-15 00:13:57+00:00
Person search,2019-09-15T00:26:00+00:00,51.525655,-0.090517,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-15 00:26:00+00:00
Person search,2019-09-15T01:39:23+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-15 01:39:23+00:00
Person search,2019-09-15T01:49:26+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-15 01:49:26+00:00
Person search,2019-09-15T01:56:22+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-15 01:56:22+00:00
Person search,2019-09-15T02:01:53+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-15 02:01:53+00:00
Person search,2019-09-15T02:03:59+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,True,True,2019-09-15 02:03:59+00:00
Person and Vehicle search,2019-09-15T03:02:33+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-15 03:02:33+00:00
Person and Vehicle search,2019-09-15T03:22:10+00:00,,,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-15 03:22:10+00:00
Person and Vehicle search,2019-09-15T03:39:37+00:00,,,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-15 03:39:37+00:00
Person and Vehicle search,2019-09-15T03:54:46+00:00,,,Female,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-15 03:54:46+00:00
Person and Vehicle search,2019-09-15T05:03:31+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-09-15 05:03:31+00:00
Person search,2019-09-15T08:23:26+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-15 08:23:26+00:00
Person and Vehicle search,2019-09-15T10:03:25+00:00,51.512678,-0.079444,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-15 10:03:25+00:00
Person search,2019-09-15T11:17:17+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-15 11:17:17+00:00
Person search,2019-09-16T03:18:09+00:00,51.509614,-0.079011,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2019-09-16 03:18:09+00:00
Person and Vehicle search,2019-09-16T04:32:07+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-16 04:32:07+00:00
Person search,2019-09-16T04:40:08+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-16 04:40:08+00:00
Person and Vehicle search,2019-09-17T00:13:25+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-17 00:13:25+00:00
Person search,2019-09-17T00:27:45+00:00,51.523977,-0.075841,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-17 00:27:45+00:00
Person search,2019-09-17T00:43:34+00:00,51.523637,-0.076532,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-17 00:43:34+00:00
Person search,2019-09-17T02:44:36+00:00,51.526088,-0.0653,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-17 02:44:36+00:00
Person search,2019-09-17T10:58:55+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-17 10:58:55+00:00
Person search,2019-09-18T04:14:52+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2019-09-18 04:14:52+00:00
Person and Vehicle search,2019-09-18T05:17:44+00:00,51.519888,-0.102506,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-18 05:17:44+00:00
Person search,2019-09-18T05:50:49+00:00,51.515005,-0.093629,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-18 05:50:49+00:00
Person and Vehicle search,2019-09-18T09:12:37+00:00,51.51905,-0.076437,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-09-18 09:12:37+00:00
Person search,2019-09-19T04:30:59+00:00,51.51868,-0.085173,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-09-19 04:30:59+00:00
Person search,2019-09-19T05:07:15+00:00,51.516894,-0.076067,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-19 05:07:15+00:00
Person search,2019-09-19T06:12:47+00:00,51.501044,0.068459,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-19 06:12:47+00:00
Person search,2019-09-19T06:50:54+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Stolen goods,A no further action disposal,True,False,2019-09-19 06:50:54+00:00
Person search,2019-09-19T06:56:19+00:00,51.517431,-0.082458,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-19 06:56:19+00:00
Person search,2019-09-19T07:00:29+00:00,51.51868,-0.085173,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-09-19 07:00:29+00:00
Person and Vehicle search,2019-09-19T08:21:52+00:00,51.521797,-0.124482,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-19 08:21:52+00:00
Person search,2019-09-19T09:16:48+00:00,51.518189,-0.082628,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-19 09:16:48+00:00
Person search,2019-09-19T09:25:34+00:00,51.51868,-0.085173,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-19 09:25:34+00:00
Person search,2019-09-19T09:26:05+00:00,51.51868,-0.085173,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-19 09:26:05+00:00
Person and Vehicle search,2019-09-20T01:12:56+00:00,51.51265,-0.101452,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-20 01:12:56+00:00
Person search,2019-09-20T01:56:06+00:00,51.513171,-0.077694,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-20 01:56:06+00:00
Person and Vehicle search,2019-09-20T05:07:00+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-20 05:07:00+00:00
Person and Vehicle search,2019-09-20T05:12:39+00:00,51.518262,-0.088203,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2019-09-20 05:12:39+00:00
Person and Vehicle search,2019-09-20T05:19:36+00:00,51.518262,-0.088203,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-09-20 05:19:36+00:00
Person search,2019-09-20T07:42:02+00:00,51.51768,-0.078484,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,False,False,2019-09-20 07:42:02+00:00
Person search,2019-09-20T07:42:16+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-09-20 07:42:16+00:00
Person and Vehicle search,2019-09-20T08:42:05+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-20 08:42:05+00:00
Person and Vehicle search,2019-09-20T08:48:25+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-20 08:48:25+00:00
Person search,2019-09-20T09:05:00+00:00,51.513171,-0.077694,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2019-09-20 09:05:00+00:00
Person search,2019-09-20T09:17:16+00:00,,,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,False,False,2019-09-20 09:17:16+00:00
Person search,2019-09-20T09:40:31+00:00,51.516814,-0.08162,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False,2019-09-20 09:40:31+00:00
Person search,2019-09-21T00:00:10+00:00,51.517431,-0.082458,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-09-21 00:00:10+00:00
Person search,2019-09-21T00:29:14+00:00,51.517431,-0.082458,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2019-09-21 00:29:14+00:00
Person search,2019-09-21T01:08:18+00:00,51.517431,-0.082458,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2019-09-21 01:08:18+00:00
Person search,2019-09-21T03:16:56+00:00,,,Male,10-17,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-21 03:16:56+00:00
Person search,2019-09-21T05:17:25+00:00,51.517149,-0.08776,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-21 05:17:25+00:00
Person search,2019-09-21T05:21:32+00:00,51.517149,-0.08776,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-21 05:21:32+00:00
Person search,2019-09-21T05:23:19+00:00,51.516351,-0.082965,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-21 05:23:19+00:00
Person and Vehicle search,2019-09-21T05:31:46+00:00,51.516351,-0.082965,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-21 05:31:46+00:00
Person search,2019-09-21T06:15:57+00:00,51.516351,-0.082965,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-21 06:15:57+00:00
Person search,2019-09-22T06:04:45+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-22 06:04:45+00:00
Person and Vehicle search,2019-09-22T06:47:44+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-22 06:47:44+00:00
Person search,2019-09-22T08:01:05+00:00,51.520985,-0.078749,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-09-22 08:01:05+00:00
Person and Vehicle search,2019-09-22T08:04:09+00:00,51.516814,-0.08162,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2019-09-22 08:04:09+00:00
Person search,2019-09-22T09:37:27+00:00,51.513061,-0.076459,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2019-09-22 09:37:27+00:00
Person search,2019-09-23T03:47:54+00:00,51.513885,-0.102741,Female,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-23 03:47:54+00:00
Person search,2019-09-23T04:02:48+00:00,51.513885,-0.102741,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-23 04:02:48+00:00
Person search,2019-09-23T04:26:51+00:00,51.513885,-0.102741,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2019-09-23 04:26:51+00:00
Person search,2019-09-23T04:27:34+00:00,51.514158,-0.100179,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-23 04:27:34+00:00
Person search,2019-09-23T04:48:40+00:00,51.514158,-0.100179,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2019-09-23 04:48:40+00:00
Person search,2019-09-24T07:00:51+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,False,False,2019-09-24 07:00:51+00:00
Person search,2019-09-24T07:07:05+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,False,False,2019-09-24 07:07:05+00:00
Person search,2019-09-24T07:13:19+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,False,False,2019-09-24 07:13:19+00:00
