Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person and Vehicle search,2023-06-06T23:00:00+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-06 23:00:00+00:00
Person and Vehicle search,2023-06-06T23:00:00+00:00,51.515261,-0.071884,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-06 23:00:00+00:00
Person and Vehicle search,2023-06-06T23:00:00+00:00,51.513631,-0.086019,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False,2023-06-06 23:00:00+00:00
Person search,2023-06-06T23:00:00+00:00,51.517296,-0.081902,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2023-06-06 23:00:00+00:00
Person search,2023-06-06T23:00:00+00:00,51.516869,-0.081113,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2023-06-06 23:00:00+00:00
Person search,2023-06-06T23:00:00+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-06-06 23:00:00+00:00
Person search,2023-06-06T23:00:00+00:00,51.509722,-0.090578,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2023-06-06 23:00:00+00:00
Person search,2023-06-07T23:00:00+00:00,51.513426,-0.102732,Female,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-07 23:00:00+00:00
Person search,2023-06-07T23:00:00+00:00,51.513426,-0.102732,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-07 23:00:00+00:00
Person search,2023-06-07T23:00:00+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-07 23:00:00+00:00
Person search,2023-06-07T23:00:00+00:00,51.515387,-0.097245,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-07 23:00:00+00:00
Person search,2023-06-07T23:00:00+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-06-07 23:00:00+00:00
Person search,2023-06-07T23:00:00+00:00,51.513882,-0.095924,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2023-06-07 23:00:00+00:00
Person search,2023-06-07T23:00:00+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-07 23:00:00+00:00
Person search,2023-06-07T23:00:00+00:00,51.518239,-0.077985,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-06-07 23:00:00+00:00
Person search,2023-06-08T23:00:00+00:00,51.513736,-0.095224,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-08 23:00:00+00:00
Person search,2023-06-08T23:00:00+00:00,51.517656,-0.077563,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2023-06-08 23:00:00+00:00
Person search,2023-06-08T23:00:00+00:00,51.517461,-0.089808,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2023-06-08 23:00:00+00:00
Person search,2023-06-08T23:00:00+00:00,,,Male,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-06-08 23:00:00+00:00
Person and Vehicle search,2023-06-09T23:00:00+00:00,51.516906,-0.101621,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-09 23:00:00+00:00
Person search,2023-06-09T23:00:00+00:00,51.513882,-0.095924,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-09 23:00:00+00:00
Person search,2023-06-10T23:00:00+00:00,51.516869,-0.081113,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-10 23:00:00+00:00
Person and Vehicle search,2023-06-10T23:00:00+00:00,51.517239,-0.106076,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2023-06-10 23:00:00+00:00
Person and Vehicle search,2023-06-10T23:00:00+00:00,51.517239,-0.106076,Female,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-10 23:00:00+00:00
Person search,2023-06-10T23:00:00+00:00,51.51636,-0.082993,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-10 23:00:00+00:00
Person search,2023-06-11T23:00:00+00:00,51.514202,-0.10845,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2023-06-11 23:00:00+00:00
Person search,2023-06-11T23:00:00+00:00,51.513736,-0.095224,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-11 23:00:00+00:00
Person search,2023-06-11T23:00:00+00:00,51.513736,-0.095224,Female,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-11 23:00:00+00:00
Person search,2023-06-11T23:00:00+00:00,51.513736,-0.095224,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-11 23:00:00+00:00
Person search,2023-06-11T23:00:00+00:00,51.513736,-0.095224,Female,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-06-11 23:00:00+00:00
Person search,2023-06-11T23:00:00+00:00,51.514427,-0.091823,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-11 23:00:00+00:00
Person and Vehicle search,2023-06-11T23:00:00+00:00,51.528046,-0.093733,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-11 23:00:00+00:00
Person search,2023-06-12T23:00:00+00:00,51.519045,-0.097078,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2023-06-12 23:00:00+00:00
Person and Vehicle search,2023-06-12T23:00:00+00:00,51.511794,-0.101906,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-12 23:00:00+00:00
Person search,2023-06-12T23:00:00+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-12 23:00:00+00:00
Person search,2023-06-12T23:00:00+00:00,51.511759,-0.076038,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2023-06-12 23:00:00+00:00
Person search,2023-06-12T23:00:00+00:00,51.517296,-0.081902,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2023-06-12 23:00:00+00:00
Person search,2023-06-12T23:00:00+00:00,51.511896,-0.09154,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,2023-06-12 23:00:00+00:00
Person search,2023-06-14T23:00:00+00:00,51.515383,-0.078783,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2023-06-14 23:00:00+00:00
Person search,2023-06-14T23:00:00+00:00,51.513188,-0.091947,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-14 23:00:00+00:00
Person search,2023-06-14T23:00:00+00:00,51.513079,-0.09407,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-14 23:00:00+00:00
Person search,2023-06-15T23:00:00+00:00,51.51908,-0.103679,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2023-06-15 23:00:00+00:00
Person search,2023-06-15T23:00:00+00:00,51.5187,-0.101359,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2023-06-15 23:00:00+00:00
Person search,2023-06-15T23:00:00+00:00,51.510725,-0.084844,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-15 23:00:00+00:00
Person search,2023-06-15T23:00:00+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2023-06-15 23:00:00+00:00
Person and Vehicle search,2023-06-15T23:00:00+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-15 23:00:00+00:00
Person search,2023-06-15T23:00:00+00:00,51.510441,-0.083977,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-15 23:00:00+00:00
Person and Vehicle search,2023-06-15T23:00:00+00:00,51.510761,-0.101963,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2023-06-15 23:00:00+00:00
Person search,2023-06-15T23:00:00+00:00,51.51477,-0.101292,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-06-15 23:00:00+00:00
Person search,2023-06-15T23:00:00+00:00,51.51477,-0.101292,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-06-15 23:00:00+00:00
Person search,2023-06-16T23:00:00+00:00,51.517332,-0.098519,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2023-06-16 23:00:00+00:00
Person and Vehicle search,2023-06-16T23:00:00+00:00,51.519026,-0.099803,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2023-06-16 23:00:00+00:00
Person search,2023-06-17T23:00:00+00:00,,,Female,18-24,Firearms Act 1968 (section 47),Firearms,A no further action disposal,False,False,2023-06-17 23:00:00+00:00
Person search,2023-06-17T23:00:00+00:00,,,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-06-17 23:00:00+00:00
Person and Vehicle search,2023-06-17T23:00:00+00:00,51.51007,-0.081643,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2023-06-17 23:00:00+00:00
Person search,2023-06-17T23:00:00+00:00,51.517007,-0.086815,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2023-06-17 23:00:00+00:00
Person search,2023-06-18T23:00:00+00:00,51.516271,-0.092971,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-06-18 23:00:00+00:00
Person search,2023-06-18T23:00:00+00:00,51.52698,-0.102341,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-18 23:00:00+00:00
Person search,2023-06-19T23:00:00+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-19 23:00:00+00:00
Person search,2023-06-20T23:00:00+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-20 23:00:00+00:00
Person search,2023-06-20T23:00:00+00:00,,,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2023-06-20 23:00:00+00:00
Person and Vehicle search,2023-06-20T23:00:00+00:00,51.517239,-0.106076,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2023-06-20 23:00:00+00:00
Person search,2023-06-21T23:00:00+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2023-06-21 23:00:00+00:00
Person and Vehicle search,2023-06-21T23:00:00+00:00,51.516271,-0.092971,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-21 23:00:00+00:00
Person search,2023-06-21T23:00:00+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-21 23:00:00+00:00
Person search,2023-06-21T23:00:00+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-21 23:00:00+00:00
Person search,2023-06-22T23:00:00+00:00,51.517656,-0.077563,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-22 23:00:00+00:00
Person search,2023-06-22T23:00:00+00:00,51.519382,-0.106823,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2023-06-22 23:00:00+00:00
Person search,2023-06-22T23:00:00+00:00,51.515511,-0.096718,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2023-06-22 23:00:00+00:00
Person search,2023-06-22T23:00:00+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-22 23:00:00+00:00
Person search,2023-06-22T23:00:00+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-22 23:00:00+00:00
Person and Vehicle search,2023-06-22T23:00:00+00:00,51.52148,-0.10701,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2023-06-22 23:00:00+00:00
Person and Vehicle search,2023-06-22T23:00:00+00:00,51.52148,-0.10701,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2023-06-22 23:00:00+00:00
Person search,2023-06-23T23:00:00+00:00,51.513515,-0.101589,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2023-06-23 23:00:00+00:00
Person and Vehicle search,2023-06-23T23:00:00+00:00,51.513874,-0.096501,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2023-06-23 23:00:00+00:00
Person and Vehicle search,2023-06-23T23:00:00+00:00,51.513874,-0.096501,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2023-06-23 23:00:00+00:00
Person and Vehicle search,2023-06-23T23:00:00+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-23 23:00:00+00:00
Person search,2023-06-23T23:00:00+00:00,,,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-23 23:00:00+00:00
Person search,2023-06-24T23:00:00+00:00,51.513079,-0.09407,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2023-06-24 23:00:00+00:00
Person search,2023-06-24T23:00:00+00:00,51.516869,-0.081113,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2023-06-24 23:00:00+00:00
Person search,2023-06-25T23:00:00+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-06-25 23:00:00+00:00
Person search,2023-06-25T23:00:00+00:00,51.513736,-0.095224,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2023-06-25 23:00:00+00:00
Person search,2023-06-25T23:00:00+00:00,51.517007,-0.086815,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2023-06-25 23:00:00+00:00
Person search,2023-06-25T23:00:00+00:00,51.513882,-0.095924,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Community resolution,True,False,2023-06-25 23:00:00+00:00
Person search,2023-06-25T23:00:00+00:00,51.518692,-0.081512,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-25 23:00:00+00:00
Person search,2023-06-25T23:00:00+00:00,51.519026,-0.099803,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False,2023-06-25 23:00:00+00:00
Person search,2023-06-26T23:00:00+00:00,51.516869,-0.081113,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2023-06-26 23:00:00+00:00
Person search,2023-06-26T23:00:00+00:00,51.511196,-0.079521,Male,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-06-26 23:00:00+00:00
Person search,2023-06-26T23:00:00+00:00,51.513813,-0.073531,Male,18-24,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,Arrest,True,False,2023-06-26 23:00:00+00:00
Person search,2023-06-26T23:00:00+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2023-06-26 23:00:00+00:00
Person and Vehicle search,2023-06-26T23:00:00+00:00,51.519045,-0.097078,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-26 23:00:00+00:00
Person and Vehicle search,2023-06-26T23:00:00+00:00,51.514427,-0.091823,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,2023-06-26 23:00:00+00:00
Person search,2023-06-27T23:00:00+00:00,51.512642,-0.076145,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2023-06-27 23:00:00+00:00
Person and Vehicle search,2023-06-27T23:00:00+00:00,,,Female,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2023-06-27 23:00:00+00:00
Person search,2023-06-27T23:00:00+00:00,51.513736,-0.095224,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2023-06-27 23:00:00+00:00
Person search,2023-06-28T23:00:00+00:00,51.508588,-0.074039,Female,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2023-06-28 23:00:00+00:00
Person and Vehicle search,2023-06-28T23:00:00+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2023-06-28 23:00:00+00:00
Person and Vehicle search,2023-06-28T23:00:00+00:00,51.510084,-0.073717,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-28 23:00:00+00:00
Person search,2023-06-28T23:00:00+00:00,51.509485,-0.076667,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-28 23:00:00+00:00
Person search,2023-06-28T23:00:00+00:00,51.510084,-0.073717,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-28 23:00:00+00:00
Person search,2023-06-28T23:00:00+00:00,51.516271,-0.092971,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2023-06-28 23:00:00+00:00
Person search,2023-06-28T23:00:00+00:00,51.513874,-0.096501,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2023-06-28 23:00:00+00:00
Person search,2023-06-28T23:00:00+00:00,51.518692,-0.081512,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-28 23:00:00+00:00
Person search,2023-06-28T23:00:00+00:00,,,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-28 23:00:00+00:00
Person search,2023-06-28T23:00:00+00:00,51.518692,-0.081512,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-28 23:00:00+00:00
Person and Vehicle search,2023-06-28T23:00:00+00:00,,,Male,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2023-06-28 23:00:00+00:00
Person search,2023-06-28T23:00:00+00:00,51.518692,-0.081512,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-28 23:00:00+00:00
Person search,2023-06-28T23:00:00+00:00,51.518692,-0.081512,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2023-06-28 23:00:00+00:00
Person search,2023-06-28T23:00:00+00:00,51.544375,-0.040165,Male,,Firearms Act 1968 (section 47),Firearms,A no further action disposal,False,False,2023-06-28 23:00:00+00:00
Person search,2023-06-28T23:00:00+00:00,51.518692,-0.081512,Female,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-28 23:00:00+00:00
Person and Vehicle search,2023-06-29T23:00:00+00:00,51.509744,-0.089208,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-06-29 23:00:00+00:00
Person search,2023-06-29T23:00:00+00:00,51.509744,-0.089208,Female,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2023-06-29 23:00:00+00:00
Person search,2023-06-29T23:00:00+00:00,51.518692,-0.081512,Female,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2023-06-29 23:00:00+00:00
