Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person and Vehicle search,2022-05-02T16:16:52+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,False,False,2022-05-02 16:16:52+00:00
Person search,2022-05-02T20:02:19+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-05-02 20:02:19+00:00
Person search,2022-05-02T23:05:53+00:00,,,Male,10-17,Firearms Act 1968 (section 47),Firearms,A no further action disposal,False,False,2022-05-02 23:05:53+00:00
Person search,2022-05-03T13:46:25+00:00,51.517244,-0.080376,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,True,False,2022-05-03 13:46:25+00:00
Person and Vehicle search,2022-05-03T20:32:19+00:00,51.513171,-0.077694,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-03 20:32:19+00:00
Person search,2022-05-03T20:37:28+00:00,51.506255,-0.074901,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2022-05-03 20:37:28+00:00
Person search,2022-05-03T21:01:21+00:00,51.506255,-0.074901,Female,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-05-03 21:01:21+00:00
Person search,2022-05-03T21:40:58+00:00,51.513171,-0.077694,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-03 21:40:58+00:00
Person search,2022-05-03T21:48:28+00:00,51.513171,-0.077694,Male,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-03 21:48:28+00:00
Person search,2022-05-03T23:34:33+00:00,51.518709,-0.101345,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-05-03 23:34:33+00:00
Person search,2022-05-04T19:23:12+00:00,51.515606,-0.094094,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-04 19:23:12+00:00
Person and Vehicle search,2022-05-04T19:31:02+00:00,51.515606,-0.094094,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-04 19:31:02+00:00
Person search,2022-05-04T19:48:58+00:00,51.512652,-0.092719,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-05-04 19:48:58+00:00
Person search,2022-05-05T11:18:42+00:00,,,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,False,2022-05-05 11:18:42+00:00
Person search,2022-05-05T15:48:13+00:00,51.506255,-0.074901,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-05-05 15:48:13+00:00
Person search,2022-05-05T18:33:35+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-05-05 18:33:35+00:00
Person search,2022-05-06T01:42:51+00:00,51.519703,-0.101649,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-06 01:42:51+00:00
Person search,2022-05-06T01:54:08+00:00,51.515504,-0.07627,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-05-06 01:54:08+00:00
Person search,2022-05-06T02:23:30+00:00,51.519703,-0.101649,Female,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-06 02:23:30+00:00
Person search,2022-05-06T12:14:42+00:00,51.517149,-0.08776,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-06 12:14:42+00:00
Person and Vehicle search,2022-05-06T13:21:51+00:00,51.514151,-0.074958,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-05-06 13:21:51+00:00
Person search,2022-05-06T17:03:49+00:00,51.517244,-0.080376,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,2022-05-06 17:03:49+00:00
Person search,2022-05-06T21:19:44+00:00,51.516814,-0.08162,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False,2022-05-06 21:19:44+00:00
Person search,2022-05-07T15:28:42+00:00,51.515739,-0.100632,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-05-07 15:28:42+00:00
Person search,2022-05-07T15:36:21+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-05-07 15:36:21+00:00
Person search,2022-05-07T19:06:21+00:00,51.511749,-0.108018,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-05-07 19:06:21+00:00
Person and Vehicle search,2022-05-07T22:26:31+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-05-07 22:26:31+00:00
Person and Vehicle search,2022-05-08T12:02:07+00:00,51.512598,-0.084967,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-08 12:02:07+00:00
Person search,2022-05-09T09:31:18+00:00,51.517244,-0.080376,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-05-09 09:31:18+00:00
Person and Vehicle search,2022-05-09T14:23:06+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-09 14:23:06+00:00
Person search,2022-05-09T21:45:28+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-05-09 21:45:28+00:00
Person search,2022-05-10T12:16:13+00:00,51.508066,-0.08778,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-05-10 12:16:13+00:00
Person search,2022-05-10T12:29:51+00:00,51.512598,-0.084967,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2022-05-10 12:29:51+00:00
Person and Vehicle search,2022-05-10T15:54:39+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-10 15:54:39+00:00
Person search,2022-05-10T19:23:33+00:00,51.517244,-0.080376,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2022-05-10 19:23:33+00:00
Person search,2022-05-11T13:42:52+00:00,51.522532,-0.114779,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False,2022-05-11 13:42:52+00:00
Person search,2022-05-11T16:00:24+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-05-11 16:00:24+00:00
Person and Vehicle search,2022-05-11T17:25:09+00:00,51.51972,-0.099933,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2022-05-11 17:25:09+00:00
Person search,2022-05-11T17:31:06+00:00,51.517244,-0.080376,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,True,False,2022-05-11 17:31:06+00:00
Person and Vehicle search,2022-05-12T00:14:40+00:00,51.520985,-0.078749,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-12 00:14:40+00:00
Person search,2022-05-12T02:44:15+00:00,51.51322,-0.095015,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-05-12 02:44:15+00:00
Person search,2022-05-12T05:08:56+00:00,51.514501,-0.089716,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-12 05:08:56+00:00
Person and Vehicle search,2022-05-12T05:29:18+00:00,51.514501,-0.089716,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-12 05:29:18+00:00
Person search,2022-05-12T06:01:59+00:00,51.518864,-0.097562,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-12 06:01:59+00:00
Person search,2022-05-13T05:24:33+00:00,51.51497,-0.095346,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-13 05:24:33+00:00
Person search,2022-05-13T07:15:29+00:00,51.513454,-0.09172,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-05-13 07:15:29+00:00
Person search,2022-05-13T15:06:09+00:00,51.512959,-0.094464,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,2022-05-13 15:06:09+00:00
Person search,2022-05-14T02:13:28+00:00,,,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-05-14 02:13:28+00:00
Person search,2022-05-14T02:41:47+00:00,51.518864,-0.097562,Male,10-17,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-05-14 02:41:47+00:00
Person search,2022-05-14T22:02:06+00:00,51.518231,-0.112939,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-05-14 22:02:06+00:00
Person search,2022-05-15T17:24:29+00:00,51.514203,-0.094628,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2022-05-15 17:24:29+00:00
Person search,2022-05-15T17:58:19+00:00,51.517244,-0.080376,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False,2022-05-15 17:58:19+00:00
Person search,2022-05-16T14:38:10+00:00,51.516386,-0.108965,Female,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2022-05-16 14:38:10+00:00
Person search,2022-05-16T15:02:50+00:00,51.506255,-0.074901,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False,2022-05-16 15:02:50+00:00
Person and Vehicle search,2022-05-17T01:35:28+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-17 01:35:28+00:00
Person search,2022-05-17T04:34:53+00:00,51.517244,-0.080376,Male,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2022-05-17 04:34:53+00:00
Person search,2022-05-17T14:25:29+00:00,,,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,2022-05-17 14:25:29+00:00
Person and Vehicle search,2022-05-17T14:45:39+00:00,51.513928,-0.108231,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,True,2022-05-17 14:45:39+00:00
Person and Vehicle search,2022-05-18T04:39:43+00:00,51.52181,-0.097929,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-18 04:39:43+00:00
Person and Vehicle search,2022-05-18T11:37:32+00:00,51.515753,-0.0954,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-05-18 11:37:32+00:00
Person and Vehicle search,2022-05-18T13:55:59+00:00,51.518864,-0.097562,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2022-05-18 13:55:59+00:00
Person search,2022-05-18T22:16:48+00:00,,,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2022-05-18 22:16:48+00:00
Person search,2022-05-19T06:51:41+00:00,51.513171,-0.077694,Male,over 34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2022-05-19 06:51:41+00:00
