Type,Date,Latitude,Longitude,Gender,Age range,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,datetime
Person search,2020-06-01T05:46:35+00:00,51.514203,-0.094628,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-06-01 05:46:35+00:00
Person search,2020-06-01T05:55:56+00:00,51.514203,-0.094628,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-06-01 05:55:56+00:00
Person search,2020-06-02T00:39:37+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-06-02 00:39:37+00:00
Person search,2020-06-02T00:40:06+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-06-02 00:40:06+00:00
Person and Vehicle search,2020-06-02T01:53:19+00:00,51.506255,-0.074901,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-06-02 01:53:19+00:00
Person and Vehicle search,2020-06-02T03:06:55+00:00,51.506255,-0.074901,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-06-02 03:06:55+00:00
Person search,2020-06-02T03:37:18+00:00,51.513051,-0.104001,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-06-02 03:37:18+00:00
Person search,2020-06-02T04:04:55+00:00,51.514203,-0.094628,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-06-02 04:04:55+00:00
Person search,2020-06-02T04:07:18+00:00,51.512652,-0.092719,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-06-02 04:07:18+00:00
Person search,2020-06-02T04:14:51+00:00,51.515606,-0.094094,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-06-02 04:14:51+00:00
Person search,2020-06-02T04:30:25+00:00,51.516814,-0.08162,Female,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-06-02 04:30:25+00:00
Person search,2020-06-02T06:41:19+00:00,51.514513,-0.096561,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-06-02 06:41:19+00:00
Person search,2020-06-02T06:58:43+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-06-02 06:58:43+00:00
Person search,2020-06-02T07:08:31+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2020-06-02 07:08:31+00:00
Person search,2020-06-02T11:01:39+00:00,51.513037,-0.091506,Male,25-34,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False,2020-06-02 11:01:39+00:00
Person search,2020-06-03T00:40:16+00:00,51.511625,-0.081549,Male,over 34,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False,2020-06-03 00:40:16+00:00
Person and Vehicle search,2020-06-03T00:46:09+00:00,,,Male,25-34,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,2020-06-03 00:46:09+00:00
Person search,2020-06-03T01:07:26+00:00,,,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-06-03 01:07:26+00:00
Person search,2020-06-03T01:41:01+00:00,51.519312,-0.103597,Male,18-24,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False,2020-06-03 01:41:01+00:00
Person search,2020-06-03T02:02:24+00:00,51.52181,-0.097929,Male,18-24,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,2020-06-03 02:02:24+00:00
