Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
7bed217acb0b9744aa0fbff58b6a264c2ee362022f5fd9c3f396ed52c873284b,2014-06,City of London Police,City of London Police,-0.075196,51.512609,On or near St Clare Street,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
dca5a68b57caa6b8687fdd184b5b594caa18d9d9cde596f82a0582d4e2ff09f6,2014-06,City of London Police,City of London Police,-0.078856,51.518433,On or near Artillery Lane,E01032739,City of London 001F,Burglary,Offender sent to prison
405f094081a62e68362aec5488b9bbd48cd3aa6c35becc942b147455693607a0,2014-06,City of London Police,City of London Police,-0.078856,51.518433,On or near Artillery Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
a8913abd1a34b8d95fa36e1f9ff2c48068009d2d2086687e6a94c9411eee549f,2014-06,City of London Police,City of London Police,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
e65141d742ef94c74ca17f66ba1f8b7b5c5f09fe032412de3c1eb837bd4439f4,2014-06,City of London Police,City of London Police,-0.085086,51.515621,On or near Austin Friars Square,E01032739,City of London 001F,Burglary,Court result unavailable
4dfd8c6fc4d1a2a77859e1c1e16a0390c376fe1892d678fcc838a0bdeb159657,2014-06,City of London Police,City of London Police,-0.083645,51.512504,On or near Lime Street Passage,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
a8e0aa416a08f848fea4bfe918b3bca6a492c5707f399d8f91a73ddefd4feeab,2014-06,City of London Police,City of London Police,-0.09238,51.51351,On or near Queen Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
24c738be1e859fcad0f558b2de323184676f4f82404f3a122557f53aeb58ad4a,2014-06,City of London Police,City of London Police,-0.080234,51.516855,On or near Devonshire Row,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
f7b7c068990d6e7109bbf8dbf8b412fe8daebda5700d23e5e33f5d3d31312940,2014-06,City of London Police,City of London Police,-0.104134,51.514699,On or near Old Seacoal Lane,E01032740,City of London 001G,Burglary,Investigation complete; no suspect identified
37ef4db9030779b90f0049d269668d7b0e3b3147696a9ddbf33ed4e262a84460,2014-06,City of London Police,City of London Police,-0.111181,51.516476,On or near Cursitor Street,E01032740,City of London 001G,Burglary,Offender sent to prison
7b80615f37c236b21945720f533e79857ef85ccecdb23f08f2eacd1ce7ab55d1,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.140634,51.583427,On or near Rams Grove,E01000027,Barking and Dagenham 001A,Burglary,Investigation complete; no suspect identified
a912be379fe71146d71cf88a6f084fe839ff915ae321fccaaa56677ecd8ffcce,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.140634,51.583427,On or near Rams Grove,E01000027,Barking and Dagenham 001A,Burglary,Status update unavailable
952c00c24d8d74784d421b01899aed121e3610180b73b9faae2db2f2f9087f12,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.13168,51.586432,On or near Newhouse Avenue,E01000028,Barking and Dagenham 001B,Burglary,Investigation complete; no suspect identified
47f2314602509b449ab9afade273b1c0c7294575b5ad015623c1963b95f66ef9,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.128479,51.583414,On or near Cavalier Close,E01000028,Barking and Dagenham 001B,Burglary,Status update unavailable
1439862334ac03f7143d733c0810890bc974f2ba2046afc3f35e0bd5a5ba122c,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.138439,51.578503,On or near Geneva Gardens,E01000029,Barking and Dagenham 001C,Burglary,Investigation complete; no suspect identified
ebd16a3c1ae89e0c4857f2e594fe7fff60cd68f2ea3a471d3fd69c0e14043c38,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.140466,51.584159,On or near Bagleys Spring,E01000030,Barking and Dagenham 001D,Burglary,Investigation complete; no suspect identified
4a543e5712cde1b59ede19fa4c51cddef269201b2b31d4b3fac09fe66ef92b47,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.133602,51.586154,On or near Tantony Grove,E01000030,Barking and Dagenham 001D,Burglary,Status update unavailable
baa93b9dd2a02b19a1971f527de360b2bed43956ec62ef36e8a42a9f806d6781,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.140066,51.576567,On or near Cavendish Gardens,E01000031,Barking and Dagenham 002A,Burglary,Local resolution
70651e9353deb7beffff0d933d9a9293b907ff876b7ca0db23ca48e18f3d99f1,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.144168,51.577868,On or near Sports/Recreation Area,E01000031,Barking and Dagenham 002A,Burglary,Offender sent to prison
aa62488613efd65b4a807af8fd1ddddcaf26387152307dc72db33b0369e1ddb7,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.135435,51.576606,On or near North Road,E01000032,Barking and Dagenham 002B,Burglary,Status update unavailable
20dd40bbb2d248b959d4ed25c536067b426be046bcc800aeb2fc5dbb5f088041,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.132603,51.571604,On or near Japan Road,E01000032,Barking and Dagenham 002B,Burglary,Investigation complete; no suspect identified
0f656749041ece48ec7a30a9814ae108f69a6f925e845cf073a1c58d69325ea6,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.135067,51.573996,On or near Alexandra Road,E01000032,Barking and Dagenham 002B,Burglary,Investigation complete; no suspect identified
ccf90234798b097a047c02f8cfd7fef9115682a5e725a91d9f5fe333f3e73734,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.145556,51.567789,On or near Limbourne Avenue,E01000111,Barking and Dagenham 002D,Burglary,Status update unavailable
dc74cbf720a2815d2a4ce365ee20eee0e005ed028c1f68c12efaf177e39e4b3c,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.145556,51.567789,On or near Limbourne Avenue,E01000111,Barking and Dagenham 002D,Burglary,Status update unavailable
648be84d3dc5924749891952c0f43c09999589f746ae3afe8f0e178a4d0dc74c,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.145556,51.567789,On or near Limbourne Avenue,E01000111,Barking and Dagenham 002D,Burglary,Status update unavailable
635dd11bbe9dace5ed24a158448f51a0fce8cfdec96614aa580dcf1a6d825343,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.130894,51.569935,On or near Herbert Gardens,E01000113,Barking and Dagenham 002F,Burglary,Investigation complete; no suspect identified
330ade186a45f5f822be7c37de931e89e320fcd9c9a566a2e26e2cb5d91da5cc,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.176408,51.559361,On or near Camomile Road,E01000037,Barking and Dagenham 003B,Burglary,Investigation complete; no suspect identified
545fc3a36a9f1f985674719470d8928a6102b00eb2a7151f120ec7c4deba5d79,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.178464,51.563135,On or near Lincoln Avenue,E01000037,Barking and Dagenham 003B,Burglary,Investigation complete; no suspect identified
e5501ba33cd5d26fb13e79db382a4566e479bf4d31803e863a8d9bd46d6c8d84,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.180148,51.56153,On or near Gorseway,E01000037,Barking and Dagenham 003B,Burglary,Status update unavailable
df344a28ae83af82f8725dd36ce2e55b80af75e00268452fe2c7f6eea63288e9,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.179952,51.560464,On or near Foxglove Road,E01000039,Barking and Dagenham 003D,Burglary,Status update unavailable
905a365b17d41289f23710624786489a394890e72cdda454cb9d495b1dc15d3a,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.143318,51.560105,On or near Stockdale Road,E01000101,Barking and Dagenham 004C,Burglary,Status update unavailable
699b7b9e2d19b1376b855a6f536e3ef8d8d1d1037fc20d2db8eaec17c7cdf407,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.149723,51.564664,On or near Temple Avenue,E01000114,Barking and Dagenham 004E,Burglary,Status update unavailable
2a176c9d1c0cd6effb06989570db5feb3a1b98886e8961086727ad53c5d43cf8,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.148151,51.56561,On or near Mount Road,E01000114,Barking and Dagenham 004E,Burglary,Investigation complete; no suspect identified
8fed884cf5ec8dc8361b5d66b35d6e2baad841390c511c2a707b3b3db4b2c01c,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.147732,51.562542,On or near Parking Area,E01000114,Barking and Dagenham 004E,Burglary,Status update unavailable
c9565c4c727fab3e58983dcfecaf157911f8ec5f9a353b7dea983f1e753d0d0b,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.147847,51.566191,On or near Torrington Road,E01000114,Barking and Dagenham 004E,Burglary,Investigation complete; no suspect identified
00ca2dcf02b2b5317340e2deb6eab3593ccc3d5dfe7f97e3b4a8e906f24db56d,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.149994,51.561556,On or near Terling Road,E01000114,Barking and Dagenham 004E,Burglary,Investigation complete; no suspect identified
d6e8fecd3422c47404ef0964ac90bf34dd58d909b7448d007d49edcabd1b052f,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.148151,51.56561,On or near Mount Road,E01000114,Barking and Dagenham 004E,Burglary,Investigation complete; no suspect identified
ba595774fd7ebbb6fb8b18f51a6215baa189d72c6c2c20621679873db0d42e3c,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.148663,51.566976,On or near Stanley Avenue,E01000114,Barking and Dagenham 004E,Burglary,Status update unavailable
b7b5ff3c1586382ebb32c924d9900d06313dfd930342c84f365214cb66326079,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.151566,51.556635,On or near Stansgate Road,E01000060,Barking and Dagenham 006B,Burglary,Investigation complete; no suspect identified
e418d68b5888f24a43f1bf2bd0007a96ece4aa7a8ff19972ff30efb82119bdcc,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.153124,51.552983,On or near Glencoe Drive,E01000062,Barking and Dagenham 006D,Burglary,Investigation complete; no suspect identified
fe075cf5c613f903b497b93577d406e1fa6c109f27a1eacb8c0f4aad8fc766ae,2014-06,Metropolitan Police Service,Metropolitan Police Service,0.151777,51.551335,On or near Oxlow Lane,E01000062,Barking and Dagenham 006D,Burglary,Investigation complete; no suspect identified
