Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
,2011-03,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Burglary,
,2011-03,City of London Police,City of London Police,-0.092456,51.517558,On or near London Wall,E01000002,City of London 001B,Burglary,
,2011-03,City of London Police,City of London Police,-0.09586,51.52166,On or near Fann Street,E01000003,City of London 001C,Burglary,
,2011-03,City of London Police,City of London Police,-0.075196,51.512609,On or near St. Clare Street,E01000005,City of London 001E,Burglary,
,2011-03,City of London Police,City of London Police,-0.081832,51.514507,On or near Undershaft,E01032739,City of London 001F,Burglary,
,2011-03,City of London Police,City of London Police,-0.088233,51.515484,On or near Tokenhouse Yard,E01032739,City of London 001F,Burglary,
,2011-03,City of London Police,City of London Police,-0.084095,51.5169,On or near New Broad Street,E01032739,City of London 001F,Burglary,
,2011-03,City of London Police,City of London Police,-0.084701,51.50932,On or near Lower Thames Street,E01032739,City of London 001F,Burglary,
,2011-03,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Burglary,
,2011-03,City of London Police,City of London Police,-0.109155,51.516668,On or near Fetter Lane,E01032740,City of London 001G,Burglary,
,2011-03,City of London Police,City of London Police,-0.106922,51.514213,On or near Fleet Street,E01032740,City of London 001G,Burglary,
,2011-03,City of London Police,City of London Police,-0.0985,51.519526,On or near Middle Street,E01032740,City of London 001G,Burglary,
,2011-03,City of London Police,City of London Police,-0.10791,51.515047,On or near Gough Square,E01032740,City of London 001G,Burglary,
,2011-03,City of London Police,City of London Police,-0.075914,51.509572,On or near Tower Hill,E01004293,Tower Hamlets 027B,Burglary,
,2011-03,City of London Police,City of London Police,-0.112038,51.514556,On or near Bell Yard,E01004735,Westminster 018B,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.135148,51.587718,On or near Kingston Close,E01000027,Barking and Dagenham 001A,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.140192,51.582311,On or near Hatch Grove,E01000027,Barking and Dagenham 001A,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.134947,51.588063,On or near Mead Grove,E01000027,Barking and Dagenham 001A,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.13586,51.588442,On or near Hazel Grove,E01000027,Barking and Dagenham 001A,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.141143,51.590882,On or near Furze Farm Close,E01000027,Barking and Dagenham 001A,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.129225,51.583922,On or near Gregory Road,E01000028,Barking and Dagenham 001B,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.13168,51.586432,On or near Newhouse Avenue,E01000028,Barking and Dagenham 001B,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.127709,51.585461,On or near Coral Close,E01000028,Barking and Dagenham 001B,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.134801,51.57847,On or near Portland Close,E01000029,Barking and Dagenham 001C,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.131156,51.582323,On or near Lake Road,E01000029,Barking and Dagenham 001C,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.139479,51.579743,On or near Yew Tree Gardens,E01000029,Barking and Dagenham 001C,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.14008,51.576567,On or near Cavendish Gardens,E01000031,Barking and Dagenham 002A,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.135053,51.573996,On or near Alexandra Road,E01000032,Barking and Dagenham 002B,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.132603,51.571604,On or near Japan Road,E01000032,Barking and Dagenham 002B,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.1449,51.574105,On or near Albany Road,E01000110,Barking and Dagenham 002C,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.143495,51.568168,On or near Coppen Road,E01000111,Barking and Dagenham 002D,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.13592,51.571247,On or near St Chad'S Road,E01000113,Barking and Dagenham 002F,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.132205,51.56957,On or near Eustace Road,E01000113,Barking and Dagenham 002F,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.168025,51.553877,On or near Fels Farm Avenue,E01000034,Barking and Dagenham 003A,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.178221,51.560172,On or near Jasmine Road,E01000034,Barking and Dagenham 003A,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.174127,51.563261,On or near Philip Avenue,E01000038,Barking and Dagenham 003C,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.172047,51.56169,On or near Thorntons Farm Avenue,E01000038,Barking and Dagenham 003C,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.171663,51.564233,On or near Horace Avenue,E01000038,Barking and Dagenham 003C,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.146341,51.558116,On or near Stone Close,E01000101,Barking and Dagenham 004C,Burglary,
,2011-03,Metropolitan Police Service,Metropolitan Police Service,0.146866,51.559455,On or near Morris Road,E01000101,Barking and Dagenham 004C,Burglary,
