Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
22923ff124b69fac01963e60fd1153a2e779802174d4c345fa190748f2dd4e64,2015-06,City of London Police,City of London Police,-0.111497,51.518226,On or near Pedestrian Subway,E01000914,Camden 028B,Burglary,Investigation complete; no suspect identified
a5799f6243dcf1677a63eb56efa923b838415ee9888d9ff60dd500db2a957395,2015-06,City of London Police,City of London Police,-0.111497,51.518226,On or near Pedestrian Subway,E01000914,Camden 028B,Burglary,Investigation complete; no suspect identified
6ed1366f8a75121eed7b9780f3bfe3d6407fa64e3a2bffcf1150b851754e0b98,2015-06,City of London Police,City of London Police,-0.097334,51.521567,On or near Fann Street,E01000001,City of London 001A,Burglary,Offender given conditional discharge
c54008033fa4a235291b2f336ec21f43a52b1aef3aa6d66b12b3f5bbd531f50f,2015-06,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Burglary,Court result unavailable
0150e7c88de63cbe42ad29559449f8acc916d0ffa60b480af579ee0abbb4d646,2015-06,City of London Police,City of London Police,-0.078393,51.515728,On or near Clothier Street,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
d4e10ed5311941cd60f4e0d51f79d10c65049e07910cec4471f8cf444d473a72,2015-06,City of London Police,City of London Police,-0.078393,51.515728,On or near Clothier Street,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
3a70044277cbca83e2117f84ae2d9a466c2d248aedfb280e3c2c44db31fb2589,2015-06,City of London Police,City of London Police,-0.078393,51.515728,On or near Clothier Street,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified
ba866692d8cfdaa142cb5112f6a8cd00e76265401e72e1a84642141cc05b0443,2015-06,City of London Police,City of London Police,-0.078308,51.518091,On or near Widegate Street,E01032739,City of London 001F,Burglary,Offender given suspended prison sentence
69dd50c53782d0ed6f59c76399fe0afbecdb06635039a2f7292c27adfb80d7d0,2015-06,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
c68908bb8ab97b54e7ee54e20bcb61edbc4c1e70c22a845e64c0a60633b79539,2015-06,City of London Police,City of London Police,-0.085173,51.51868,On or near Finsbury Avenue,E01032739,City of London 001F,Burglary,Unable to prosecute suspect
49574efc59c0fef2c8db7bacc225ab0372bd2008cd06db4d1c6fd75457a8b65e,2015-06,City of London Police,City of London Police,-0.08531,51.518511,On or near Eldon Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
9bd6cdb6b9fe43e3b8d70433079721fe28c38040fd9cb5f12d6db7b4abb1e131,2015-06,City of London Police,City of London Police,-0.078308,51.518091,On or near Widegate Street,E01032739,City of London 001F,Burglary,Offender given suspended prison sentence
030736c7035bdd35f10406c78b9b1a662efe5b5e9208c3d362068902520f65a6,2015-06,City of London Police,City of London Police,-0.079444,51.512678,On or near Fenchurch Buildings,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
f3471ff308c371491a3a8421bf47ea3ed401f3e17ab861a13acac5ec280c6150,2015-06,City of London Police,City of London Police,-0.090203,51.511118,On or near Scott'S Yard,E01032739,City of London 001F,Burglary,Offender given a caution
8333835314891419759bfc3952de35f8f65a09d69f0d9fe84a2927d1bfc9e91a,2015-06,City of London Police,City of London Police,-0.079613,51.517231,On or near New Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
12bc10428ad21f55c08f39b05953d10788f8df231a9d360fef29400870242d1d,2015-06,City of London Police,City of London Police,-0.079444,51.512678,On or near Fenchurch Buildings,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
05798707343050f133254110c81bd09d7465ace8605c2eabb4876f076c5bcb3e,2015-06,City of London Police,City of London Police,-0.093493,51.513447,On or near Bow Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
ddf34b1551a71e094a325953fc53facb1ffe11d69a0f2fdd4a1fc7e015ab17b3,2015-06,City of London Police,City of London Police,-0.106922,51.514204,On or near Fleet Street,E01032740,City of London 001G,Burglary,Investigation complete; no suspect identified
99158eccf5eb3bc87d06c2129a5d9e9201c316719f59ffe944800270a8b6b1fd,2015-06,City of London Police,City of London Police,-0.104973,51.512887,On or near Bridewell Place,E01032740,City of London 001G,Burglary,Investigation complete; no suspect identified
41ee29d931e32d85141a84405bbccc9e2d2f246406b02c627709d41cf728ad0d,2015-06,City of London Police,City of London Police,-0.106922,51.514204,On or near Fleet Street,E01032740,City of London 001G,Burglary,Offender sent to prison
