LSOA_code,crime_count,avg_distance_to_stadium,LSOA_name
E01032789,47,1.0605867040941113,Hammersmith and Fulham 023E
E01001934,46,1.6597116908835172,Hammersmith and Fulham 025B
E01001913,45,1.4148000301955195,Hammersmith and Fulham 014C
E01001889,44,1.9343877909371492,Hammersmith and Fulham 014A
E01001871,43,1.889959563178383,Hammersmith and Fulham 012E
E01002862,41,1.9567003210582339,Kensington and Chelsea 014E
E01035488,40,1.8557195381548386,Wandsworth 004H
E01002816,39,1.917443283058535,Kensington and Chelsea 011C
E01035486,39,0.8131107069420243,Hammersmith and Fulham 023G
E01032790,31,1.3500736507986757,Hammersmith and Fulham 023F
E01004584,28,1.6060086798613882,Wandsworth 003D
E01001885,28,0.9890722577381947,Hammersmith and Fulham 015A
E01035487,21,0.993886600811271,Hammersmith and Fulham 023H
E01002861,20,1.976074243517721,Kensington and Chelsea 014D
E01004535,18,1.9545491977592506,Wandsworth 007A
E01001919,11,1.994931777462903,Hammersmith and Fulham 018E
E01002901,11,1.975849624030196,Kensington and Chelsea 018C
E01004560,11,1.8901778859048535,Wandsworth 001A
E01035489,10,1.9928414040621116,Wandsworth 004I
E01004537,9,1.9844158024981593,Wandsworth 007B
E01002889,8,1.9321300943841777,Kensington and Chelsea 010B
E01004688,8,1.9966637839533274,Westminster 019B
E01001918,7,1.8345757835343801,Hammersmith and Fulham 018D
E01001917,2,1.9150227133888522,Hammersmith and Fulham 018C
E01004540,1,1.9905419432204592,Wandsworth 003B
